#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
56.4999999999973    2.3710050908462e-08    3.3572544606333e-17    4.7598823037961e-12    5.12279233540822e-14    4.09526746302005e-08    3.80839473467182e-12    6.46713450771969e-08
56.9999999999972    5.58520584071019e-08    2.19249577254691e-17    2.80734301416957e-12    1.12305146436145e-13    6.60424629128374e-09    3.01292598898342e-12    6.24622372944602e-08
57.4999999999971    5.93679633319716e-08    9.17700175796349e-17    2.46850853427847e-12    5.08465362716626e-14    5.9253617005464e-11    1.14838906417929e-13    5.94298512347241e-08
57.999999999997    5.63531737044752e-08    7.89106400893126e-17    2.96753236089623e-13    1.04523050318003e-12    1.43294816476863e-10    4.41888765691528e-12    5.65022294712589e-08
58.4999999999969    4.59041150699155e-08    8.06959322054144e-16    8.63198567973205e-12    2.81229581173576e-13    7.96455693739512e-09    8.74515126593566e-12    5.38863311807968e-08
58.9999999999968    1.3615046223752e-08    2.37806418797052e-15    1.96837940496362e-11    1.01714126299149e-13    3.87166506430349e-08    8.03076879178555e-12    5.23595155218189e-08
59.4999999999967    3.34202700094599e-09    8.48631739207367e-16    1.62984175450347e-11    1.30405141453069e-13    4.88120518890891e-08    1.16029315639971e-11    5.21821114929173e-08
59.9999999999966    3.45363409393072e-08    2.34258362238295e-16    8.84498493203179e-13    3.880555428403e-13    1.67132888709937e-08    1.94827123001988e-11    5.12703853108956e-08
60.4999999999965    4.80392173893163e-08    4.31830999355732e-16    3.99840018945135e-12    3.47349923679494e-13    1.09029447375154e-09    4.78838272577801e-12    4.91386464277377e-08
60.9999999999964    4.68252185954517e-08    1.23804449990082e-15    5.1371836745898e-12    1.29594973028402e-12    1.62826040730184e-15    1.96189575841574e-14    4.68316742141191e-08
61.4999999999963    4.32890193987553e-08    1.0351045374e-15    1.82203966598772e-11    1.5944103589384e-12    1.33779364181441e-09    2.39852823671043e-11    4.46706141650602e-08
61.9999999999962    2.64196202452428e-08    1.93404348118945e-14    6.48404825436899e-11    7.94244321701518e-14    1.6461477674747e-08    4.86506607973637e-12    4.29509022334802e-08
62.4999999999961    1.11931656484508e-09    1.88464172776161e-14    3.83373708973807e-11    5.16215999575687e-13    4.11698233484961e-08    4.52500035695766e-11    4.2373262350225e-08
62.999999999996    1.40512654697188e-08    3.83840704716222e-15    2.11483408866958e-11    7.01033120435325e-13    2.80526397131379e-08    5.10449954815881e-11    4.21768033907525e-08
63.4999999999959    3.59949767204463e-08    2.26115559839716e-15    3.22713503032949e-11    6.49972934523687e-13    4.88299071511971e-09    1.80606158585301e-11    4.0928951635818e-08
63.9999999999958    3.90659695084528e-08    9.77800040828973e-15    2.13025156225306e-11    2.49807204036853e-13    5.80076576847114e-11    6.69649990648485e-13    3.91462089169552e-08
64.4999999999961    3.7294033139396e-08    9.52793334777029e-15    4.02471596666059e-12    8.516946871766e-12    6.68931383144985e-11    2.99632001103338e-11    3.74034406685926e-08
64.9999999999963    3.0988144050934e-08    7.89322926684197e-14    9.80234910028151e-11    1.57829657698175e-12    4.69443390576914e-09    4.511371167371e-11    3.58273723882493e-08
65.4999999999966    1.01279274019894e-08    2.55276687402797e-13    1.0265008446095e-10    1.74310254906315e-12    2.450694683184e-08    1.27381737519376e-10    3.48669044350461e-08
65.9999999999969    1.60908862143204e-09    9.83348055670381e-14    6.53977317312525e-11    1.99602465107392e-12    3.28928780569909e-08    1.70263149773059e-10    3.47397219193839e-08
66.4999999999971    2.20139074820278e-08    2.63001568673301e-14    4.50436375071134e-12    3.44789238329152e-12    1.20364726171262e-08    1.75113323160043e-10    3.42334719786049e-08
66.9999999999974    3.20068100903381e-08    4.41533250909409e-14    2.14383350436855e-11    3.89590269864209e-12    8.78690108479397e-10    5.68554598248077e-11    3.29677340497098e-08
67.4999999999976    3.15100559978848e-08    1.4094877352391e-13    4.586700371216e-11    8.93104875589053e-12    2.28601675084052e-17    1.46648366667854e-14    3.15650096868232e-08
67.9999999999979    2.9155926173445e-08    8.29962833822441e-14    1.0599021922253e-10    1.63841993242139e-11    7.46786219284719e-10    2.18635374350061e-10    3.02438051819099e-08
68.4999999999981    1.8449653484486e-08    1.89934192074095e-12    4.32914472286946e-10    2.61738273044152e-12    1.01465114423104e-08    1.35989945110658e-10    2.91695860688452e-08
68.9999999999984    1.1323582956305e-09    2.03069068952228e-12    9.16244000009713e-11    7.21969404525616e-12    2.69511693969452e-08    5.89453144562735e-10    2.87738556218742e-08
69.4999999999986    8.44793345636346e-09    4.41725423229042e-13    2.41107759135607e-11    8.28619435897716e-12    1.95917267863335e-08    5.85680986667099e-10    2.86581799250599e-08
69.9999999999989    2.37951246275548e-08    2.27581509661413e-13    3.76963020147964e-10    1.79738061201823e-12    3.69751654989125e-09    4.73279411329055e-11    2.79189571008486e-08
70.4999999999992    2.65977339879484e-08    1.06888869835704e-12    1.63500800512321e-10    9.06614187914662e-13    5.69173278451289e-11    3.15608780087842e-12    2.6823283706993e-08
70.9999999999994    2.54315535250306e-08    1.26430104086825e-12    5.5512282028807e-11    5.59566214571523e-11    3.0768844577959e-11    1.60120769305218e-10    2.57351763434406e-08
71.4999999999997    2.09781000321867e-08    5.41798214059326e-12    8.92114545423092e-10    4.83220956768598e-12    2.75169043027043e-09    1.17608665117101e-10    2.47497638647056e-08
71.9999999999999    7.33037093588929e-09    1.95873631222078e-11    1.44509010322599e-10    2.23746322298842e-11    1.5195037135816e-08    1.41522395222888e-09    2.41271030296089e-08
72.5000000000002    7.17060601105586e-10    8.58319306193514e-12    1.10947308141558e-10    2.01139284419297e-11    2.15972531413339e-08    1.55316024441656e-09    2.40071184165014e-08
