1:binCentralValue 2:valuesAverage 3:multiplicity
26.25 3.251409016830336e-10 888
26.5 2.138438171947906e-10 584
26.75 1.2080427480444e-10 344
27 4.022705960279497e-11 102
27.25 3.035382085096726e-11 104
27.5 6.792271690059541e-12 24
27.75 3.09000484901648e-14 1

0.25 5.316219540263681e-07 18
0.5 6.541102921450674e-07 62
0.75 7.440622955065783e-07 98
1 1.083286562655127e-06 210
1.25 1.471516052310115e-06 350
1.5 1.9495653194746e-06 450
1.75 2.786801557855253e-06 602
2 3.421141740416743e-06 762
2.25 3.390333285195616e-06 1142
2.5 2.609024749521288e-06 1250
2.75 2.538132799875074e-06 1458
3 2.853441573706417e-06 1814
3.25 3.210471012510025e-06 2178
3.5 3.415286032010843e-06 2498
3.75 3.028105570253904e-06 2622
4 3.212988319386516e-06 3338
4.25 2.778437803048828e-06 3722
4.5 2.681279737614155e-06 4170
4.75 2.351734907971301e-06 4358
5 2.392597660946209e-06 5034
5.25 2.483935504422725e-06 5714
5.5 2.235570091413778e-06 5982
5.75 2.353820866624137e-06 6602
6 2.319484840662095e-06 7130
6.25 2.368365029468719e-06 8034
6.5 2.334825213891025e-06 8606
6.75 2.270770498779903e-06 9066
7 2.339728120060658e-06 9962
7.25 2.300977219154352e-06 10550
7.5 2.280477374312148e-06 11226
7.75 2.332481628332328e-06 12146
8 2.244916872277831e-06 12606
8.25 2.288212643469912e-06 13802
8.5 2.276867373276647e-06 14754
8.75 2.190031063358028e-06 15194
9 2.164340121889525e-06 16454
9.25 2.102543396855804e-06 17154
9.5 2.061708720442557e-06 18266
9.75 1.923278787206447e-06 18750
10 1.934913899622714e-06 20234
10.25 1.909682278508747e-06 21450
10.5 1.768072911050978e-06 21962
10.75 1.736811319170771e-06 23462
11 1.638925610875386e-06 24042
11.25 1.61183356834033e-06 25946
11.5 1.48518224592525e-06 26118
11.75 1.438872071541167e-06 27506
12 1.380106066866139e-06 29066
12.25 1.312158941410613e-06 30450
12.5 1.257399204222217e-06 31742
12.75 1.159640787789775e-06 32250
13 1.120320340800729e-06 34250
13.25 1.070351409433639e-06 35454
13.5 1.009768526342817e-06 36434
13.75 9.362441147244716e-07 37682
14 9.179930414371473e-07 39294
14.25 8.960680027288135e-07 41426
14.5 8.465222944647302e-07 42066
14.75 8.152362947943429e-07 43490
15 8.042867287033019e-07 45702
15.25 7.704527093199788e-07 46634
15.5 7.623645603700294e-07 48554
15.75 7.372938909650295e-07 48870
16 7.267185257339379e-07 50963
16.25 6.597456719068164e-07 51576
16.5 5.334769795246817e-07 49316
16.75 4.569104997090664e-07 49344
17 3.832810121675867e-07 47192
17.25 3.388458027661053e-07 47576
17.5 2.796541265721793e-07 45348
17.75 2.398428874234263e-07 44060
18 2.108809017829976e-07 43872
18.25 1.770606038252223e-07 41756
18.5 1.568216099421746e-07 41528
18.75 1.326933178428469e-07 39300
19 1.152707603620634e-07 38276
19.25 1.014564967748966e-07 36900
19.5 8.86988408586106e-08 34724
19.75 7.807759079169993e-08 33960
20 6.988990537135139e-08 32144
20.25 6.072663904237693e-08 30704
20.5 5.450628777970823e-08 28896
20.75 4.733801260011811e-08 26924
21 4.307804247865557e-08 25656
21.25 3.749742548622923e-08 23228
21.5 3.358457495983728e-08 21816
21.75 2.828279166785061e-08 19472
22 2.45201085566458e-08 17696
22.25 2.050597042427009e-08 15588
22.5 1.633522031717267e-08 13760
22.75 1.169588300768474e-08 11565
23 9.096984858062259e-09 10016
23.25 6.812962333318241e-09 8652
23.5 5.291241094239235e-09 7652
23.75 4.204404668458113e-09 6542
24 3.281423754474078e-09 5478
24.25 2.676477120102327e-09 4886
24.5 2.041746839644758e-09 4068
24.75 1.566530988448968e-09 3326
25 1.224054114842278e-09 2696
25.25 9.83174225935364e-10 2304
25.5 7.729002752439257e-10 1934
25.75 5.223997418038021e-10 1344
26 3.596111294350975e-10 848
26.25 3.481253153749343e-10 888
26.5 2.284008593533661e-10 584
26.75 1.213238363891654e-10 344
27 4.261663249312832e-11 102
27.25 3.73333334154098e-11 104
27.5 5.715139020082991e-12 24
27.75 7.640536576799875e-14 1

0.25 3.188653252872425e-07 18
0.5 6.349961547278807e-07 62
0.75 8.405289585303353e-07 98
1 9.676567650583475e-07 210
1.25 1.492315680295135e-06 350
1.5 2.038931111851454e-06 450
1.75 3.020623922844335e-06 602
2 3.562302233081928e-06 762
2.25 3.264288368057749e-06 1142
2.5 2.635904127545392e-06 1250
2.75 2.636833276978719e-06 1458
3 2.976614900765732e-06 1814
3.25 3.213412698732428e-06 2178
3.5 3.402538317160403e-06 2498
3.75 3.097070507512598e-06 2622
4 3.19831312839874e-06 3338
4.25 2.891504138854526e-06 3722
4.5 2.731057102535097e-06 4170
4.75 2.418083805064035e-06 4358
5 2.533587934857821e-06 5034
5.25 2.495316138005808e-06 5714
5.5 2.409561097467137e-06 5982
5.75 2.412441867090995e-06 6602
6 2.380521958486441e-06 7130
6.25 2.468961532412089e-06 8034
6.5 2.392661939450453e-06 8606
6.75 2.339201017303626e-06 9066
7 2.385923213582101e-06 9962
7.25 2.348197726070146e-06 10550
7.5 2.374603514723442e-06 11226
7.75 2.373030047457088e-06 12146
8 2.289275853843197e-06 12606
8.25 2.338956594090983e-06 13802
8.5 2.31029586382521e-06 14754
8.75 2.204019800422531e-06 15194
9 2.185100485225439e-06 16454
9.25 2.143414372408718e-06 17154
9.5 2.135293600247e-06 18266
9.75 1.975298448859188e-06 18750
10 1.937683481858701e-06 20234
10.25 1.942897809172434e-06 21450
10.5 1.807411411796326e-06 21962
10.75 1.766245501881051e-06 23462
11 1.680061773642261e-06 24042
11.25 1.645849530205683e-06 25946
11.5 1.507865713617136e-06 26118
11.75 1.465521387057665e-06 27506
12 1.399003284374468e-06 29066
12.25 1.342948888776594e-06 30450
12.5 1.288208342574857e-06 31742
12.75 1.19277515572623e-06 32250
13 1.151092898399839e-06 34250
13.25 1.08687396463313e-06 35454
13.5 1.029053938217536e-06 36434
13.75 9.746246865968037e-07 37682
14 9.336094917317184e-07 39294
14.25 9.17365777409598e-07 41426
14.5 8.53446422531667e-07 42066
14.75 8.265589449109466e-07 43490
15 8.115477677770635e-07 45702
15.25 7.937459679252104e-07 46634
15.5 7.82152223284291e-07 48554
15.75 7.518876918875605e-07 48870
16 7.389874783547139e-07 50963
16.25 6.686880420056926e-07 51576
16.5 5.501937910522506e-07 49316
16.75 4.714398135872223e-07 49344
17 3.972903867286506e-07 47192
17.25 3.506844961648455e-07 47576
17.5 2.884277617766177e-07 45348
17.75 2.471765026836907e-07 44060
18 2.176867730201731e-07 43872
18.25 1.848890357218862e-07 41756
18.5 1.628346033863222e-07 41528
18.75 1.377336195698125e-07 39300
19 1.217409865062592e-07 38276
19.25 1.05014135379316e-07 36900
19.5 9.165839412432953e-08 34724
19.75 8.075905456030198e-08 33960
20 7.184777465908892e-08 32144
20.25 6.277137885897063e-08 30704
20.5 5.6338681751237e-08 28896
20.75 4.925050234135002e-08 26924
21 4.490602016683991e-08 25656
21.25 3.878063493751397e-08 23228
21.5 3.479556259622482e-08 21816
21.75 2.95741751283983e-08 19472
22 2.57325724281675e-08 17696
22.25 2.154053634183366e-08 15588
22.5 1.718240316659348e-08 13760
22.75 1.231379725507908e-08 11565
23 9.38630500499671e-09 10016
23.25 7.104291839018528e-09 8652
23.5 5.62092072885521e-09 7652
23.75 4.394477868786137e-09 6542
24 3.475361934096149e-09 5478
24.25 2.788134900677355e-09 4886
24.5 2.068243852428682e-09 4068
24.75 1.580184713185204e-09 3326
25 1.284826247001573e-09 2696
25.25 1.003445093944187e-09 2304
25.5 8.109850999737353e-10 1934
25.75 5.400234178242799e-10 1344
26 3.655714166378598e-10 848
26.25 3.409860419637835e-10 888
26.5 2.355662698480355e-10 584
26.75 1.16701167486592e-10 344
27 4.211440149383896e-11 102
27.25 3.842482955280227e-11 104
27.5 4.742698470731506e-12 24
27.75 6.642820776945864e-14 1

0.25 5.484820797471114e-07 18
0.5 6.45743608066713e-07 62
0.75 7.57282206383157e-07 98
1 1.101234788198234e-06 210
1.25 1.511695827932896e-06 350
1.5 1.983287338093096e-06 450
1.75 2.95255746155095e-06 602
2 3.539793391979684e-06 762
2.25 3.48189377110364e-06 1142
2.5 2.744291499447407e-06 1250
2.75 2.693053723047306e-06 1458
3 3.028052778167612e-06 1814
3.25 3.256440618073625e-06 2178
3.5 3.525832960016691e-06 2498
3.75 3.261850554239884e-06 2622
4 3.400548563887641e-06 3338
4.25 3.017179028678136e-06 3722
4.5 2.814363480533527e-06 4170
4.75 2.53630777862711e-06 4358
5 2.633011107509244e-06 5034
5.25 2.68095868642326e-06 5714
5.5 2.508319479509582e-06 5982
5.75 2.556144975655153e-06 6602
6 2.521540875602195e-06 7130
6.25 2.604478093177202e-06 8034
6.5 2.553014748218688e-06 8606
6.75 2.500897654057974e-06 9066
7 2.551617277581625e-06 9962
7.25 2.528392272181049e-06 10550
7.5 2.521362487322172e-06 11226
7.75 2.556453743894809e-06 12146
8 2.464073121755714e-06 12606
8.25 2.531649090226827e-06 13802
8.5 2.486473950596555e-06 14754
8.75 2.388843894108273e-06 15194
9 2.406318282272724e-06 16454
9.25 2.284933130221131e-06 17154
9.5 2.323804657043307e-06 18266
9.75 2.141266288695501e-06 18750
10 2.123249145860133e-06 20234
10.25 2.102624860679884e-06 21450
10.5 1.958140641666284e-06 21962
10.75 1.91033131582648e-06 23462
11 1.837725953193496e-06 24042
11.25 1.792918881843586e-06 25946
11.5 1.637527600472898e-06 26118
11.75 1.596888200627371e-06 27506
12 1.529169596276069e-06 29066
12.25 1.481392005404788e-06 30450
12.5 1.41323648702748e-06 31742
12.75 1.302843300062651e-06 32250
13 1.253161903432968e-06 34250
13.25 1.209577227931669e-06 35454
13.5 1.127108274105089e-06 36434
13.75 1.059847611643436e-06 37682
14 1.047203036227788e-06 39294
14.25 1.01577125631345e-06 41426
14.5 9.577023336406765e-07 42066
14.75 9.088412391740833e-07 43490
15 9.067560931142586e-07 45702
15.25 8.826865104246699e-07 46634
15.5 8.747331284979981e-07 48554
15.75 8.453601708251365e-07 48870
16 8.292111265825625e-07 50963
16.25 7.50577457497386e-07 51576
16.5 6.218626265818659e-07 49316
16.75 5.264526123045724e-07 49344
17 4.43721483808901e-07 47192
17.25 3.930497527324647e-07 47576
17.5 3.236996436503404e-07 45348
17.75 2.774158563026189e-07 44060
18 2.409622456753614e-07 43872
18.25 2.055526705912651e-07 41756
18.5 1.806140971769969e-07 41528
18.75 1.546190414501777e-07 39300
19 1.350110533517646e-07 38276
19.25 1.165924914677821e-07 36900
19.5 1.020022254739048e-07 34724
19.75 9.105159671999465e-08 33960
20 7.941505081950758e-08 32144
20.25 7.043779473660427e-08 30704
20.5 6.190447974268873e-08 28896
20.75 5.402211424353427e-08 26924
21 4.93737119317281e-08 25656
21.25 4.299777366209677e-08 23228
21.5 3.832210668428485e-08 21816
21.75 3.258155989074373e-08 19472
22 2.833286405500472e-08 17696
22.25 2.32214959483833e-08 15588
22.5 1.823043518239914e-08 13760
22.75 1.347827820522433e-08 11565
23 1.01176096427301e-08 10016
23.25 7.684065353869091e-09 8652
23.5 5.980827131031119e-09 7652
23.75 4.783344845639792e-09 6542
24 3.63532204508693e-09 5478
24.25 2.938637639061533e-09 4886
24.5 2.262612712686795e-09 4068
24.75 1.749003553480484e-09 3326
25 1.413698253738232e-09 2696
25.25 1.071288384200321e-09 2304
25.5 8.447526665262105e-10 1934
25.75 5.560332178983277e-10 1344
26 3.727449828489213e-10 848
26.25 3.583447003798948e-10 888
26.5 2.420050723801525e-10 584
26.75 1.156901079622012e-10 344
27 4.603019151600275e-11 102
27.25 3.888522515044115e-11 104
27.5 5.145241363239267e-12 24
27.75 2.205416057664318e-14 1

0.25 2.998926127424782e-07 18
0.5 6.702205791463738e-07 62
0.75 7.032928814330931e-07 98
1 1.079880907321477e-06 210
1.25 1.504784421583064e-06 350
1.5 2.039233119427194e-06 450
1.75 2.907076889176569e-06 602
2 3.468302755649348e-06 762
2.25 3.421613922503873e-06 1142
2.5 2.89222174477904e-06 1250
2.75 2.734857061296869e-06 1458
3 3.135338579842829e-06 1814
3.25 3.366211129548004e-06 2178
3.5 3.663927555421287e-06 2498
3.75 3.365932398150696e-06 2622
4 3.450055310697189e-06 3338
4.25 3.027152832316044e-06 3722
4.5 2.87480831529693e-06 4170
4.75 2.620187289866387e-06 4358
5 2.753033064527875e-06 5034
5.25 2.783247534821485e-06 5714
5.5 2.531827671917333e-06 5982
5.75 2.635388125940135e-06 6602
6 2.575912442254472e-06 7130
6.25 2.704736021860302e-06 8034
6.5 2.663823616998944e-06 8606
6.75 2.565542737725786e-06 9066
7 2.650689852379323e-06 9962
7.25 2.574583314928391e-06 10550
7.5 2.620622141125126e-06 11226
7.75 2.674535011608937e-06 12146
8 2.550820970480889e-06 12606
8.25 2.591750594373058e-06 13802
8.5 2.567894885256463e-06 14754
8.75 2.443597445654113e-06 15194
9 2.470846888894435e-06 16454
9.25 2.372935540688806e-06 17154
9.5 2.39294176592306e-06 18266
9.75 2.243974574966594e-06 18750
10 2.201781316050234e-06 20234
10.25 2.181834427534091e-06 21450
10.5 2.041608485789431e-06 21962
10.75 1.995623900582116e-06 23462
11 1.896969024286388e-06 24042
11.25 1.869488288196431e-06 25946
11.5 1.710264384999107e-06 26118
11.75 1.662522963036107e-06 27506
12 1.59471897562587e-06 29066
12.25 1.522265086166827e-06 30450
12.5 1.469490055712467e-06 31742
12.75 1.352667843567979e-06 32250
13 1.311571289378211e-06 34250
13.25 1.249423716924892e-06 35454
13.5 1.181921226876357e-06 36434
13.75 1.10071273992983e-06 37682
14 1.074419764569421e-06 39294
14.25 1.052870139265419e-06 41426
14.5 9.961810989445611e-07 42066
14.75 9.567581837755443e-07 43490
15 9.464736000064955e-07 45702
15.25 9.258329218238729e-07 46634
15.5 9.008560588592065e-07 48554
15.75 8.868456393430976e-07 48870
16 8.651026144500448e-07 50963
16.25 7.821139759987225e-07 51576
16.5 6.514104380680911e-07 49316
16.75 5.47212189724998e-07 49344
17 4.598387791943042e-07 47192
17.25 4.093815734300117e-07 47576
17.5 3.391359861387141e-07 45348
17.75 2.884182467643026e-07 44060
18 2.548963704791171e-07 43872
18.25 2.147350846730591e-07 41756
18.5 1.86750114911715e-07 41528
18.75 1.597945082446816e-07 39300
19 1.412579692333847e-07 38276
19.25 1.225307670015333e-07 36900
19.5 1.05650517063386e-07 34724
19.75 9.383843404984577e-08 33960
20 8.321624667840278e-08 32144
20.25 7.283724732521012e-08 30704
20.5 6.535894702627814e-08 28896
20.75 5.627813302369889e-08 26924
21 5.163578865427499e-08 25656
21.25 4.451702242925179e-08 23228
21.5 3.971268985220623e-08 21816
21.75 3.373052861477634e-08 19472
22 2.974506006065369e-08 17696
22.25 2.453921547067321e-08 15588
22.5 1.913748524547341e-08 13760
22.75 1.399752391948491e-08 11565
23 1.0731641524475e-08 10016
23.25 8.152572175001192e-09 8652
23.5 6.286944177584206e-09 7652
23.75 4.891558077248346e-09 6542
24 3.85047728567923e-09 5478
24.25 3.106761712920807e-09 4886
24.5 2.314589141744679e-09 4068
24.75 1.789548618013958e-09 3326
25 1.442130132681816e-09 2696
25.25 1.114902618730418e-09 2304
25.5 8.617457671085595e-10 1934
25.75 5.530211493978866e-10 1344
26 3.739186481947202e-10 848
26.25 3.746520256326982e-10 888
26.5 2.589521028083818e-10 584
26.75 1.169808417253616e-10 344
27 4.390765811213286e-11 102
27.25 4.261103109409978e-11 104
27.5 6.025059423119181e-12 24
27.75 1.692255714949307e-14 1

0.25 5.045867672084698e-07 18
0.5 7.144509498256639e-07 62
0.75 8.416640163225444e-07 98
1 1.033021754636546e-06 210
1.25 1.512988129192247e-06 350
1.5 2.158226213368171e-06 450
1.75 3.127992043715874e-06 602
2 3.431823344360187e-06 762
2.25 3.427765401935056e-06 1142
2.5 2.86088461596154e-06 1250
2.75 2.79563151151315e-06 1458
3 3.100482481346395e-06 1814
3.25 3.387187221601276e-06 2178
3.5 3.631498508917488e-06 2498
3.75 3.353760263007363e-06 2622
4 3.46885428418228e-06 3338
4.25 3.116676429186525e-06 3722
4.5 2.926625603181447e-06 4170
4.75 2.667612614370067e-06 4358
5 2.796572571181888e-06 5034
5.25 2.772477164362542e-06 5714
5.5 2.715748128654824e-06 5982
5.75 2.680718498795257e-06 6602
6 2.678952096904479e-06 7130
6.25 2.78249679539779e-06 8034
6.5 2.743206128806794e-06 8606
6.75 2.661787106316092e-06 9066
7 2.728992509872794e-06 9962
7.25 2.661539318390322e-06 10550
7.5 2.683592366064475e-06 11226
7.75 2.732407487993799e-06 12146
8 2.662493064645415e-06 12606
8.25 2.703286013527548e-06 13802
8.5 2.684726320811403e-06 14754
8.75 2.527209835965137e-06 15194
9 2.55435328412779e-06 16454
9.25 2.471582579627792e-06 17154
9.5 2.489955102838279e-06 18266
9.75 2.294897749999314e-06 18750
10 2.259147798113829e-06 20234
10.25 2.27890746616364e-06 21450
10.5 2.132218900883839e-06 21962
10.75 2.071881729890856e-06 23462
11 1.969001886751117e-06 24042
11.25 1.944197718416486e-06 25946
11.5 1.760238145760691e-06 26118
11.75 1.736975541890055e-06 27506
12 1.655405984242604e-06 29066
12.25 1.577725354963204e-06 30450
12.5 1.54610827551241e-06 31742
12.75 1.418781773882842e-06 32250
13 1.373278906283755e-06 34250
13.25 1.321534587833925e-06 35454
13.5 1.239914848664852e-06 36434
13.75 1.158508992430362e-06 37682
14 1.134410964610745e-06 39294
14.25 1.105661140079947e-06 41426
14.5 1.050374270194198e-06 42066
14.75 1.008041872628854e-06 43490
15 9.990032481060138e-07 45702
15.25 9.768947067479305e-07 46634
15.5 9.640934131677516e-07 48554
15.75 9.409110177362948e-07 48870
16 9.215107685190962e-07 50963
16.25 8.444067341238168e-07 51576
16.5 6.895118686566406e-07 49316
16.75 5.892084673385166e-07 49344
17 4.954286961251141e-07 47192
17.25 4.384656796091275e-07 47576
17.5 3.595242237606163e-07 45348
17.75 3.105721754600813e-07 44060
18 2.724506698365427e-07 43872
18.25 2.332501070264495e-07 41756
18.5 2.036093067819672e-07 41528
18.75 1.720738471539337e-07 39300
19 1.51140293066415e-07 38276
19.25 1.301475690025827e-07 36900
19.5 1.131922980179092e-07 34724
19.75 1.024655421391449e-07 33960
20 8.902517078917079e-08 32144
20.25 7.863980438388332e-08 30704
20.5 6.971341545663238e-08 28896
20.75 6.077066797490469e-08 26924
21 5.451702547593449e-08 25656
21.25 4.730627231137528e-08 23228
21.5 4.273966692987764e-08 21816
21.75 3.602552644998765e-08 19472
22 3.126372797199892e-08 17696
22.25 2.600296507124021e-08 15588
22.5 2.045779367406111e-08 13760
22.75 1.470256531055924e-08 11565
23 1.135140495028558e-08 10016
23.25 8.445324037699057e-09 8652
23.5 6.605397196821346e-09 7652
23.75 5.142159356983437e-09 6542
24 4.016312622518937e-09 5478
24.25 3.245497450047046e-09 4886
24.5 2.495937296999583e-09 4068
24.75 1.880741214957035e-09 3326
25 1.489329408443348e-09 2696
25.25 1.189543616648374e-09 2304
25.5 9.202075142232865e-10 1934
25.75 5.942356904916617e-10 1344
26 3.924066499385064e-10 848
26.25 3.818167590741751e-10 888
26.5 2.654425984513587e-10 584
26.75 1.176565183004975e-10 344
27 4.138333118434651e-11 102
27.25 4.384690424383759e-11 104
27.5 7.090919170966442e-12 24
27.75 5.980605704118471e-15 1

0.25 4.301655671890438e-07 18
0.5 6.745602464113248e-07 62
0.75 8.081685288613952e-07 98
1 1.159187812837991e-06 210
1.25 1.583621600744983e-06 350
1.5 2.097453297981593e-06 450
1.75 2.981242965328945e-06 602
2 3.540270819156845e-06 762
2.25 3.668190986999249e-06 1142
2.5 2.934051134187618e-06 1250
2.75 2.865785024687994e-06 1458
3 3.23197202159571e-06 1814
3.25 3.437451969281304e-06 2178
3.5 3.751490156601669e-06 2498
3.75 3.429787845574825e-06 2622
4 3.560061211855587e-06 3338
4.25 3.214592546024736e-06 3722
4.5 3.02198593946278e-06 4170
4.75 2.710402504129252e-06 4358
5 2.843057550622811e-06 5034
5.25 2.893305600397982e-06 5714
5.5 2.719504601103973e-06 5982
5.75 2.81190419181907e-06 6602
6 2.804732162937851e-06 7130
6.25 2.937307838948086e-06 8034
6.5 2.841577809812132e-06 8606
6.75 2.779292790127889e-06 9066
7 2.87853057939308e-06 9962
7.25 2.804254826335702e-06 10550
7.5 2.841259189379629e-06 11226
7.75 2.889538334356565e-06 12146
8 2.817397724259607e-06 12606
8.25 2.822338183113094e-06 13802
8.5 2.837426808540004e-06 14754
8.75 2.687702200890019e-06 15194
9 2.716813787468401e-06 16454
9.25 2.635774076542217e-06 17154
9.5 2.632693586194436e-06 18266
9.75 2.445737290720077e-06 18750
10 2.399348151527266e-06 20234
10.25 2.439268686927768e-06 21450
10.5 2.273789257384789e-06 21962
10.75 2.215550003949025e-06 23462
11 2.094121462370677e-06 24042
11.25 2.073006738544835e-06 25946
11.5 1.894689002431014e-06 26118
11.75 1.848916299897774e-06 27506
12 1.798848771072972e-06 29066
12.25 1.720877086278754e-06 30450
12.5 1.642896446495262e-06 31742
12.75 1.523342018114343e-06 32250
13 1.476689855430639e-06 34250
13.25 1.412811040980194e-06 35454
13.5 1.331450639340565e-06 36434
13.75 1.2629204784271e-06 37682
14 1.220720839504515e-06 39294
14.25 1.199418644525598e-06 41426
14.5 1.13159747988149e-06 42066
14.75 1.092089922374411e-06 43490
15 1.088586513034502e-06 45702
15.25 1.043210280630504e-06 46634
15.5 1.064035008252399e-06 48554
15.75 1.005734350693191e-06 48870
16 9.988918032146715e-07 50963
16.25 9.06005777974808e-07 51576
16.5 7.429792853342359e-07 49316
16.75 6.359360472152308e-07 49344
17 5.384550632001589e-07 47192
17.25 4.748504702668718e-07 47576
17.5 3.911898963666937e-07 45348
17.75 3.356268292010079e-07 44060
18 2.996002762158685e-07 43872
18.25 2.501101786794043e-07 41756
18.5 2.218054074924109e-07 41528
18.75 1.874723758773364e-07 39300
19 1.613260326148579e-07 38276
19.25 1.427908847031861e-07 36900
19.5 1.23077479074472e-07 34724
19.75 1.098442516679795e-07 33960
20 9.635773554390813e-08 32144
20.25 8.489710434747994e-08 30704
20.5 7.546945529884521e-08 28896
20.75 6.524814756332376e-08 26924
21 5.878902998577044e-08 25656
21.25 5.121744382254026e-08 23228
21.5 4.562190617634444e-08 21816
21.75 3.860764619702967e-08 19472
22 3.367664949253232e-08 17696
22.25 2.792502233995554e-08 15588
22.5 2.179890429137322e-08 13760
22.75 1.602795830971884e-08 11565
23 1.203240981761136e-08 10016
23.25 9.078724134749478e-09 8652
23.5 7.05551458771473e-09 7652
23.75 5.500020124325871e-09 6542
24 4.232873959689846e-09 5478
24.25 3.397057288022376e-09 4886
24.5 2.593305168551279e-09 4068
24.75 1.98543385762808e-09 3326
25 1.604268086957824e-09 2696
25.25 1.247254972570953e-09 2304
25.5 9.579928027614153e-10 1934
25.75 6.502682987225841e-10 1344
26 4.182288113881181e-10 848
26.25 4.080004354184799e-10 888
26.5 2.743609009505953e-10 584
26.75 1.25650833334688e-10 344
27 4.056850371628876e-11 102
27.25 4.560204425305351e-11 104
27.5 1.006327601018006e-11 24
27.75 3.420134819931979e-14 1

0.25 3.982351185308493e-07 18
0.5 6.57457939167961e-07 62
0.75 7.303965144415418e-07 98
1 1.073049204672624e-06 210
1.25 1.621792978008911e-06 350
1.5 2.068298554545719e-06 450
1.75 2.927482132886018e-06 602
2 3.525169221436509e-06 762
2.25 3.43898323751171e-06 1142
2.5 2.935082818997318e-06 1250
2.75 2.882073162489237e-06 1458
3 3.171157762456222e-06 1814
3.25 3.534810344818213e-06 2178
3.5 3.85315195073921e-06 2498
3.75 3.465646328664117e-06 2622
4 3.643079778164332e-06 3338
4.25 3.217699007437025e-06 3722
4.5 3.084877999241998e-06 4170
4.75 2.800331214411502e-06 4358
5 2.923748668296247e-06 5034
5.25 2.918633348436295e-06 5714
5.5 2.810717297447261e-06 5982
5.75 2.841770792368398e-06 6602
6 2.808156524513957e-06 7130
6.25 2.915852798821093e-06 8034
6.5 2.872920414790919e-06 8606
6.75 2.785862038737629e-06 9066
7 2.892880216956247e-06 9962
7.25 2.826573169470128e-06 10550
7.5 2.849217607151601e-06 11226
7.75 2.90466974202395e-06 12146
8 2.857404107770367e-06 12606
8.25 2.835461709741779e-06 13802
8.5 2.851376877898998e-06 14754
8.75 2.737519320995601e-06 15194
9 2.73085057944994e-06 16454
9.25 2.656898042837716e-06 17154
9.5 2.660449853961458e-06 18266
9.75 2.4700612871973e-06 18750
10 2.455666166143014e-06 20234
10.25 2.437725189206453e-06 21450
10.5 2.290200053758642e-06 21962
10.75 2.228218416866045e-06 23462
11 2.115583450970138e-06 24042
11.25 2.093022764647907e-06 25946
11.5 1.90568682249188e-06 26118
11.75 1.857559351841671e-06 27506
12 1.801771077871702e-06 29066
12.25 1.728633406916542e-06 30450
12.5 1.665297779370459e-06 31742
12.75 1.530519121583857e-06 32250
13 1.476784578401418e-06 34250
13.25 1.438575877973061e-06 35454
13.5 1.350576063098121e-06 36434
13.75 1.273096577713256e-06 37682
14 1.235815477063967e-06 39294
14.25 1.206468644939725e-06 41426
14.5 1.14592030519484e-06 42066
14.75 1.104058906306026e-06 43490
15 1.093310730074285e-06 45702
15.25 1.069579140061399e-06 46634
15.5 1.06265716152087e-06 48554
15.75 1.029736404448011e-06 48870
16 1.026060459053804e-06 50963
16.25 9.216043216388695e-07 51576
16.5 7.619154419115633e-07 49316
16.75 6.507937747183638e-07 49344
17 5.473400126252304e-07 47192
17.25 4.833258743732297e-07 47576
17.5 3.999407967962894e-07 45348
17.75 3.443044532732542e-07 44060
18 3.034379380975662e-07 43872
18.25 2.558647248998341e-07 41756
18.5 2.258963214325881e-07 41528
18.75 1.902510832705164e-07 39300
19 1.667077931869703e-07 38276
19.25 1.464200716445436e-07 36900
19.5 1.268345549994919e-07 34724
19.75 1.139359302495384e-07 33960
20 9.919508413466319e-08 32144
20.25 8.762449070902721e-08 30704
20.5 7.793884935921179e-08 28896
20.75 6.80350031738527e-08 26924
21 6.084628470379253e-08 25656
21.25 5.344971081602578e-08 23228
21.5 4.743076133366299e-08 21816
21.75 4.01285001009122e-08 19472
22 3.500875771631412e-08 17696
22.25 2.871602102125736e-08 15588
22.5 2.290021005501627e-08 13760
22.75 1.66027780901713e-08 11565
23 1.243981990910309e-08 10016
23.25 9.382445825217631e-09 8652
23.5 7.440801185375638e-09 7652
23.75 5.63355908628448e-09 6542
24 4.361838535906169e-09 5478
24.25 3.60665034313002e-09 4886
24.5 2.746670915725885e-09 4068
24.75 2.076447006667841e-09 3326
25 1.653549246135694e-09 2696
25.25 1.271114175165069e-09 2304
25.5 1.004206271701777e-09 1934
25.75 6.794867197111878e-10 1344
26 4.310677280914595e-10 848
26.25 4.264437568917217e-10 888
26.5 2.749584565697731e-10 584
26.75 1.329666770892519e-10 344
27 3.973217050465499e-11 102
27.25 4.393742072309208e-11 104
27.5 1.08497439150704e-11 24
27.75 4.268651771067368e-14 1

0.25 5.412308036998824e-07 18
0.5 7.972434170591664e-07 62
0.75 8.66622298668487e-07 98
1 1.201050890802869e-06 210
1.25 1.635403827741421e-06 350
1.5 2.278264547994048e-06 450
1.75 2.991082581692783e-06 602
2 3.43717572988865e-06 762
2.25 3.603835175884035e-06 1142
2.5 2.974478722172e-06 1250
2.75 2.934994877188122e-06 1458
3 3.188678158396049e-06 1814
3.25 3.556545501469266e-06 2178
3.5 3.776473138390255e-06 2498
3.75 3.541404226462151e-06 2622
4 3.687104952379242e-06 3338
4.25 3.2886707412202e-06 3722
4.5 3.128450568925277e-06 4170
4.75 2.859916659048712e-06 4358
5 3.021820841734286e-06 5034
