1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
36.7696 1.286072832909892e-33 2.888141208571868e-31 200
37.4767 9.720347734799214e-34 2.277805391493491e-31 168
38.1838 4.16933747758851e-34 8.201380453450516e-32 56
38.8909 6.240066008235135e-35 9.333469758700285e-33 7

0.707107 3.460545804301071e-16 1.633104669636438e-16 18
1.41421 5.443520706010658e-15 2.477375452231882e-15 62
2.12132 1.863011971157343e-14 8.712236148382702e-15 98
2.82843 5.35239946774226e-14 2.84319749977651e-14 210
3.53554 6.623236931440683e-14 4.734410312848292e-14 350
4.24264 2.467487029072726e-14 3.565302282057677e-14 450
4.94975 3.567266808217658e-15 1.253193727070977e-14 602
5.65686 1.754503194242566e-15 1.069255466454891e-14 762
6.36396 5.153557043394577e-26 3.375451748244229e-25 1142
7.07107 3.367226677394736e-26 2.510143789776092e-25 1250
7.77818 1.46000245323342e-26 1.193769451993842e-25 1458
8.48528 4.344507621356886e-27 4.88841684518284e-26 1814
9.19239 1.463532794249461e-27 2.39628744725534e-26 2178
9.8995 3.062072338510513e-28 7.996831304837557e-27 2498
10.6066 8.846291068521546e-29 4.771730518550306e-27 2622
11.3137 3.54440389094143e-30 6.909868831281013e-28 3338
12.0208 5.544765768774853e-31 4.806816066333298e-31 3722
12.7279 6.203810163558383e-31 5.792216780412683e-31 4170
13.435 5.665240985189358e-31 5.772852452485419e-31 4358
14.1421 6.386141880814884e-31 7.05777220531106e-31 5034
14.8492 6.729545291789089e-31 8.242140493470449e-31 5714
15.5564 6.819964245910713e-31 9.302750920578035e-31 5982
16.2635 7.304459405197644e-31 1.080946260591761e-30 6602
16.9706 7.332772175310949e-31 1.21072430373688e-30 7130
17.6777 7.96479439452795e-31 1.451927477191514e-30 8034
18.3848 8.381069271833807e-31 1.658226297653422e-30 8606
19.0919 8.201828382987317e-31 1.780611587779981e-30 9066
19.799 8.966774096432434e-31 2.099687237922545e-30 9962
20.5061 9.40418937825702e-31 2.399148615670212e-30 10550
21.2132 9.57384369775004e-31 2.669986306952274e-30 11226
21.9203 1.038271965048855e-30 3.05150758226145e-30 12146
22.6274 1.04430441372466e-30 3.275681631883282e-30 12303
23.3345 1.036124798946274e-30 3.489497011082119e-30 12584
24.0416 9.035587294406094e-31 3.625276952650259e-30 12120
24.7487 7.963144268516575e-31 3.551633836136115e-30 11180
25.4559 7.74161001727524e-31 3.765724784962517e-30 11096
26.163 6.552399311529403e-31 3.555479887551145e-30 10056
26.8701 5.995534509542337e-31 3.685690972983379e-30 9716
27.5772 5.440724900179648e-31 3.463362603625567e-30 8604
28.2843 4.797072883120547e-31 3.364694515069765e-30 8060
28.9914 4.367817579470536e-31 3.24966916542103e-30 7320
29.6985 3.680548144038217e-31 3.008229530706804e-30 6356
30.4056 3.109525060903712e-31 2.63573648597918e-30 5348
31.1127 2.353060670329944e-31 2.256693506336665e-30 4308
31.8198 1.956063460311547e-31 1.967460254771906e-30 3563
32.5269 1.201620596347957e-31 1.425074022198613e-30 2448
33.234 8.889164622998635e-32 1.112339658989887e-30 1868
33.9411 6.755538772232361e-32 8.688202337142115e-31 1358
34.6482 5.08992895732354e-32 7.195718583068887e-31 1062
35.3554 3.692691175023459e-32 5.248890505223598e-31 776
36.0625 2.299765936556885e-32 3.375955751324494e-31 432
36.7696 9.822626007002937e-33 1.591563866216835e-31 200
37.4767 8.798057113809378e-33 1.222466445779031e-31 168
38.1838 2.413755836581064e-33 3.471666828351939e-32 56
38.8909 6.69478467112858e-34 4.815264898959103e-33 7

0.707107 3.121805195026221e-17 9.418508234915875e-16 18
1.41421 5.375183508167274e-16 1.832703833890637e-14 62
2.12132 1.769746679213569e-15 7.100192970895674e-14 98
2.82843 4.49369875905846e-15 2.14329323679609e-13 210
3.53554 3.789281061412456e-15 2.204598699121011e-13 350
4.24264 5.960226230368607e-16 2.856724402615044e-14 450
4.94975 1.887526111689242e-16 9.170819211146972e-15 602
5.65686 1.032390738749222e-16 3.890886666975411e-15 762
6.36396 1.194559406300978e-26 5.124996679235574e-25 1142
7.07107 2.937344013377571e-27 4.724959899754434e-25 1250
7.77818 1.648940253286433e-27 1.053001308748132e-25 1458
8.48528 9.142078772842219e-28 4.196604548572589e-26 1814
9.19239 3.291120748117573e-28 1.318973921539695e-26 2178
9.8995 7.465072277852982e-29 5.151157498120832e-27 2498
10.6066 3.945911675812182e-29 3.567331664812854e-27 2622
11.3137 2.800148360494913e-30 7.540105175565632e-28 3338
12.0208 5.897715361166229e-32 1.247291151933116e-30 3722
12.7279 6.446345546799863e-32 1.410902853680285e-30 4170
13.435 6.080770123076972e-32 1.377656064085459e-30 4358
14.1421 6.945988133715361e-32 1.599305675051032e-30 5034
14.8492 7.094172824736441e-32 1.743725405332828e-30 5714
15.5564 7.47594816125562e-32 1.861423666632543e-30 5982
16.2635 7.981869852789693e-32 2.057385638762293e-30 6602
16.9706 7.95474398422584e-32 2.214687246526536e-30 7130
17.6777 8.74645016644415e-32 2.439662048623597e-30 8034
18.3848 9.25474320841186e-32 2.6865370196345e-30 8606
19.0919 9.064115747316186e-32 2.797798101113281e-30 9066
19.799 9.953940070926669e-32 3.225041194392131e-30 9962
20.5061 1.058935925926953e-31 3.54562487504041e-30 10550
21.2132 1.077543720804415e-31 3.755375853370821e-30 11226
21.9203 1.158891375020893e-31 4.188152670770406e-30 12146
22.6274 1.167318748126191e-31 4.435872117136432e-30 12303
23.3345 1.164904120276777e-31 4.592262425740823e-30 12584
24.0416 1.027530290502783e-31 4.505352636408148e-30 12120
24.7487 9.114264502927889e-32 4.21594916970011e-30 11180
25.4559 8.91782935748448e-32 4.274973112798255e-30 11096
26.163 7.631230362086393e-32 3.985276383129977e-30 10056
26.8701 7.036130677502837e-32 4.0460169153969e-30 9716
27.5772 6.42371851020906e-32 3.742861674500266e-30 8604
28.2843 5.674467080273732e-32 3.544250508537221e-30 8060
28.9914 5.144783893944967e-32 3.314120823547972e-30 7320
29.6985 4.399750284267964e-32 3.073944544467362e-30 6356
30.4056 3.7227630054595e-32 2.651363620380651e-30 5348
31.1127 2.830748967602779e-32 2.158334701931707e-30 4308
31.8198 2.388334524321014e-32 1.925942472074518e-30 3563
32.5269 1.474305559488494e-32 1.352157451005259e-30 2448
33.234 1.095953070462539e-32 1.065872286066448e-30 1868
33.9411 8.42504763058641e-33 8.241659610041371e-31 1358
34.6482 6.33648512839163e-33 6.959639530941027e-31 1062
35.3554 4.706388841395927e-33 4.83951354975488e-31 776
36.0625 2.966895979452032e-33 2.944481626474738e-31 432
36.7696 1.302828386144625e-33 1.336301580989112e-31 200
37.4767 1.157107723272934e-33 1.151062578360284e-31 168
38.1838 2.816192689485043e-34 3.440933237406884e-32 56
38.8909 9.402287502085169e-35 5.179879484110043e-33 7

0.707107 1.464506421398011e-15 2.523049815353524e-16 18
1.41421 3.215864791002288e-14 5.7050828005901e-15 62
2.12132 1.27581045744044e-13 2.296722186362902e-14 98
2.82843 3.668130033686775e-13 6.547291598998792e-14 210
3.53554 2.986197869755302e-13 4.498617958319511e-14 350
4.24264 1.732901542417943e-14 2.204950165346935e-15 450
4.94975 2.733543322962874e-15 2.609529321706246e-15 602
5.65686 7.373811217707043e-16 1.81180957096106e-15 762
6.36396 2.78592584272779e-24 3.725445677794186e-24 1142
7.07107 5.873882398206462e-25 6.933751035392607e-25 1250
7.77818 6.892126319050781e-26 3.092738047381113e-25 1458
8.48528 1.182220221499553e-26 1.342537957927606e-25 1814
9.19239 1.455721908651377e-27 2.133008337451338e-26 2178
9.8995 1.765276948487788e-28 3.762644626174837e-27 2498
10.6066 3.356409308816457e-29 2.72854201317301e-27 2622
11.3137 3.850986094665023e-30 8.449779964324912e-28 3338
12.0208 1.202313353440175e-30 2.599025424364463e-31 3722
12.7279 1.287095096363563e-30 2.972751846066398e-31 4170
13.435 1.236535189600132e-30 3.275150296122612e-31 4358
14.1421 1.419876610868987e-30 4.19812991015475e-31 5034
14.8492 1.434680205942335e-30 4.478015163882601e-31 5714
15.5564 1.498163857577817e-30 5.071608547101167e-31 5982
16.2635 1.598836068443835e-30 5.995942220829709e-31 6602
16.9706 1.602851093528084e-30 6.623164465627309e-31 7130
17.6777 1.741122743285269e-30 7.920198868325176e-31 8034
18.3848 1.833886493789522e-30 9.15922639516208e-31 8606
19.0919 1.806988898907108e-30 1.000861604423276e-30 9066
19.799 1.966287596473104e-30 1.203700523110788e-30 9962
20.5061 2.090188743584943e-30 1.332070072681492e-30 10550
21.2132 2.121094503121284e-30 1.50321888824895e-30 11226
21.9203 2.279742687234715e-30 1.684144522075456e-30 12146
22.6274 2.288410716695753e-30 1.843749458177185e-30 12303
23.3345 2.256029587714511e-30 1.990319965848706e-30 12584
24.0416 2.002897510777724e-30 2.039861340610805e-30 12120
24.7487 1.736206884984573e-30 2.013310252996451e-30 11180
25.4559 1.690472773109251e-30 2.091711451520653e-30 11096
26.163 1.447153103713695e-30 1.999816296401761e-30 10056
26.8701 1.332045613993712e-30 2.100866782389742e-30 9716
27.5772 1.20586869146507e-30 1.996818135893716e-30 8604
28.2843 1.069488278520118e-30 1.899194531111727e-30 8060
28.9914 9.520642303708823e-31 1.869458811574752e-30 7320
29.6985 8.141835960006822e-31 1.697585698601682e-30 6356
30.4056 6.815248115073439e-31 1.4867135079813e-30 5348
31.1127 5.220677935981872e-31 1.247863071687008e-30 4308
31.8198 4.419765439312874e-31 1.114758258631747e-30 3563
32.5269 2.621914956597756e-31 8.085830963249769e-31 2448
33.234 1.940381858512427e-31 6.428471806003575e-31 1868
33.9411 1.52318537769044e-31 5.010927941313998e-31 1358
34.6482 1.114420522722077e-31 4.048154905579973e-31 1062
35.3554 8.342919301116597e-32 3.063922543429405e-31 776
36.0625 5.055420360982576e-32 1.749569000275589e-31 432
36.7696 2.409827496140497e-32 8.7176389490081e-32 200
37.4767 2.045523014513145e-32 7.031018994274722e-32 168
38.1838 5.241045944455222e-33 2.334986936847556e-32 56
38.8909 1.428157504194046e-33 2.514262475618388e-33 7

0.707107 7.107613000153397e-18 3.958704163475738e-15 18
1.41421 9.550546563794749e-17 9.617124945883931e-14 62
2.12132 2.324130032714998e-16 3.990387032775712e-13 98
2.82843 2.649020841888749e-16 1.120391099717662e-12 210
3.53554 5.02956036030962e-17 6.971534584947412e-13 350
4.24264 5.444422442134864e-17 1.125352737512257e-14 450
4.94975 8.771484969538345e-17 1.572477638399795e-15 602
5.65686 5.862681438904144e-17 8.203092628656874e-16 762
6.36396 3.023115626269357e-26 2.379806689052459e-23 1142
7.07107 5.353044121098676e-26 4.485428531459192e-24 1250
7.77818 1.027898356152956e-26 2.390949995755636e-25 1458
8.48528 3.545706416169961e-27 8.731535414063253e-26 1814
9.19239 4.162821778835672e-28 1.367344334944397e-26 2178
9.8995 3.68299272662339e-29 3.381159737412905e-27 2498
10.6066 1.881152589813076e-29 2.127115469398734e-27 2622
11.3137 3.352590219779998e-30 7.517070186846044e-28 3338
12.0208 1.149854744503203e-32 2.032059812179257e-30 3722
12.7279 1.227752947605394e-32 2.201667397186813e-30 4170
13.435 1.200224278298264e-32 2.152908111044593e-30 4358
14.1421 1.380558113627186e-32 2.486759699510194e-30 5034
14.8492 1.400184955382206e-32 2.600175788413653e-30 5714
15.5564 1.45221438483402e-32 2.725217522969688e-30 5982
16.2635 1.577130714527552e-32 2.965636844638623e-30 6602
16.9706 1.595602809969961e-32 3.057128455032538e-30 7130
17.6777 1.750990284341417e-32 3.417127654443028e-30 8034
18.3848 1.834257642998933e-32 3.576215693034906e-30 8606
19.0919 1.847507878500904e-32 3.720932578091037e-30 9066
19.799 2.033038441279921e-32 4.119380996145716e-30 9962
20.5061 2.184586901075513e-32 4.398749565912512e-30 10550
21.2132 2.233869571201551e-32 4.621833567274333e-30 11226
21.9203 2.432890711135758e-32 5.109231645585386e-30 12146
22.6274 2.470890711376024e-32 5.208563683049445e-30 12303
23.3345 2.423680044492712e-32 5.315470080388148e-30 12584
24.0416 2.228329287714072e-32 5.030382744208191e-30 12120
24.7487 1.968047410475385e-32 4.51484911684135e-30 11180
25.4559 1.910871154146775e-32 4.537574610574854e-30 11096
26.163 1.68857655274057e-32 4.099323292270962e-30 10056
26.8701 1.595771131601466e-32 4.008349391927144e-30 9716
27.5772 1.431302021474772e-32 3.700297128753262e-30 8604
28.2843 1.295948859185977e-32 3.453943519972358e-30 8060
28.9914 1.177131914945693e-32 3.226576581381776e-30 7320
29.6985 1.024327891601535e-32 2.855965727329229e-30 6356
30.4056 8.609068763022161e-33 2.495461565702619e-30 5348
31.1127 6.810923943621512e-33 2.021838243169171e-30 4308
31.8198 5.846611434219566e-33 1.742696314210279e-30 3563
32.5269 3.547050296577638e-33 1.150425983134759e-30 2448
33.234 2.793303145127745e-33 9.292921488397345e-31 1868
33.9411 2.043648629707366e-33 6.985812051555543e-31 1358
34.6482 1.616337700142968e-33 5.45588011151869e-31 1062
35.3554 1.178908405208447e-33 4.163378094575386e-31 776
36.0625 6.95664879370512e-34 2.610570804604747e-31 432
36.7696 3.72724834841401e-34 1.22092396515582e-31 200
37.4767 2.652729791808539e-34 1.073941594394273e-31 168
38.1838 7.813305210973842e-35 3.528747337583742e-32 56
38.8909 1.215074862455295e-35 3.556327773920031e-33 7

0.707107 6.275676330037579e-15 1.717709998816854e-16 18
1.41421 1.705348169258518e-13 5.624235746070213e-15 62
2.12132 7.723684754635021e-13 3.055035418869838e-14 98
2.82843 2.357000523299432e-12 1.147764205951469e-13 210
3.53554 1.534205489673874e-12 8.348680413996229e-14 350
4.24264 1.897494697972938e-14 9.249949482700838e-16 450
4.94975 7.163495823933276e-16 1.327729804541663e-15 602
5.65686 1.498157089155064e-16 9.027580727328929e-16 762
6.36396 1.595287168973583e-22 1.594398121817265e-23 1142
7.07107 1.56918902820368e-23 2.02300557651992e-23 1250
7.77818 4.064957807480619e-25 1.319406905745011e-24 1458
8.48528 2.678587448211159e-26 2.867166245562195e-25 1814
9.19239 1.615078419281274e-27 1.963489736438238e-26 2178
9.8995 1.086644220481557e-28 2.520384454077181e-27 2498
10.6066 2.007872759724481e-29 1.900060496853955e-27 2622
11.3137 5.600223055404097e-30 7.747451429076126e-28 3338
12.0208 1.838082602788413e-30 6.742749646898182e-32 3722
12.7279 1.932386064328701e-30 9.064730572181701e-32 4170
13.435 1.874907920719484e-30 1.09646228528413e-31 4358
14.1421 2.180486245701858e-30 1.455353005754874e-31 5034
14.8492 2.19970925882952e-30 1.800502795178546e-31 5714
15.5564 2.27756075133313e-30 2.125623947174332e-31 5982
16.2635 2.435602691475311e-30 2.561808047355632e-31 6602
16.9706 2.445041256429182e-30 3.343653068045504e-31 7130
17.6777 2.692669149356729e-30 3.995227800882298e-31 8034
18.3848 2.780540829217428e-30 4.602955241170251e-31 8606
19.0919 2.78037612591301e-30 5.38800675538391e-31 9066
19.799 3.029507707935766e-30 6.62542588379055e-31 9962
20.5061 3.179408290166826e-30 7.345457365685571e-31 10550
21.2132 3.270314535662497e-30 8.505534402319413e-31 11226
21.9203 3.506992533781066e-30 9.968813901412075e-31 12146
22.6274 3.514485612537982e-30 1.084824452346041e-30 12303
23.3345 3.439482219575024e-30 1.192959185802683e-30 12584
24.0416 3.076259530434013e-30 1.279507499365039e-30 12120
24.7487 2.659720630053294e-30 1.235641704952484e-30 11180
25.4559 2.580373025226706e-30 1.333668471019674e-30 11096
26.163 2.240703233542096e-30 1.297824390156675e-30 10056
26.8701 2.072469484877654e-30 1.348556517073782e-30 9716
27.5772 1.855663406507637e-30 1.275983440804086e-30 8604
28.2843 1.653884495936536e-30 1.252090117908013e-30 8060
28.9914 1.472751414049804e-30 1.228734504868741e-30 7320
29.6985 1.25743458515271e-30 1.117173571498249e-30 6356
30.4056 1.042107148934517e-30 1.01828632023314e-30 5348
31.1127 8.139796568147826e-31 8.70646164471493e-31 4308
31.8198 6.86737357383837e-31 7.444006508873246e-31 3563
32.5269 4.084086726232213e-31 5.484953942052407e-31 2448
33.234 3.031496284524278e-31 4.607265520797739e-31 1868
33.9411 2.389330989803555e-31 3.236018641474108e-31 1358
34.6482 1.774163708796645e-31 2.83180051562488e-31 1062
35.3554 1.295961021613941e-31 2.029195980004144e-31 776
36.0625 7.81311740419129e-32 1.243711385834262e-31 432
36.7696 3.806751063627494e-32 5.809179723369125e-32 200
37.4767 3.167866129466807e-32 4.862221355621271e-32 168
38.1838 8.720594425989018e-33 1.858662083189599e-32 56
38.8909 1.992882011361426e-33 1.862805054619652e-33 7

0.707107 1.78844644185224e-16 1.537176853287105e-14 18
1.41421 5.968725755441581e-15 4.552494047204382e-13 62
2.12132 3.241291028288807e-14 2.153166693770229e-12 98
2.82843 1.139228362097119e-13 6.35429972414735e-12 210
3.53554 6.894465797579711e-14 3.23766735827673e-12 350
4.24264 2.017660682511247e-16 1.285064348311748e-14 450
4.94975 4.673978556969215e-17 7.701200519813427e-16 602
5.65686 2.636829489829484e-17 4.968097945200847e-16 762
6.36396 3.664827053601007e-23 1.729811057317274e-21 1142
7.07107 7.107908291948067e-24 8.516353504488787e-23 1250
7.77818 8.988223729929206e-26 1.821790457154745e-24 1458
8.48528 1.885707720370279e-26 6.893841041100412e-25 1814
9.19239 1.303354662786492e-27 4.07821112970182e-26 2178
9.8995 2.887548731512826e-29 2.220847305183352e-27 2498
10.6066 1.440895316560734e-29 1.582206674709423e-27 2622
11.3137 4.345663500040898e-30 7.179297573596253e-28 3338
12.0208 1.700186644644056e-32 2.883893330340109e-30 3722
12.7279 1.806854675256997e-32 3.006814926033248e-30 4170
13.435 1.765333150932293e-32 2.956879294443676e-30 4358
14.1421 2.041539189289555e-32 3.422974522049877e-30 5034
14.8492 2.083975568913343e-32 3.529860060161076e-30 5714
15.5564 2.171988700180361e-32 3.66430712776123e-30 5982
16.2635 2.322029792276637e-32 3.933393175048355e-30 6602
16.9706 2.366647111524584e-32 4.018404345959775e-30 7130
17.6777 2.622222487531753e-32 4.409393198681317e-30 8034
18.3848 2.70248469710938e-32 4.595720102467109e-30 8606
19.0919 2.735284097175227e-32 4.73163114941992e-30 9066
19.799 3.02093990236872e-32 5.243304947331053e-30 9962
20.5061 3.157240520772265e-32 5.508745229476141e-30 10550
21.2132 3.247431990298023e-32 5.758777382676628e-30 11226
21.9203 3.51150545999689e-32 6.272659208916491e-30 12146
22.6274 3.559629296264536e-32 6.377142568313392e-30 12303
23.3345 3.499120221884237e-32 6.340638250401439e-30 12584
24.0416 3.171411354417273e-32 5.864238017729312e-30 12120
24.7487 2.759948479790174e-32 5.241260587948828e-30 11180
25.4559 2.689298216275334e-32 5.174182045214173e-30 11096
26.163 2.365775072343954e-32 4.640130831116624e-30 10056
26.8701 2.211025822474913e-32 4.415280788412185e-30 9716
27.5772 1.964629083700828e-32 4.005596269334427e-30 8604
28.2843 1.78902493273954e-32 3.667636619469302e-30 8060
28.9914 1.609531143148615e-32 3.372877364662113e-30 7320
29.6985 1.37293432181055e-32 2.923090281277247e-30 6356
30.4056 1.149853550050764e-32 2.527528004626405e-30 5348
31.1127 9.179198242988129e-33 2.016927507248419e-30 4308
31.8198 7.679393195129739e-33 1.760522900143699e-30 3563
32.5269 4.716926854492393e-33 1.132922027892701e-30 2448
33.234 3.530915008647999e-33 8.475258140705415e-31 1868
33.9411 2.780996997383002e-33 6.838951469117967e-31 1358
34.6482 2.094605872370589e-33 5.202466705658691e-31 1062
35.3554 1.521703227698619e-33 3.865763701225616e-31 776
36.0625 9.45491929516393e-34 2.298628952907044e-31 432
36.7696 4.691093823102942e-34 1.17322628571444e-31 200
37.4767 3.545330693697245e-34 8.782711063743661e-32 168
38.1838 1.013325473951465e-34 3.070520690461265e-32 56
38.8909 1.824891616808905e-35 6.473296506876142e-33 7

0.707107 2.167283762606154e-14 2.450387220550127e-15 18
1.41421 7.430658539401513e-13 7.305621950949991e-14 62
2.12132 4.074411992441273e-12 3.336770442362292e-13 98
2.82843 1.428491900305652e-11 8.75385084554553e-13 210
3.53554 8.586902023523651e-12 3.529687216089502e-13 350
4.24264 2.800760789836687e-14 1.711799572552518e-15 450
4.94975 6.54164150604966e-16 7.178344368825244e-16 602
5.65686 1.737284911307638e-16 5.01234781624987e-16 762
6.36396 9.025982341975942e-21 1.141053461254182e-21 1142
7.07107 5.617849408981341e-22 3.000271753998884e-22 1250
7.77818 4.985414141666206e-24 4.161321791234488e-24 1458
8.48528 1.834395765274021e-25 5.487671442988576e-25 1814
9.19239 9.995091574897545e-27 5.498371432633717e-26 2178
9.8995 1.043412316575693e-28 1.876295779858909e-27 2498
10.6066 1.758010941753443e-29 1.329694185793357e-27 2622
11.3137 6.74904251399841e-30 6.509001946663249e-28 3338
12.0208 2.257998582184319e-30 4.188957050629001e-31 3722
12.7279 2.340268389951318e-30 4.431910610191329e-31 4170
13.435 2.31052449824974e-30 4.529889113602686e-31 4358
14.1421 2.67507271592158e-30 5.51204639744241e-31 5034
14.8492 2.721090751229532e-30 5.812532377740435e-31 5714
15.5564 2.811659891731347e-30 6.13759424389585e-31 5982
16.2635 2.956706555187834e-30 6.763163420082621e-31 6602
16.9706 2.998438283871717e-30 7.303271480100677e-31 7130
17.6777 3.318422876663292e-30 8.282987345364108e-31 8034
18.3848 3.407865213002352e-30 8.926897538147295e-31 8606
19.0919 3.438017511273121e-30 9.494447036586116e-31 9066
19.799 3.742992095357409e-30 1.097215275268331e-30 9962
20.5061 3.894907475449328e-30 1.180646339567203e-30 10550
21.2132 4.017361273637421e-30 1.277663735428644e-30 11226
