#t    E^kin_cmplxscal0    E^grad_cmplxscal0    E^kin_U10    E^grad_U10    Vpot_term_0    E_tot
137.178757999954    8.91429467364956e-10    4.35783579876065e-10    3.40741852158369e-10    2.96478553352211e-10    1.89527823346466e-12    1.96632873098507e-09
137.532311499954    9.05594247889789e-10    4.15041071552977e-10    3.18516320461957e-10    3.04165908904468e-10    4.98451473864784e-13    1.94381600028306e-09
137.885864999954    7.3923702124376e-10    4.98361673865312e-10    3.90107377640637e-10    2.75382670220638e-10    1.91609781405491e-11    1.9222497211109e-09
138.239418499954    5.12068507224213e-10    5.89157098578289e-10    4.48418217784297e-10    2.54964370707056e-10    9.82729797978406e-11    1.9028811740917e-09
138.592971999953    3.72952041349332e-10    6.28831443407545e-10    4.6997301402462e-10    2.45468515774595e-10    1.68804102375034e-10    1.88602911693113e-09
138.946525499953    4.75174322545524e-10    5.89863267022344e-10    4.41782839876954e-10    2.49635285283685e-10    1.1317982365479e-10    1.8696355383833e-09
139.300078999953    6.93019791229694e-10    4.92424314147393e-10    3.73885808069957e-10    2.65400673344849e-10    2.66321079600188e-11    1.85136269475191e-09
139.653632499953    8.32853423326966e-10    4.0299675656515e-10    3.11587671803952e-10    2.82879036428185e-10    1.00277108742427e-12    1.83131965921168e-09
140.007185999952    8.23543835355051e-10    3.99814035496763e-10    3.04421485252001e-10    2.82166099907369e-10    8.17722034769905e-13    1.81076317804595e-09
140.360739499952    6.61872345515874e-10    4.75862108878512e-10    3.74913909321087e-10    2.56090393872571e-10    2.24764753644354e-11    1.79121523295248e-09
140.714292999952    4.57405031044958e-10    5.54745483101258e-10    4.2366797365199e-10    2.38366484485163e-10    9.95538795217253e-11    1.77373885180509e-09
141.067846499952    3.5066329348028e-10    5.87784725153159e-10    4.34096606521604e-10    2.32441617601333e-10    1.53443343361505e-10    1.75842958611788e-09
141.421399999951    4.70071482393543e-10    5.38200531828168e-10    4.05674115029775e-10    2.37066899051152e-10    9.21932752601722e-11    1.74320630356281e-09
141.774953499951    6.66045236122224e-10    4.48173129842312e-10    3.41361039054942e-10    2.52221112622031e-10    1.83964181970013e-11    1.72619693583851e-09
142.128506999951    7.77714903754068e-10    3.72545322705556e-10    2.8839434323941e-10    2.68607377499123e-10    4.44449550813789e-13    1.70770639674897e-09
142.482060499951    7.48341492385514e-10    3.848526783902e-10    2.89372307938419e-10    2.65181186499436e-10    1.17380129318039e-12    1.68892146650675e-09
142.83561399995    5.93400896959421e-10    4.54316556258527e-10    3.57432088917536e-10    2.40519455154824e-10    2.55182339332408e-11    1.67118723122355e-09
143.18916749995    4.06513747122665e-10    5.25331468457061e-10    4.00983498427936e-10    2.23263603070712e-10    9.93067435632949e-11    1.65539906064167e-09
