#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
46.9999999999992    9.67793742859743e-08    4.23107623172811e-20    1.05338764658457e-13    4.07825200786265e-15    3.65711296884656e-08    2.02112700220668e-13    1.33350815504199e-07
47.4999999999991    1.24271966699328e-07    6.82195017902707e-20    9.12871330972919e-14    3.18676097610183e-15    1.8706296638795e-09    3.954973734378e-14    1.26142730386907e-07
47.999999999999    1.18692881996763e-07    1.35735612179096e-19    7.48697264067392e-14    2.50796659521856e-14    8.02138172137833e-13    5.34811902081033e-15    1.18693789432582e-07
48.4999999999989    1.07130691093453e-07    1.84545456623115e-19    4.59932634637064e-13    1.39286180962767e-14    4.73241349695037e-09    2.62026542408549e-13    1.11863840478383e-07
48.9999999999988    5.91078052879476e-08    1.97450200875141e-18    1.02118291707529e-12    1.20303911730651e-15    4.76051957942844e-08    5.60240880110016e-14    1.06714079494251e-07
49.4999999999987    7.44544212475236e-10    1.65134439156423e-18    1.19314066317249e-12    8.91596341214295e-16    1.04514738410816e-07    9.6157096196223e-14    1.05260572814298e-07
49.9999999999986    4.17940207112242e-08    3.29639911726677e-19    8.50062055665364e-13    2.92916827039637e-15    6.26451955174988e-08    2.29592237691635e-13    1.04440298812514e-07
50.4999999999985    9.09424940880237e-08    2.41035279506656e-19    2.41087502918009e-13    1.79598946947709e-14    9.33825323892306e-09    4.6289769790236e-13    1.00281469272283e-07
50.9999999999984    9.47354111393982e-08    9.24318359047042e-19    2.99535382679308e-13    9.25201007738981e-15    6.0812948076749e-11    1.70580171592873e-14    9.47965499338092e-08
51.4999999999983    8.92575285375662e-08    7.0364896768252e-19    1.98905137604859e-14    1.31916949254393e-13    3.13043608127738e-10    6.61879244554044e-13    8.95713858331051e-08
51.9999999999982    7.09071182535013e-08    8.53822274447097e-18    6.91360107588007e-13    4.55887967437397e-14    1.40632661135088e-08    1.52855053111161e-12    8.49726498749838e-08
52.4999999999981    1.88248745326571e-08    2.29424798380957e-17    3.10979879138976e-12    3.77842756681511e-15    6.35848274890921e-08    3.37895194974442e-13    8.24131535171056e-08
52.999999999998    6.91473854749898e-09    7.664351652084e-18    2.84797381749387e-12    6.13548025090562e-15    7.52203836367113e-08    5.87765938978156e-13    8.21385640671113e-08
53.4999999999979    5.62919782228547e-08    2.17282952428818e-18    3.89504548656195e-13    4.086194825707e-14    2.41066143344359e-08    2.02841772406598e-12    8.04010513436844e-08
