1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
26.75 2.776371306633052e-35 9.488939263598217e-33 344
27 8.100117349819029e-36 2.282451839242596e-33 102
27.25 9.111233875860863e-36 2.59191515762893e-33 104
27.5 2.11435261361714e-36 1.074800123792682e-33 24
27.75 4.121794997507817e-38 2.275834950240229e-35 1

0.25 1.279851822058082e-15 1.445832137500273e-14 18
0.5 5.775642110888095e-15 5.983750416594223e-14 62
0.75 8.123672725721415e-15 9.352939105032772e-14 98
1 1.251368728723995e-14 1.823985943348797e-13 210
1.25 1.130286609659534e-14 2.688623366506614e-13 350
1.5 7.479576922766179e-15 3.639275644013629e-13 450
1.75 3.539571198299805e-15 5.406170703072036e-13 602
2 7.938535781698909e-16 7.044932100719319e-13 762
2.25 1.759235950599492e-15 1.617738722001143e-12 1142
2.5 2.041564287193761e-14 1.688030989245584e-12 1250
2.75 3.564537325492292e-14 7.314694983152461e-13 1458
3 1.262084856856044e-14 1.215881050126084e-13 1814
3.25 7.338670918773636e-16 5.152585237559385e-15 2178
3.5 1.76659603083276e-17 1.876245971227624e-16 2498
3.75 1.149939620875861e-17 1.735675694369774e-16 2622
4 7.621501090530711e-18 1.076178907700157e-16 3338
4.25 1.337959879245302e-21 3.581632384856426e-21 3722
4.5 8.762356295108628e-22 2.512765758118624e-21 4170
4.75 5.541848128233597e-22 2.306422286022929e-21 4358
5 3.848271130813499e-22 2.215411235876744e-21 5034
5.25 1.708729241134294e-22 1.118323024597856e-21 5714
5.5 2.270383429067037e-23 1.182365769196963e-22 5982
5.75 4.127106130464456e-25 4.096958188468427e-24 6602
6 1.924849356920843e-27 2.73091165773209e-25 7130
6.25 7.817390140579738e-29 2.070144498173045e-26 8034
6.5 2.01198234308194e-29 1.32691722542778e-27 8606
6.75 1.021901306709621e-29 4.410848745217072e-28 9066
7 4.726902729094732e-30 2.624504627410103e-28 9962
7.25 7.011832459184639e-31 6.537685300333405e-29 10550
7.5 1.225566255138607e-31 1.138452781484492e-29 11226
7.75 3.526894241140064e-32 2.831294241398937e-30 12146
8 4.856600647097105e-33 2.700040016879762e-31 12606
8.25 1.184917632319505e-33 4.047097570439098e-32 13802
8.5 4.901285473607236e-34 2.781786508067024e-32 14754
8.75 4.319524143565602e-34 2.949047054573568e-32 15194
9 4.866476227728487e-34 3.586654429479667e-32 16454
9.25 5.198931291195056e-34 3.562931077955768e-32 17154
9.5 6.257961459866867e-34 4.200674627303057e-32 18266
9.75 5.699567209481566e-34 4.619674861828807e-32 18750
10 6.621286441351543e-34 5.323312240229406e-32 20234
10.25 7.218153929126979e-34 5.830944332018682e-32 21450
10.5 7.320729553412348e-34 6.305226881799329e-32 21962
10.75 7.880179924347292e-34 7.235505506582693e-32 23462
11 8.259294935863587e-34 8.031421995108495e-32 24042
11.25 9.083370002750047e-34 8.835082365902319e-32 25946
11.5 9.234308360713988e-34 9.559045764223683e-32 26118
11.75 1.021527180469748e-33 1.046370790936545e-31 27506
12 1.369780213078069e-33 1.365778081339876e-31 29066
12.25 1.150265159361467e-33 1.29897942259273e-31 30450
12.5 1.235400376143899e-33 1.442262811499658e-31 31742
12.75 1.29545289092307e-33 1.453358507134557e-31 32250
13 1.446928417894302e-33 1.63773493771474e-31 34250
13.25 1.415825772333208e-33 1.787285300112661e-31 35454
13.5 1.582415474806264e-33 1.9566586880149e-31 36434
13.75 1.5929802408049e-33 2.049847883433891e-31 37682
14 1.660138250504807e-33 2.246872962576912e-31 39294
14.25 1.811534084617266e-33 2.428189326012427e-31 41426
14.5 1.809501094032206e-33 2.529076143859917e-31 42066
14.75 1.929877299624577e-33 2.750054111989412e-31 43490
15 2.103094297651056e-33 2.967920876995463e-31 45702
15.25 2.154359444519147e-33 3.154939810148083e-31 46634
15.5 2.319234093083902e-33 3.37766766286e-31 48554
15.75 2.306485199555929e-33 3.480013160417565e-31 48870
16 2.528331888246282e-33 3.874547091495817e-31 50963
16.25 2.536244362750401e-33 4.071720752283094e-31 51576
16.5 2.440729741012109e-33 4.021966340977408e-31 49316
16.75 2.473494207145329e-33 4.219791736934551e-31 49344
17 2.416184389502803e-33 4.177705972948599e-31 47192
17.25 2.424243562798358e-33 4.310513826559331e-31 47576
17.5 2.332601582062145e-33 4.300987396190692e-31 45348
17.75 2.314667937034834e-33 4.304986781537103e-31 44060
18 2.342239194704699e-33 4.473319549838753e-31 43872
18.25 2.277858689832078e-33 4.388391258294742e-31 41756
18.5 2.285881011840337e-33 4.495322384739409e-31 41528
18.75 2.16501980471555e-33 4.40071603357519e-31 39300
19 2.12626132293316e-33 4.415512798622949e-31 38276
19.25 2.082159376137682e-33 4.450861612491913e-31 36900
19.5 2.011906481764057e-33 4.24932438206848e-31 34724
19.75 1.954681277524071e-33 4.30220224698807e-31 33960
20 1.876972717343417e-33 4.166133931107368e-31 32144
20.25 1.84028313758534e-33 4.067360262916129e-31 30704
20.5 1.732273214196947e-33 3.937094401578518e-31 28896
20.75 1.615394463659398e-33 3.826509815945957e-31 26924
21 1.59782712470592e-33 3.76356159022041e-31 25656
21.25 1.453874368316168e-33 3.416621824479433e-31 23228
21.5 1.367280056713382e-33 3.405081831923808e-31 21816
21.75 1.244044480783074e-33 3.091204055818229e-31 19472
22 1.176696064863059e-33 2.809370486177125e-31 17696
22.25 1.032563423521786e-33 2.614396226059461e-31 15588
22.5 9.267573709653702e-34 2.369912525368159e-31 13760
22.75 7.909985915805984e-34 2.010624539240532e-31 11565
23 6.723238134218579e-34 1.850118651190308e-31 10016
23.25 5.796123348296164e-34 1.625926052319298e-31 8652
23.5 5.178116699889421e-34 1.494415833113734e-31 7652
23.75 4.474482833763297e-34 1.290173784330265e-31 6542
24 3.888254687310985e-34 1.129926056051618e-31 5478
24.25 3.313106933674143e-34 9.73082692288799e-32 4886
24.5 2.980289754706417e-34 8.511973119748496e-32 4068
24.75 2.277583209112827e-34 7.103812387445549e-32 3326
25 1.992795984433848e-34 5.765964743289386e-32 2696
25.25 1.795077815724733e-34 5.207509156876736e-32 2304
25.5 1.488244646333454e-34 4.266097785681212e-32 1934
25.75 9.805075757700817e-35 2.916052386498092e-32 1344
26 6.428489428094882e-35 1.914987320300394e-32 848
26.25 6.806697661301184e-35 2.103719582432337e-32 888
26.5 4.968764148478028e-35 1.441512711902938e-32 584
26.75 2.555526377218781e-35 8.397132193186369e-33 344
27 8.306107844218629e-36 1.965775087794175e-33 102
27.25 7.265925942901199e-36 2.5379497569012e-33 104
27.5 2.751083354737407e-36 6.826974266369982e-34 24
27.75 4.97741214528175e-40 6.218119308893617e-35 1

0.25 5.627060399356606e-14 2.743477966207116e-13 18
0.5 1.643912431686748e-13 1.174224346974834e-12 62
0.75 1.82039798723879e-13 1.834174054080414e-12 98
1 2.234076632006442e-13 3.437966646723901e-12 210
1.25 1.465184068581202e-13 4.669742503702129e-12 350
1.5 4.453069658348951e-14 5.438270578052376e-12 450
1.75 1.416662645680639e-14 5.951750454973028e-12 602
2 1.932416302161852e-13 4.079766174037479e-12 762
2.25 9.869659292570136e-13 1.484275346618315e-12 1142
2.5 7.258692740426043e-13 4.175241653220338e-12 1250
2.75 3.966522694017761e-14 7.141297700372437e-12 1458
3 3.512996966831149e-14 1.781307559041981e-12 1814
3.25 5.185789347298582e-15 6.090506513796281e-14 2178
3.5 7.235797686836892e-17 4.157296000769844e-16 2498
3.75 9.828261694883937e-18 1.487056688893618e-16 2622
4 5.753799751517349e-18 1.055187821708216e-16 3338
4.25 5.246212222974294e-20 5.890452812673378e-19 3722
4.5 1.194779404822817e-20 3.068274421808959e-19 4170
4.75 2.201617872173714e-21 4.816837975795354e-20 4358
5 1.33216683657036e-21 1.682290376216328e-20 5034
5.25 1.146344994623027e-21 2.273804077944416e-20 5714
5.5 4.796898676988086e-22 8.526180334883061e-21 5982
5.75 1.233252873949845e-22 1.552693101570226e-21 6602
6 1.549821712829221e-23 1.143771474834215e-22 7130
6.25 9.194419058245545e-25 3.388522903300895e-24 8034
6.5 2.912008879840199e-26 1.334071949890687e-25 8606
6.75 5.273114653134262e-27 6.71033823540584e-26 9066
7 2.087828432692412e-27 3.099399777755902e-26 9962
7.25 7.032636489219827e-28 9.280664230579568e-27 10550
7.5 2.203786068398731e-28 1.842462301213906e-27 11226
7.75 6.423271122238575e-29 2.125069001692797e-28 12146
8 1.538337713068286e-29 1.519491356193034e-29 12606
8.25 3.439212943546123e-30 3.350304305794273e-30 13802
8.5 5.635610147681598e-31 9.084123249979562e-31 14754
8.75 5.743491252329319e-32 1.618068577775217e-31 15194
9 5.477629058531894e-33 6.122396345259569e-32 16454
9.25 1.01181552183546e-33 4.353537757464055e-32 17154
9.5 7.063099391071429e-34 4.682066467935215e-32 18266
9.75 5.884185300385724e-34 4.398864080084676e-32 18750
10 6.32195590760959e-34 5.063297982886356e-32 20234
10.25 6.512504640381142e-34 5.593994900835971e-32 21450
10.5 6.912063282432212e-34 6.025839690187541e-32 21962
10.75 7.385435802384206e-34 6.859606376252584e-32 23462
11 8.116577464421356e-34 7.516505287155276e-32 24042
11.25 8.575597402379309e-34 8.441177073251167e-32 25946
11.5 8.833668078578874e-34 9.086912389797402e-32 26118
11.75 9.420308927409374e-34 1.010204662562041e-31 27506
12 1.203905249748921e-33 1.183999462723221e-31 29066
12.25 1.10630898759189e-33 1.22272856825079e-31 30450
12.5 1.183871639991839e-33 1.350137550164417e-31 31742
12.75 1.188664025856871e-33 1.433005649278518e-31 32250
13 1.322262626452158e-33 1.600332120739526e-31 34250
13.25 1.346833450539065e-33 1.691525219040304e-31 35454
13.5 1.426084727913479e-33 1.879917098286405e-31 36434
13.75 1.475598918595227e-33 1.956707797792895e-31 37682
14 1.592258150499455e-33 2.141848103225934e-31 39294
14.25 1.676980042238599e-33 2.338549932565328e-31 41426
14.5 1.744321009414331e-33 2.399986252304734e-31 42066
14.75 1.830917351530189e-33 2.61746559152687e-31 43490
15 1.983620290685149e-33 2.864097380082132e-31 45702
15.25 2.016804733056669e-33 3.039823744243719e-31 46634
15.5 2.162587974302991e-33 3.230017909762543e-31 48554
15.75 2.14525872648778e-33 3.350334848180982e-31 48870
16 2.400966543030416e-33 3.662950096296478e-31 50963
16.25 2.437532635676549e-33 3.849887745791256e-31 51576
16.5 2.33449065764253e-33 3.783754588606941e-31 49316
16.75 2.3478806893555e-33 3.974403483848144e-31 49344
17 2.26157191613162e-33 3.949419326355906e-31 47192
17.25 2.285698414296078e-33 4.105777368335332e-31 47576
17.5 2.227212213923355e-33 4.04050621574007e-31 45348
17.75 2.183856155380223e-33 4.074905368831235e-31 44060
18 2.199286096872351e-33 4.222681597473622e-31 43872
18.25 2.138554080219829e-33 4.186307704477205e-31 41756
18.5 2.191485956808414e-33 4.260531146570858e-31 41528
18.75 2.071129351502938e-33 4.155172569443299e-31 39300
19 2.016126420739948e-33 4.207308829090142e-31 38276
19.25 1.972919529966816e-33 4.179089713995584e-31 36900
19.5 1.898412573144395e-33 4.058922007740378e-31 34724
19.75 1.866752424915308e-33 4.056394096948504e-31 33960
20 1.770811841612656e-33 3.960644493679272e-31 32144
20.25 1.728583863066192e-33 3.891617657693864e-31 30704
20.5 1.637376684346451e-33 3.761954920382515e-31 28896
20.75 1.558849337478707e-33 3.582010758912821e-31 26924
21 1.520010489283312e-33 3.566675187323223e-31 25656
21.25 1.392207092997666e-33 3.219138051014504e-31 23228
21.5 1.297191518158985e-33 3.23520757828488e-31 21816
21.75 1.183930250562686e-33 2.9374159242881e-31 19472
22 1.14042195615956e-33 2.683693717751384e-31 17696
22.25 9.740483358741274e-34 2.463654340377457e-31 15588
22.5 8.790443463259114e-34 2.251517206708362e-31 13760
22.75 7.230849208413208e-34 1.957546517845505e-31 11565
23 6.286000928319944e-34 1.768478293521618e-31 10016
23.25 5.445585063181208e-34 1.551787490104238e-31 8652
23.5 4.881040494461706e-34 1.436968249127607e-31 7652
23.75 4.304868373433711e-34 1.204659210951275e-31 6542
24 3.768842508541994e-34 1.037015021829948e-31 5478
24.25 3.211111939779951e-34 9.192319195205983e-32 4886
24.5 2.777155038715182e-34 8.067335221035027e-32 4068
24.75 2.237241017267364e-34 6.578822977839515e-32 3326
25 1.875524025216739e-34 5.55396325478463e-32 2696
25.25 1.640171965929518e-34 4.987828661449112e-32 2304
25.5 1.388038647760114e-34 4.098344956212779e-32 1934
25.75 9.715714451457503e-35 2.681453022841054e-32 1344
26 6.199976341222364e-35 1.845164891518849e-32 848
26.25 6.44213518234589e-35 2.015973553026943e-32 888
26.5 4.921958805203372e-35 1.305234345508532e-32 584
26.75 2.450705128902072e-35 7.675713377423894e-33 344
27 8.378952914536987e-36 1.974802528103917e-33 102
27.25 7.236144282749903e-36 2.284452225788315e-33 104
27.5 3.463642906659501e-36 5.034075840058712e-34 24
27.75 4.167213883333513e-38 3.425104720594375e-36 1

0.25 5.76631335843984e-12 2.177196025717551e-11 18
0.5 2.494579903464162e-11 8.701021079829064e-11 62
0.75 3.605258448147224e-11 1.313316914049947e-10 98
1 6.059223467503212e-11 2.469138596162489e-10 210
1.25 7.006623178847772e-11 3.634477045206602e-10 350
1.5 6.982168086321358e-11 4.976500699796907e-10 450
1.75 7.117180181062133e-11 7.51976005066388e-10 602
2 6.600318661617869e-11 9.898169738092256e-10 762
2.25 1.484856297295258e-10 2.090301735050624e-09 1142
2.5 2.489339326306109e-10 1.547270250198511e-09 1250
2.75 1.808954083200483e-10 3.326689979743096e-10 1458
3 4.012064847184316e-11 1.532478923542822e-11 1814
3.25 1.474018661042035e-12 4.280060680539711e-14 2178
3.5 1.104598909702809e-14 4.943984796724064e-16 2498
3.75 2.382223846570594e-15 1.49747023964933e-15 2622
4 1.503038159352051e-15 3.990884418221705e-15 3338
4.25 7.195234648203486e-16 6.316164943142335e-15 3722
4.5 2.483121726721458e-16 7.276240405708519e-15 4170
4.75 4.339758623513292e-17 5.068356755623224e-15 4358
5 2.847454599540823e-18 2.40874769011453e-15 5034
5.25 2.608418224355856e-19 6.79444277082254e-16 5714
5.5 2.645608362607857e-19 1.089209073105918e-16 5982
5.75 8.464041996435451e-20 1.179479407973624e-17 6602
6 1.338597807081555e-20 6.711830046621833e-19 7130
6.25 2.13712150053836e-21 4.943825093284026e-20 8034
6.5 1.011126872993108e-21 8.120920893479191e-21 8606
6.75 5.61384463934679e-22 8.418593276850898e-22 9066
7 2.408326127715239e-22 1.000135042859258e-21 9962
7.25 6.838789539684139e-23 1.169430354196701e-21 10550
7.5 1.388520478292591e-23 7.189235723376073e-22 11226
7.75 1.972002242530771e-24 2.830781796578661e-22 12146
8 1.700559879550165e-25 7.931898084935031e-23 12606
8.25 1.119095405587167e-26 1.906397424669856e-23 13802
8.5 3.241268462163477e-27 3.325105261956314e-24 14754
8.75 1.253942381790492e-27 4.198755354840662e-25 15194
9 5.998097244357663e-28 7.239268486839013e-26 16454
9.25 3.211792814815771e-28 1.576126323729876e-26 17154
9.5 1.585858729842803e-28 3.460912843800036e-27 18266
9.75 5.694647079713135e-29 6.904483924786129e-28 18750
10 1.710386371681781e-29 1.390823532826733e-28 20234
10.25 3.992945730293317e-30 3.315724480161901e-29 21450
10.5 7.193271135228236e-31 8.063152816780506e-30 21962
10.75 1.196194481138598e-31 2.129571768020738e-30 23462
11 1.799983339306078e-32 5.7044675598717e-31 24042
11.25 3.36193014405354e-33 2.203635105916242e-31 25946
11.5 1.276492147469918e-33 1.217786474064216e-31 26118
11.75 9.78502014709865e-34 1.026686054463872e-31 27506
12 1.189657386420034e-33 1.122753948641867e-31 29066
12.25 1.018283039670716e-33 1.141836608996785e-31 30450
12.5 1.070196333334751e-33 1.261382861825788e-31 31742
12.75 1.101159080857956e-33 1.313940774243939e-31 32250
13 1.187600341820298e-33 1.484921230476555e-31 34250
13.25 1.252945259366027e-33 1.541043612388605e-31 35454
13.5 1.293646296189663e-33 1.739851807694594e-31 36434
13.75 1.348244872703055e-33 1.805868116442532e-31 37682
14 1.514794571793486e-33 1.962238466869179e-31 39294
14.25 1.562376845519941e-33 2.134702805618548e-31 41426
14.5 1.607815526114551e-33 2.196662990004192e-31 42066
14.75 1.688017198792503e-33 2.402893868137722e-31 43490
15 1.781289926379225e-33 2.673972735353129e-31 45702
15.25 1.88715332248654e-33 2.759805519811158e-31 46634
15.5 1.967862524122055e-33 2.989999859524838e-31 48554
15.75 2.013823625202195e-33 3.052556040506473e-31 48870
16 2.205875598368286e-33 3.428513144847151e-31 50963
16.25 2.257476206854116e-33 3.507504906308056e-31 51576
16.5 2.113722069492502e-33 3.530488984882904e-31 49316
16.75 2.144522833626053e-33 3.65277954078441e-31 49344
17 2.084772628846043e-33 3.633328263148595e-31 47192
17.25 2.117266299563952e-33 3.744239277781092e-31 47576
17.5 2.04227021472388e-33 3.711926255170236e-31 45348
17.75 2.000287697060428e-33 3.753278883453039e-31 44060
18 2.029537234878715e-33 3.904694703509821e-31 43872
18.25 1.965170357833665e-33 3.832771433468262e-31 41756
18.5 1.992412724503816e-33 3.967902012926176e-31 41528
18.75 1.885939160382996e-33 3.861479687727108e-31 39300
19 1.86378425943461e-33 3.843374400742376e-31 38276
19.25 1.807315237198528e-33 3.862162099652092e-31 36900
19.5 1.723236430803158e-33 3.765911291613805e-31 34724
19.75 1.699172678475732e-33 3.754247962566738e-31 33960
20 1.641788715499605e-33 3.621887679867459e-31 32144
20.25 1.593468475754641e-33 3.553077464391979e-31 30704
20.5 1.530768554372312e-33 3.420390029926532e-31 28896
20.75 1.420765687601847e-33 3.302188871591209e-31 26924
21 1.417869653128796e-33 3.281870571287403e-31 25656
21.25 1.267487472575304e-33 2.999543484518734e-31 23228
21.5 1.211643213571939e-33 2.938059285761249e-31 21816
21.75 1.0774876760583e-33 2.731045053516077e-31 19472
22 1.072485798146622e-33 2.468342404580705e-31 17696
22.25 9.155007080002993e-34 2.23288772838928e-31 15588
22.5 8.008642131725421e-34 2.098453164757187e-31 13760
22.75 6.617404784059809e-34 1.80420456414019e-31 11565
23 5.817830780116455e-34 1.635482486753727e-31 10016
23.25 5.084663545452508e-34 1.420432594051749e-31 8652
23.5 4.73359001366115e-34 1.256564345036194e-31 7652
23.75 3.950607749029845e-34 1.092520071173082e-31 6542
24 3.378141016525343e-34 9.791941382002506e-32 5478
24.25 3.044222441479604e-34 8.442107869583031e-32 4886
24.5 2.567456733712595e-34 7.444459782087617e-32 4068
24.75 2.077078742638397e-34 6.216922804241276e-32 3326
25 1.69922882178367e-34 5.180485636208051e-32 2696
25.25 1.559328885071507e-34 4.360798310548095e-32 2304
25.5 1.283753706482146e-34 3.815336381255634e-32 1934
25.75 8.96515302929695e-35 2.484617229692609e-32 1344
26 5.671690899901714e-35 1.728625973032274e-32 848
26.25 6.051523227643049e-35 1.84340249271003e-32 888
26.5 4.573810311761988e-35 1.207485131120266e-32 584
26.75 2.508255505125271e-35 6.921364884642801e-33 344
27 7.050659482775967e-36 2.188419755274722e-33 102
27.25 7.152706869225779e-36 1.980027957309675e-33 104
27.5 2.357156815174146e-36 7.675408229178656e-34 24
27.75 4.783293071615762e-39 1.114250379758423e-36 1

0.25 2.616061964796401e-11 3.000046483519833e-10 18
0.5 6.039297589726781e-11 1.324828906574964e-09 62
0.75 5.03248485383675e-11 1.910731152372423e-09 98
1 3.68034231927537e-11 3.35465477502464e-09 210
1.25 6.276692328583405e-12 4.027652393553511e-09 350
1.5 3.589273733491696e-11 3.886858454273768e-09 450
1.75 2.406027694590056e-10 2.780780856631544e-09 602
2 5.842693218177865e-10 5.562070597898663e-10 762
2.25 1.144139812982044e-09 4.042844349719625e-09 1142
2.5 1.74281102914053e-10 2.11516345637534e-08 1250
2.75 5.037243400232633e-10 1.294211358384287e-08 1458
3 3.095424075792342e-10 1.33986849007162e-09 1814
3.25 1.680854466816843e-11 1.767193382833205e-11 2178
3.5 1.584425704029774e-12 3.748206443035139e-12 2498
3.75 9.705589843946078e-13 9.959723975253622e-13 2622
4 4.9866938055361e-13 3.0126153961468e-13 3338
4.25 1.868183662082567e-13 2.614409239394695e-13 3722
4.5 7.338540114893042e-14 6.299268968810963e-13 4170
4.75 4.790855695142471e-14 8.910629620975125e-13 4358
5 4.462053117029481e-14 6.120436913428521e-13 5034
5.25 2.653562434080882e-14 1.947491442996505e-13 5714
5.5 8.445018958430061e-15 4.81747564936478e-14 5982
5.75 1.960455892223251e-15 1.958852622469004e-14 6602
6 5.648762101233576e-16 1.001274277636546e-14 7130
6.25 3.024233977577733e-16 4.867255121877527e-15 8034
6.5 1.577304146633683e-16 2.100344723384619e-15 8606
6.75 7.501944076002215e-17 9.438686456395453e-16 9066
7 3.703111014518812e-17 4.880664805052776e-16 9962
7.25 1.617954826266598e-17 2.18873835598363e-16 10550
7.5 6.529756360333504e-18 9.387416065840674e-17 11226
7.75 2.365744200993575e-18 4.371781992543354e-17 12146
8 7.530723787136198e-19 2.153221516458992e-17 12606
8.25 2.667409700322417e-19 1.122263544439266e-17 13802
8.5 1.208613215871439e-19 5.838907896567213e-18 14754
8.75 6.118584752614443e-20 2.757069708529722e-18 15194
9 3.284995169165106e-20 1.263607832300615e-18 16454
9.25 1.51563748907947e-20 5.02171980728157e-19 17154
9.5 6.791244438892573e-21 2.030736755500952e-19 18266
9.75 2.591910121152703e-21 7.806022073893413e-20 18750
10 9.545862669174575e-22 3.446164019540486e-20 20234
10.25 3.287506191594327e-22 1.638084780891216e-20 21450
10.5 1.118464675892497e-22 7.998936192921295e-21 21962
10.75 4.582732318138362e-23 4.075159682120577e-21 23462
11 2.183815275673402e-23 1.950043041993998e-21 24042
11.25 1.118503354401269e-23 8.955562644000066e-22 25946
11.5 5.157534222245272e-24 3.651296507134381e-22 26118
11.75 2.300470927469542e-24 1.472023558976607e-22 27506
12 9.524797883448043e-25 5.968034072353755e-23 29066
12.25 3.507190688645018e-25 2.437681330029626e-23 30450
12.5 1.234280315431209e-25 1.083639457309377e-23 31742
12.75 4.31346582549429e-26 5.020097605497568e-24 32250
13 1.722372830080836e-26 2.478570731149354e-24 34250
13.25 7.481705300652011e-27 1.164896571016504e-24 35454
13.5 3.508296095701314e-27 5.167116783721774e-25 36434
13.75 1.665854560548592e-27 2.182620775385559e-25 37682
14 7.574862310122147e-28 9.057311291427582e-26 39294
14.25 3.181290348663003e-28 3.646459112698884e-26 41426
14.5 1.20257559216521e-28 1.470624463337611e-26 42066
14.75 4.398698698792281e-29 6.372734934262204e-27 43490
15 1.578297821712136e-29 2.875301662129826e-27 45702
15.25 5.934400788585684e-30 1.312008704034033e-27 46634
15.5 2.480740974698572e-30 6.114142086746537e-28 48554
15.75 1.109562903342746e-30 2.685575848717158e-28 48870
16 5.423575722360894e-31 1.210287802374843e-28 50963
16.25 2.39362301344739e-31 4.892024290047509e-29 51576
16.5 9.228495532182724e-32 1.783623596066857e-29 49316
16.75 3.634889324898955e-32 6.765272025022476e-30 49344
17 1.352431188092264e-32 2.727151541337761e-30 47192
17.25 5.916454553590246e-33 1.333241726913453e-30 47576
17.5 3.184239956597546e-33 7.340769724814663e-31 45348
17.75 2.380239296632928e-33 5.156299203599935e-31 44060
18 2.157629070873478e-33 4.439280243276219e-31 43872
18.25 1.978102939851348e-33 3.981532860461114e-31 41756
18.5 1.946072979311568e-33 3.941703411520304e-31 41528
18.75 1.829847622865604e-33 3.745020630785058e-31 39300
19 1.780134864350256e-33 3.741690586418994e-31 38276
19.25 1.755914983932618e-33 3.732152975232884e-31 36900
19.5 1.66534895220125e-33 3.613700892840713e-31 34724
19.75 1.643775914923956e-33 3.617561300671236e-31 33960
20 1.574825018097134e-33 3.509745551478112e-31 32144
20.25 1.527259159566257e-33 3.439076270517498e-31 30704
20.5 1.456742916589757e-33 3.317612822327578e-31 28896
20.75 1.348484596965507e-33 3.191873579954339e-31 26924
21 1.353035411307693e-33 3.154001339255685e-31 25656
21.25 1.209245299783851e-33 2.91409141099382e-31 23228
21.5 1.165353365440139e-33 2.821936571816682e-31 21816
21.75 1.028758405239954e-33 2.628259367824601e-31 19472
22 9.991788432726433e-34 2.408666360997897e-31 17696
22.25 8.659984344519565e-34 2.180331584332826e-31 15588
22.5 7.591612475923851e-34 2.018958860654332e-31 13760
22.75 6.522120821199609e-34 1.707324795984732e-31 11565
23 5.660410278183286e-34 1.545509434830043e-31 10016
23.25 5.047851653418131e-34 1.335483921633662e-31 8652
23.5 4.472958891113951e-34 1.247584014849924e-31 7652
23.75 3.797953553116121e-34 1.06654401587318e-31 6542
24 3.305465251670886e-34 9.249269312754109e-32 5478
24.25 2.86409336786148e-34 8.258850299958534e-32 4886
24.5 2.481904225253488e-34 7.025115044130311e-32 4068
24.75 2.060997190037258e-34 5.83317873041364e-32 3326
25 1.605022681623696e-34 5.059542994179757e-32 2696
25.25 1.513451625857612e-34 4.328010425737771e-32 2304
25.5 1.261649090634719e-34 3.68117070017053e-32 1934
25.75 8.575229772097717e-35 2.372744413210415e-32 1344
26 5.390536548426941e-35 1.725534539457252e-32 848
26.25 5.846238568969771e-35 1.827136233387983e-32 888
26.5 4.178903367727428e-35 1.263145954631263e-32 584
26.75 2.488625746547964e-35 7.009741198035794e-33 344
27 5.682629285142387e-36 2.451737282524557e-33 102
27.25 6.932374049247301e-36 2.06608068168715e-33 104
27.5 2.015094180349827e-36 8.171053302806591e-34 24
27.75 2.893898530092718e-38 5.946264584835742e-36 1

0.25 2.061838007133971e-10 5.623831010899342e-10 18
0.5 2.208231111373297e-09 5.6064658525623e-09 62
0.75 3.595817764942109e-09 1.011450207331415e-08 98
1 8.787298393127216e-09 2.985187704486005e-08 210
1.25 9.50607810725656e-09 5.409250522292058e-08 350
1.5 1.265154140971944e-08 1.216415675063344e-07 450
1.75 1.613918062972898e-08 2.915408359787202e-07 602
2 2.571779524969503e-08 5.34315018015841e-07 762
2.25 8.923640599419045e-08 1.219535006532306e-06 1142
2.5 2.074254623749621e-07 5.950448281750681e-07 1250
2.75 1.451971810846838e-07 2.681979496996445e-08 1458
3 2.655211325272682e-08 9.310842863179874e-09 1814
3.25 1.238604462207857e-09 1.624070295811007e-09 2178
3.5 5.490574014160064e-10 3.19465603584968e-10 2498
3.75 5.860022420493139e-10 3.381784042546484e-10 2622
4 4.893274748511352e-10 1.294952470889303e-09 3338
4.25 2.648797072494618e-10 2.802192846040668e-09 3722
4.5 8.239200911976737e-11 3.440100254009598e-09 4170
4.75 1.678429034726735e-11 2.009352843484624e-09 4358
5 8.651754700731445e-12 7.983511685707067e-10 5034
5.25 4.011026512936994e-12 2.766886397831019e-10 5714
5.5 1.422758879642146e-12 1.094159160358301e-10 5982
5.75 7.327033681852493e-13 5.11720713699747e-11 6602
6 7.49557141994339e-13 2.222098655455853e-11 7130
6.25 8.423968504375143e-13 7.481580734864265e-12 8034
6.5 6.406626604758228e-13 3.552509978339052e-12 8606
6.75 3.186807558585432e-13 4.588483710345503e-12 9066
7 1.263745457593159e-13 4.593256015592768e-12 9962
7.25 4.24936073808132e-14 2.924385595020193e-12 10550
7.5 1.442915533446455e-14 1.601976961733001e-12 11226
7.75 6.129534963080241e-15 7.889099179045941e-13 12146
8 3.03390688361439e-15 3.550871732434223e-13 12606
8.25 2.05974837928905e-15 1.666419509328239e-13 13802
8.5 1.512340456751051e-15 7.820621040608728e-14 14754
8.75 9.389417661430357e-16 4.142156860845586e-14 15194
9 4.972318661821479e-16 3.148030799278208e-14 16454
9.25 2.107006934550972e-16 2.352616652462433e-14 17154
9.5 8.430811098205599e-17 1.709470999290699e-14 18266
9.75 3.786071861375924e-17 1.081468882846735e-14 18750
10 2.492400663104215e-17 6.385545208306921e-15 20234
10.25 1.994547721116861e-17 3.372896384876642e-15 21450
10.5 1.532811411858239e-17 1.52381918159234e-15 21962
10.75 1.145697296388855e-17 6.112390446252044e-16 23462
