1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
30.052 2.231460807266902e-32 9.609034151182012e-33 23228
30.4056 2.802324251930629e-32 1.09084601844032e-32 21816
30.7591 2.17319855655225e-32 7.543850728266782e-33 19472
31.1127 2.120467920270169e-32 1.134259894787901e-32 17696
31.4662 1.672815668390086e-32 6.753829467969351e-33 15588
31.8198 1.510659712880653e-32 6.793342958139349e-33 13760
32.1733 1.423290876338882e-32 5.71418547393543e-33 11565
32.5269 9.887216642910401e-33 4.180323242159848e-33 10016
32.8804 8.99853754871372e-33 3.715204579970778e-33 8652
33.234 7.934503851475515e-33 3.346076775222227e-33 7652
33.5875 6.886113280404926e-33 2.821813298222928e-33 6542
33.9411 6.021591264033077e-33 2.514113429746089e-33 5478
34.2946 5.067477960622344e-33 2.098219879939694e-33 4886
34.6482 4.405646046163542e-33 1.921343732112373e-33 4068
35.0017 3.961002935556793e-33 1.724133897218776e-33 3326
35.3553 3.550976717376619e-33 1.433584155853942e-33 2696
35.7089 2.909272787976123e-33 1.192513656520522e-33 2304
36.0624 2.500121010994031e-33 1.169602452700597e-33 1934
36.416 1.823232118550904e-33 7.908322324482537e-34 1344
36.7695 1.570262673555788e-33 6.412011153401723e-34 848
37.1231 1.374782711732633e-33 6.405606163356375e-34 888
37.4766 1.20664566546164e-33 5.392901318212811e-34 584
37.8302 9.050621389511506e-34 3.38121380012169e-34 344
38.1837 3.944877340352102e-34 1.085369888580629e-34 102
38.5373 4.302605853462778e-34 2.152382407297034e-34 104
38.8908 1.402092422228382e-34 6.833397832213673e-35 24
39.2444 5.359677398039389e-36 9.871681598088714e-36 1

0.353553 2.881100368634551e-17 1.584983701660694e-16 18
0.707106 1.401910277614182e-16 8.330927841167326e-16 62
1.06066 3.652732561444566e-16 2.336526631597509e-15 98
1.41421 9.772094028313276e-16 6.43200670382761e-15 210
1.76777 2.010992333866276e-15 1.741551656083214e-14 350
2.12132 2.68993848518858e-15 2.507862986635925e-14 450
2.47487 3.581488847436302e-15 4.102105672819169e-14 602
2.82842 5.206930373881594e-15 6.404078225532205e-14 762
3.18198 7.80229531649681e-15 1.20522513451093e-13 1142
3.53553 8.60080573063709e-15 1.627391036577198e-13 1250
3.88908 1.020656109501179e-14 2.318623797559516e-13 1458
4.24264 1.287134611259981e-14 3.495901324227104e-13 1814
4.59619 1.499536229685136e-14 4.827953161952602e-13 2178
4.94974 1.628059153950932e-14 6.448651443418821e-13 2498
5.3033 1.727474540811327e-14 7.828786830260578e-13 2622
5.65685 1.002058385612788e-14 5.303618724809713e-13 3338
6.0104 3.357240460412217e-27 9.487065994938845e-26 3722
6.36395 2.851110855802796e-27 9.215294580496825e-26 4170
6.71751 2.431677966050141e-27 8.40384212858429e-26 4358
7.07106 2.287685914744617e-27 8.163673903875337e-26 5034
7.42461 2.126400299687921e-27 7.681985190298352e-26 5714
7.77817 1.778002766021583e-27 6.802226990739709e-26 5982
8.13172 1.60135034831918e-27 6.44802738103476e-26 6602
8.48527 1.35343430399524e-27 6.262039574897521e-26 7130
8.83882 1.166717228812419e-27 6.138359562379231e-26 8034
9.19238 8.903517628653277e-28 5.778889465527012e-26 8606
9.54593 6.435541261007662e-28 4.988779839609602e-26 9066
9.89948 4.433901719018983e-28 4.027378549135007e-26 9962
10.253 2.627649772999734e-28 2.78222787055497e-26 10550
10.6066 1.266634685713326e-28 1.467796497439131e-26 11226
10.9601 3.59751734982805e-29 4.483941458142338e-27 12146
11.3137 1.334377781973184e-30 1.520599131200886e-28 12606
11.6672 1.61774688687431e-31 4.728268904219741e-30 13802
12.0208 1.60770159984154e-31 5.301753218222217e-30 14754
12.3744 1.415895352434226e-31 4.828953761685919e-30 15194
12.7279 1.480171729468293e-31 5.264749176975059e-30 16454
13.0815 1.356777782186682e-31 5.025908439108506e-30 17154
13.435 1.37128950183773e-31 5.244606292348367e-30 18266
13.7886 1.296413231503133e-31 4.984313983897638e-30 18750
14.1421 1.436046755625584e-31 5.673930399358721e-30 20234
14.4957 1.256384345607082e-31 5.222457773237715e-30 21450
14.8492 1.265398245059887e-31 5.33497593023124e-30 21962
15.2028 1.26202822856345e-31 5.477990001231143e-30 23462
15.5563 1.233075519788083e-31 5.5418129216898e-30 24042
15.9099 1.202324999166748e-31 5.988024349019054e-30 25946
16.2634 1.20847793173039e-31 6.135071591609218e-30 26118
16.617 1.183276955626679e-31 6.608065954434725e-30 27506
16.9705 1.522180219290493e-31 8.039384673942588e-30 29066
17.3241 1.208018464565754e-31 7.781767303388169e-30 30450
17.6776 1.219838399735287e-31 8.385509454469737e-30 31742
