1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
30.7591 1.300870814170644e-45 2.19355114052478e-44 19472
31.1127 1.194095610783774e-45 1.961197409908115e-44 17696
31.4662 9.557896124745935e-46 1.624369076356712e-44 15588
31.8198 8.11067386506517e-46 1.349431479476767e-44 13760
32.1733 6.40055265457484e-46 1.077234453442671e-44 11565
32.5269 5.57843587612859e-46 9.43411848938422e-45 10016
32.8804 4.896457641076698e-46 7.978970575685169e-45 8652
33.234 4.322785917816793e-46 7.390977694218052e-45 7652
33.5875 3.783311479124127e-46 6.373192071885016e-45 6542
33.9411 3.23162630895899e-46 5.469140050031874e-45 5478
34.2946 2.881487866797027e-46 4.946262179537959e-45 4886
34.6482 2.465706353191414e-46 4.114796506136439e-45 4068
35.0017 2.039706897462671e-46 3.45111555219222e-45 3326
35.3553 1.673579564318925e-46 2.848902039062308e-45 2696
35.7089 1.465915707764784e-46 2.420022060681238e-45 2304
36.0624 1.270044354128931e-46 2.152869172862595e-45 1934
36.416 8.791762289882645e-47 1.498084917556715e-45 1344
36.7695 5.82257818763255e-47 9.443398156256953e-46 848
37.1231 5.92146532545756e-47 1.047017328454258e-45 888
37.4766 4.267661302462375e-47 6.155420370072051e-46 584
37.8302 2.230305996232463e-47 3.934722695554815e-46 344
38.1837 7.235378785810528e-48 8.57778347621589e-47 102
38.5373 7.598640940452716e-48 9.767230521089795e-47 104
38.8908 1.343098000811794e-48 1.931787241203918e-47 24
39.2444 3.133861493908573e-51 3.225724960908679e-51 1

0.353553 1.249630412092025e-16 3.692603182470425e-17 18
0.707106 3.594387296972285e-16 2.275544992272236e-16 62
1.06066 7.40728880247833e-16 5.972663485670112e-16 98
1.41421 1.269633274229252e-15 2.325145446380492e-15 210
1.76777 2.039108318449089e-15 6.319436578598986e-15 350
2.12132 2.348688506861675e-15 1.120825526364769e-14 450
2.47487 3.376416805609911e-15 1.98444785284414e-14 602
2.82842 3.820392922568826e-15 3.494686526415263e-14 762
3.18198 5.765905962728412e-15 6.504746350683535e-14 1142
3.53553 6.012072239794045e-15 7.975752424745338e-14 1250
3.88908 7.017291991108917e-15 1.269556545814586e-13 1458
4.24264 9.300818433414267e-15 1.732735647093616e-13 1814
4.59619 1.060950273433954e-14 2.529975051404009e-13 2178
4.94974 1.200684458870047e-14 3.139137946915849e-13 2498
5.3033 1.316441211798269e-14 3.770202262041875e-13 2622
5.65685 8.120448312302197e-15 2.543172031307828e-13 3338
6.0104 8.149276105148812e-29 2.248491453632413e-27 3722
6.36395 9.869890132788605e-29 2.988640568085164e-27 4170
6.71751 1.157365039989562e-28 3.851371116093865e-27 4358
7.07106 1.348285123799192e-28 5.747401071256167e-27 5034
7.42461 1.487606187376655e-28 8.601896634690422e-27 5714
7.77817 1.473663771611829e-28 1.072950301426441e-26 5982
8.13172 1.468825527501363e-28 1.364334703378103e-26 6602
8.48527 1.403382926263708e-28 1.552124747824218e-26 7130
8.83882 1.262629839364293e-28 1.736441727405583e-26 8034
9.19238 1.109084583681443e-28 1.663474442825808e-26 8606
9.54593 8.649889063812293e-29 1.485643714077721e-26 9066
9.89948 6.861300290541089e-29 1.18747730095362e-26 9962
10.253 4.56366668105422e-29 7.903641379302328e-27 10550
10.6066 2.421020347528891e-29 4.018795369300075e-27 11226
10.9601 7.089087367397753e-30 1.152321837301141e-27 12146
11.3137 2.280300728731355e-31 3.733531046051085e-29 12606
11.6672 6.941488704850211e-41 3.774702885148656e-39 13802
12.0208 5.296168353472903e-41 2.979537112104555e-39 14754
12.3744 3.900186930971578e-41 2.241837027876489e-39 15194
12.7279 2.935868576528449e-41 1.774346661238158e-39 16454
13.0815 2.039282774205087e-41 1.329521294498054e-39 17154
13.435 1.411852130118895e-41 9.521348010826288e-40 18266
13.7886 9.246704183436473e-42 6.475035870506245e-40 18750
14.1421 5.876935407174296e-42 4.484053228220844e-40 20234
14.4957 3.417792021260644e-42 2.862220243462889e-40 21450
14.8492 1.785453930877507e-42 1.62390104102367e-40 21962
15.2028 8.857292123593421e-43 8.612352920495545e-41 23462
15.5563 3.471311276167474e-43 3.688145136340841e-41 24042
15.9099 1.134706974437629e-43 1.32590817063452e-41 25946
16.2634 2.320529683751942e-44 2.887839263105793e-42 26118
16.617 3.984937347751021e-45 5.043315357333059e-43 27506
16.9705 2.32282811443651e-45 3.201106161633511e-43 29066
17.3241 2.496042250511058e-45 3.677274896165775e-43 30450
17.6776 2.557406277211823e-45 4.19360272620096e-43 31742
18.0312 2.790432750984148e-45 4.564582245621411e-43 32250
18.3848 2.803468259818321e-45 5.16661201326483e-43 34250
18.7383 3.046000102628514e-45 5.679121877070492e-43 35454
19.0919 3.140904687399944e-45 6.120552392751821e-43 36434
19.4454 3.035434182466014e-45 6.230852831313157e-43 37682
19.799 3.227486650630864e-45 6.636355244224738e-43 39294
20.1525 3.569407106426899e-45 7.356349835116069e-43 41426
20.5061 3.545713091869761e-45 7.354921062207491e-43 42066
20.8596 3.778140199555582e-45 7.870851818925779e-43 43490
21.2132 3.994559892773776e-45 8.474137052285339e-43 45702
21.5667 4.267344169256551e-45 8.860261379003161e-43 46634
21.9203 4.511928904416169e-45 9.290351522992928e-43 48554
22.2738 4.580374445857312e-45 9.592785705525865e-43 48870
22.6274 4.385978804694673e-45 9.860910177811524e-43 50963
22.9809 4.081810890011275e-45 9.374194380498552e-43 51576
23.3345 3.769334186349096e-45 8.869263343474696e-43 49316
23.6881 3.789059716175956e-45 9.097460561782942e-43 49344
24.0416 3.644484019434602e-45 9.029717688025382e-43 47192
24.3952 3.658548258033365e-45 9.435696000784768e-43 47576
24.7487 3.433441177187108e-45 9.472076498456261e-43 45348
25.1023 3.284325204466976e-45 9.677505234504705e-43 44060
25.4558 3.194229248986151e-45 1.017257850540208e-42 43872
25.8094 2.981946291618071e-45 1.024634187251322e-42 41756
