1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
29.3449 6.636573483578514e-17 2.423339905560828e-18 26924
29.6985 6.437476663179273e-17 2.326263470194599e-18 25656
30.052 6.020902296376043e-17 2.124687458735337e-18 23228
30.4056 5.824828429931127e-17 2.063659217909719e-18 21816
30.7591 5.269146750361017e-17 1.871153937087812e-18 19472
31.1127 4.997407938413673e-17 1.70725995766991e-18 17696
31.4662 4.515963256467388e-17 1.534776619838877e-18 15588
31.8198 4.081991945552335e-17 1.386502072539746e-18 13760
32.1733 3.624398889748121e-17 1.161540609212683e-18 11565
32.5269 3.189526111340713e-17 1.021445184549706e-18 10016
32.8804 2.94431566169522e-17 9.062218856001966e-19 8652
33.234 2.599686925116362e-17 8.063538448010337e-19 7652
33.5875 2.194540622483043e-17 7.056981826714976e-19 6542
33.9411 1.997800852176409e-17 6.042162937462886e-19 5478
34.2946 1.818350488787243e-17 5.387712604912125e-19 4886
34.6482 1.48943613524991e-17 4.633096696468216e-19 4068
35.0017 1.310562978553648e-17 3.675203004001769e-19 3326
35.3553 1.030133765680103e-17 3.188041187302002e-19 2696
35.7089 8.593177541192798e-18 2.605089412542973e-19 2304
36.0624 7.169524045974825e-18 2.205597720126258e-19 1934
36.416 5.354653417346392e-18 1.578431372241235e-19 1344
36.7695 3.166757971455647e-18 1.026372628316664e-19 848
37.1231 3.403065160190251e-18 1.057168368690512e-19 888
37.4766 2.373347883068859e-18 7.397489423483605e-20 584
37.8302 1.377216428578597e-18 3.833095782525729e-20 344
38.1837 5.838404735209685e-19 1.342062154762457e-20 102
38.5373 4.025743132869341e-19 1.322840545331158e-20 104
38.8908 1.857263137344505e-19 3.619054523792667e-21 24
39.2444 2.302564221205923e-20 5.739125500068022e-23 1

