1:binCentralValue 2:valuesAverage 3:multiplicity
0.5 1.707892007769362e-06 62
0.75 1.893136290645414e-06 98
1 3.713434335411644e-06 210
1.25 5.284261685614584e-06 350
1.5 8.414468775133768e-06 450
1.75 1.163096329914285e-05 602
2 1.916151003871303e-05 762
2.25 2.373641612418211e-05 1142
2.5 2.254502787361336e-05 1250
2.75 2.701196349117435e-05 1458
3 3.406529604694009e-05 1814
3.25 4.320755082294227e-05 2178
3.5 5.364022397620502e-05 2498
3.75 6.219203715285571e-05 2622
4 7.845012778057719e-05 3191
4.25 8.167819551212355e-05 3044
4.5 8.004968113800894e-05 2736
4.75 7.330495788782668e-05 2276
5 7.167150292857913e-05 2016
5.25 6.403774775144057e-05 1640
5.5 4.547107421603951e-05 1056
5.75 3.105909904012563e-05 683
6 1.430279221650221e-05 350
6.25 8.80264297714081e-06 192
6.5 1.534888719761036e-06 44
6.75 1.154082010737907e-06 24
7 2.025128338887387e-10 1

