1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
4.5 8.780401784619772e-09 1.314980078707806e-07 2736
4.75 4.943192884002048e-09 5.962256953650542e-08 2276
5 3.428428443700624e-09 3.969700394790427e-08 2016
5.25 2.438318025055442e-09 3.131152548474748e-08 1640
5.5 1.433503299768842e-09 2.040400390341807e-08 1056
5.75 9.762176466030418e-10 1.303583999374582e-08 683
6 5.781467232119121e-10 6.196792512405966e-09 350
6.25 2.766719014031033e-10 3.681661624123026e-09 192
6.5 7.361436092396496e-11 9.472912538419393e-10 44
6.75 6.835344766070697e-11 4.903550360686043e-10 24
7 3.352474202408295e-12 1.228276603649235e-11 1

0.25 6.583403078800415e-10 1.443141961486385e-09 18
0.5 1.403641106432507e-09 6.133633064969097e-09 62
0.75 2.886149009047343e-09 1.063489472423519e-08 98
1 5.139655446041915e-09 2.821909367407861e-08 210
1.25 5.360305060787133e-09 2.401541028616052e-08 350
1.5 6.814928449090637e-09 5.03293198798119e-08 450
1.75 1.598273360016472e-08 7.466279976566426e-08 602
2 3.836492252981358e-08 1.498303525908187e-07 762
2.25 1.348038211620182e-07 6.860138976390228e-07 1142
2.5 2.243351612205071e-07 1.666376843030564e-06 1250
2.75 4.342887547252679e-07 4.598927814839862e-06 1458
3 7.835539096560905e-07 2.893882515286848e-06 1814
3.25 4.636453293946618e-07 1.615283375526374e-06 2178
3.5 2.986246425380574e-07 1.000419601201774e-06 2498
3.75 2.253824333549416e-07 7.417649182533304e-07 2622
4 1.92668758665956e-07 6.331835252136907e-07 3191
4.25 7.428706975593473e-08 3.863042119503139e-07 3044
4.5 2.0955240610551e-08 2.084532170540841e-07 2736
4.75 1.086529592281019e-08 1.207661666671925e-07 2276
5 7.709995044514853e-09 9.649724060346884e-08 2016
5.25 5.817155325606324e-09 8.323992692517096e-08 1640
5.5 3.73937975117969e-09 5.890170394757503e-08 1056
5.75 2.975116846831702e-09 3.984626242770313e-08 683
6 1.501573570294577e-09 2.362688934694454e-08 350
6.25 1.059323739486462e-09 1.198659820363099e-08 192
6.5 3.476365705236128e-10 5.076367367477215e-09 44
6.75 1.286892908920437e-10 1.87033348856634e-09 24
7 1.843660116237796e-12 1.641773760860085e-10 1

0.25 1.099318495395549e-08 3.281487886100414e-09 18
0.5 5.179917836093347e-08 2.008000145683132e-08 62
0.75 9.781693522383024e-08 3.394974877181392e-08 98
1 2.122896487966635e-07 8.147321079734906e-08 210
1.25 2.857363973452088e-07 1.202064992367555e-07 350
1.5 2.486374532499414e-07 2.081177536966154e-07 450
1.75 2.26193773132542e-07 2.604914379753831e-07 602
2 2.569020273577325e-07 4.235755409780345e-07 762
2.25 4.038431744509112e-07 1.140150797553654e-06 1142
2.5 6.534404782804727e-07 1.907659326725656e-06 1250
2.75 9.732338488490517e-07 4.722771927833072e-06 1458
3 6.532438200266092e-07 9.104754306251918e-06 1814
3.25 4.209419511660593e-07 5.339960810932976e-06 2178
3.5 2.284960559243171e-07 3.717880857038965e-06 2498
3.75 1.669925899163602e-07 3.134634680794266e-06 2622
4 1.312915173455161e-07 2.5478107331312e-06 3191
4.25 6.553006255321485e-08 1.031720394389032e-06 3044
4.5 3.189790498315119e-08 4.378830686209471e-07 2736
4.75 2.019393955828528e-08 3.126520497711734e-07 2276
5 1.644700404245436e-08 2.712621666767984e-07 2016
5.25 1.451462855591032e-08 2.404308260936114e-07 1640
5.5 9.033828745293937e-09 1.75195545228595e-07 1056
5.75 6.853679882835213e-09 1.39362667596184e-07 683
6 3.749765811013249e-09 7.725573821246526e-08 350
6.25 2.129546408365514e-09 4.861878331449324e-08 192
6.5 7.265118655201645e-10 1.178197098358307e-08 44
6.75 1.722307298326134e-10 9.720050181789693e-09 24
7 1.473973797425285e-12 1.707561838921974e-10 1

0.25 2.458985838327917e-09 4.631083974455619e-09 18
0.5 6.390902755578371e-09 4.761305024055149e-08 62
0.75 6.518000902781449e-09 6.3861659158571e-08 98
1 1.294249410509068e-08 1.25285998503521e-07 210
1.25 1.704168522153882e-08 9.568319833904565e-08 350
1.5 2.287924066084064e-08 1.137159784673133e-07 450
1.75 4.738962662468847e-08 1.453250112331597e-07 602
2 7.873956212475359e-08 3.545635395572323e-07 762
2.25 2.205279122237464e-07 1.250515626769391e-06 1142
2.5 4.387219958644751e-07 2.953808281636943e-06 1250
2.75 1.109849858238748e-06 4.876266560967938e-06 1458
3 1.569695532052273e-06 5.530416563027045e-06 1814
3.25 9.174854726558675e-07 4.706703072860476e-06 2178
3.5 6.914183468303274e-07 3.140152772849721e-06 2498
3.75 5.475018005872715e-07 2.551824515538829e-06 2622
4 4.250993909566871e-07 2.668285172803485e-06 3191
4.25 1.577316652756463e-07 1.626708891366653e-06 3044
4.5 6.264057999205337e-08 8.191876022387947e-07 2736
4.75 3.872737538562828e-08 5.874020801911676e-07 2276
5 3.057243825155088e-08 4.908251449046095e-07 2016
5.25 2.718600762269399e-08 3.854857611652166e-07 1640
5.5 1.67520401886254e-08 2.666094900563901e-07 1056
5.75 1.301223068103826e-08 2.258747404012555e-07 683
6 6.793306490218245e-09 1.314616410801833e-07 350
6.25 4.136265011189429e-09 7.316230018299877e-08 192
6.5 1.074623790191468e-09 2.023958204612868e-08 44
6.75 7.44177759143373e-10 6.041483028224517e-09 24
7 6.6453470693528e-11 7.416737610664489e-13 1

0.25 2.282106109493729e-08 1.335574563668942e-08 18
0.5 3.483188213595383e-07 7.591218865738118e-08 62
0.75 4.442859964844595e-07 9.472709366999825e-08 98
1 9.368784400467531e-07 1.364799264947948e-07 210
1.25 1.008942703570377e-06 1.967919165003072e-07 350
1.5 6.435213475482081e-07 2.274768735251602e-07 450
1.75 6.545432721204466e-07 2.978566899111286e-07 602
2 5.682398995469525e-07 5.390978211563173e-07 762
2.25 8.414206700432106e-07 1.600680095343609e-06 1142
2.5 1.073305750501538e-06 3.687904644601937e-06 1250
2.75 1.127516879587292e-06 9.954332268049966e-06 1458
3 9.132277771739507e-07 1.496090682243719e-05 1814
3.25 6.644441117953973e-07 9.070540591439055e-06 2178
3.5 4.420342242633702e-07 7.871225814727912e-06 2498
3.75 3.767476866078886e-07 6.114263311923097e-06 2622
4 3.654644735071381e-07 5.356197370801329e-06 3191
4.25 2.209263570733415e-07 2.453899752590643e-06 3044
4.5 1.283120908213191e-07 1.501542137994786e-06 2736
4.75 8.988684858914121e-08 1.13252444317457e-06 2276
5 7.588626544734918e-08 1.056279793299651e-06 2016
5.25 5.914153150170661e-08 8.606595333299889e-07 1640
5.5 3.497008734064496e-08 6.726906295371339e-07 1056
5.75 2.503703482974172e-08 5.55143925421664e-07 683
6 1.376403197502733e-08 3.152427984905667e-07 350
6.25 9.170333711307586e-09 2.333110197029904e-07 192
6.5 2.040743300800686e-09 4.707379840478272e-08 44
6.75 1.160676522932462e-09 2.259109335390295e-08 24
7 3.316201279213452e-11 8.929396138175774e-10 1

0.25 1.466567965205831e-08 1.285182327506149e-08 18
0.5 2.669576246747716e-08 1.778666141187932e-07 62
0.75 2.351315574956121e-08 2.368227452098741e-07 98
1 3.591288438391613e-08 3.954583562104913e-07 210
1.25 4.084244827540965e-08 3.789262515356843e-07 350
1.5 5.249844791601568e-08 2.418379248827641e-07 450
1.75 8.265747556549393e-08 3.152048795187201e-07 602
2 1.285335292499819e-07 6.338889171898891e-07 762
2.25 3.584420145113249e-07 1.908368170326379e-06 1142
2.5 7.799834478135275e-07 4.966588393723203e-06 1250
2.75 1.816669528056991e-06 6.413180459353611e-06 1458
3 2.286421577957407e-06 1.097088531487178e-05 1814
3.25 1.385717586540537e-06 8.638918646435917e-06 2178
3.5 1.141522484896847e-06 7.429605518976707e-06 2498
3.75 8.768778780514556e-07 6.613777919597341e-06 2622
4 7.429074523589368e-07 6.354317566665345e-06 3191
4.25 3.123880280185781e-07 4.169199106954297e-06 3044
4.5 1.847804068473212e-07 2.579048921301497e-06 2736
4.75 1.250198176231684e-07 1.964088316500674e-06 2276
5 1.045758356586179e-07 1.742046696879825e-06 2016
5.25 8.664515039931058e-08 1.43188145582798e-06 1640
5.5 5.850230265535236e-08 9.442343700937847e-07 1056
5.75 3.628169145282776e-08 7.906123392341601e-07 683
6 2.115725379199411e-08 4.325339324303693e-07 350
6.25 1.365036003892631e-08 3.030678217988931e-07 192
6.5 4.008060729523364e-09 6.242257221667285e-08 44
6.75 1.374443765502044e-09 3.652250554962028e-08 24
7 8.191738158596616e-11 6.530692960659919e-09 1

0.25 4.347014074408387e-08 4.392658117979407e-08 18
0.5 5.291879806144008e-07 7.581406056579065e-08 62
0.75 7.787321971499351e-07 6.805959218617075e-08 98
1 1.474943485889143e-06 1.459571383833303e-07 210
1.25 1.393411843811711e-06 2.00417492319014e-07 350
1.5 1.002565785280939e-06 2.414083216230204e-07 450
1.75 6.438777891762444e-07 4.322378587709693e-07 602
2 6.426326088135579e-07 7.58367002599827e-07 762
2.25 9.616275258362697e-07 2.28491932349743e-06 1142
2.5 1.277464263218999e-06 5.441998070002958e-06 1250
2.75 1.35142187725492e-06 1.526130497420316e-05 1458
3 1.509723545274212e-06 1.942577986562815e-05 1814
3.25 1.008679092887318e-06 1.279380805805915e-05 2178
3.5 8.483852994117783e-07 1.138321514127069e-05 2498
3.75 7.367162123878435e-07 8.66260336890765e-06 2622
4 6.791317580959271e-07 8.110651667949429e-06 3191
4.25 4.658888316679763e-07 4.858465756681923e-06 3044
4.5 2.76422300810059e-07 3.616815347494865e-06 2736
4.75 2.137419164510284e-07 2.910067052199444e-06 2276
5 1.773352632879277e-07 2.644364257955499e-06 2016
5.25 1.424791292324694e-07 2.273872997412059e-06 1640
5.5 9.658465210020501e-08 1.684844318693774e-06 1056
5.75 6.19800710107802e-08 1.21793256625155e-06 683
6 3.684080225290451e-08 6.101445782652086e-07 350
6.25 2.02927979431744e-08 4.778456676536747e-07 192
6.5 3.672275817896715e-09 9.375189500730183e-08 44
6.75 2.958958105897443e-09 6.720264382187404e-08 24
7 3.97933371884405e-10 9.669201023155941e-10 1

0.25 4.003716579367788e-08 3.678608216657918e-08 18
0.5 5.797879081546287e-08 3.579203671788779e-07 62
0.75 4.773260593529058e-08 5.281176110455291e-07 98
1 6.539753152798959e-08 8.164132792199882e-07 210
1.25 8.827429972013948e-08 6.503004022962163e-07 350
1.5 8.903439200872379e-08 4.955861648694514e-07 450
1.75 1.222921933925373e-07 5.270922072798414e-07 602
2 1.730334218868728e-07 8.126975830223948e-07 762
2.25 4.26346715109235e-07 2.196174980663461e-06 1142
2.5 9.764692174796052e-07 5.239846288238345e-06 1250
2.75 2.076234861667585e-06 8.767121091759957e-06 1458
3 2.476622408546509e-06 1.630405140502073e-05 1814
3.25 1.522197230516896e-06 1.33232274235549e-05 2178
3.5 1.393545076031269e-06 1.161089341211857e-05 2498
3.75 9.609518363049636e-07 1.058655179037459e-05 2622
4 8.913168157540925e-07 9.977825614038147e-06 3191
4.25 5.149047330998004e-07 6.692501385819667e-06 3044
4.5 3.348395759327628e-07 4.789197592503595e-06 2736
4.75 2.43456539229565e-07 3.698714103180625e-06 2276
5 2.056726131240778e-07 3.343598525554708e-06 2016
5.25 1.67153547272634e-07 2.93834654803063e-06 1640
5.5 1.14116408288071e-07 2.05325761865008e-06 1056
5.75 7.9105278392679e-08 1.482729176068455e-06 683
6 4.74360870994676e-08 7.884881487600253e-07 350
6.25 2.573686961021992e-08 5.575143659491187e-07 192
6.5 4.455369156379224e-09 1.101292250142892e-07 44
6.75 4.220411074644891e-09 8.285195083952177e-08 24
7 4.115239185743313e-10 2.592096158570283e-10 1

0.25 9.592490482304654e-08 6.004363304577728e-08 18
0.5 8.020285363306683e-07 6.079526389421697e-08 62
0.75 1.194948428973258e-06 8.210659905404622e-08 98
1 1.861131237041511e-06 1.752869387528873e-07 210
1.25 1.441041198243433e-06 3.4783696630832e-07 350
1.5 8.465276814094271e-07 4.267067954895671e-07 450
1.75 5.7889668710974e-07 6.593687884088226e-07 602
2 5.681392149726238e-07 1.08747465139953e-06 762
2.25 8.485518712581297e-07 2.700263516720721e-06 1142
2.5 1.094762247339102e-06 5.954415217764916e-06 1250
2.75 1.341232982482911e-06 1.477932218300367e-05 1458
3 1.923787094125809e-06 1.803745945552237e-05 1814
3.25 1.558612289297317e-06 1.291394492032579e-05 2178
3.5 1.288503151288993e-06 1.230396277961716e-05 2498
3.75 1.152565835412429e-06 9.686558190842e-06 2622
4 1.069937300681393e-06 9.931032714542381e-06 3191
4.25 6.833182231503857e-07 7.176367979211073e-06 3044
4.5 4.835415532166155e-07 5.48399626684091e-06 2736
4.75 3.434939220440218e-07 4.669810201034931e-06 2276
5 2.817611350796281e-07 4.593414357913854e-06 2016
5.25 2.480647554587547e-07 3.629529294804611e-06 1640
5.5 1.579958248408368e-07 2.632917414864824e-06 1056
5.75 1.072081943639804e-07 1.785688938992952e-06 683
6 5.747156480686977e-08 9.895398739361786e-07 350
6.25 3.94147338032125e-08 6.521894024789304e-07 192
6.5 5.67516830039514e-09 1.50873150915929e-07 44
6.75 5.984610167969081e-09 8.184907967734024e-08 24
7 7.902991145979896e-11 8.510321047985778e-09 1

0.25 5.638798969161463e-08 1.298912964268278e-07 18
0.5 6.401642319903322e-08 8.084104799172803e-07 62
0.75 1.049282788974445e-07 1.011692686763262e-06 98
1 1.852392243954526e-07 1.697718677184537e-06 210
1.25 1.706608988474577e-07 9.927149666402787e-07 350
1.5 1.631516875591007e-07 8.439758672712181e-07 450
1.75 1.592366342307042e-07 9.412499411874149e-07 602
2 2.272375175676934e-07 1.275645809147707e-06 762
2.25 4.45830504607079e-07 2.717979445163656e-06 1142
2.5 8.55760478394887e-07 5.814047649061352e-06 1250
2.75 1.682154456144551e-06 9.930769946831875e-06 1458
3 1.878740105476993e-06 1.852292147572655e-05 1814
3.25 1.354809572941596e-06 1.686337535122809e-05 2178
3.5 1.344506358058369e-06 1.491569952134778e-05 2498
3.75 1.059084717305037e-06 1.312558835504065e-05 2622
4 1.163437508609241e-06 1.31503355886211e-05 3191
4.25 7.640543679094735e-07 9.362113426244076e-06 3044
4.5 5.564574203747461e-07 7.08997786530745e-06 2736
4.75 4.270483994155307e-07 5.775302726042586e-06 2276
5 3.401466841408112e-07 5.145129319988452e-06 2016
5.25 2.853111819996976e-07 4.696790131458851e-06 1640
5.5 1.721431800506014e-07 3.237553821958839e-06 1056
5.75 1.163814722301332e-07 2.17237316207613e-06 683
6 5.996304866431136e-08 1.191694429059835e-06 350
6.25 4.251982013887324e-08 7.595350967739508e-07 192
6.5 6.724042557060867e-09 1.913543053159702e-07 44
6.75 4.905805600764296e-09 1.122536851913095e-07 24
7 2.736067812769356e-11 1.038025311433734e-08 1

0.25 2.302446375621809e-07 4.233915750418297e-08 18
0.5 1.164991108838537e-06 1.764837828355489e-07 62
0.75 1.303536432815763e-06 4.828855381223915e-07 98
1 1.508217192248281e-06 1.117441562975065e-06 210
1.25 7.75951736538976e-07 8.643595163957663e-07 350
1.5 4.184622593278517e-07 8.043116312614626e-07 450
1.75 4.126169799584703e-07 1.016161832799671e-06 602
2 4.189678032595236e-07 1.353149419314495e-06 762
2.25 6.128287059763039e-07 2.98165976142817e-06 1142
2.5 8.686575824037933e-07 5.624354528469389e-06 1250
2.75 1.20708095726423e-06 1.0969046253621e-05 1458
3 2.01274957973096e-06 1.314267173245474e-05 1814
3.25 1.644722291116175e-06 1.215896588090421e-05 2178
3.5 1.419181764715499e-06 1.21119308660486e-05 2498
3.75 1.340389373101848e-06 1.047613020975267e-05 2622
4 1.268951490784597e-06 1.233373805509144e-05 3191
4.25 8.635283399441985e-07 9.627982517754878e-06 3044
4.5 6.535084674834277e-07 8.015361400663314e-06 2736
4.75 5.236807330947096e-07 6.165777453206146e-06 2276
5 4.298464773452638e-07 5.793208938774767e-06 2016
5.25 3.777638355167753e-07 4.962200308087846e-06 1640
5.5 2.441725934571957e-07 3.146423996277498e-06 1056
5.75 1.488330600650098e-07 2.391271319168357e-06 683
6 7.135489906683921e-08 1.225688699425433e-06 350
6.25 4.227336223045754e-08 8.461107644824161e-07 192
6.5 9.839632249655225e-09 1.948929464427924e-07 44
6.75 6.903391426850346e-09 7.613856937718021e-08 24
7 7.189849547572692e-10 1.436998486054696e-08 1

0.25 3.353972278874584e-08 3.614747602013632e-07 18
0.5 6.889100479000736e-07 1.298281627332023e-06 62
0.75 1.124409126567919e-06 1.17883158490095e-06 98
1 1.234643554446876e-06 9.945530050298429e-07 210
1.25 6.665183598639381e-07 7.326168929258194e-07 350
1.5 4.459654263858996e-07 7.806079278087363e-07 450
1.75 4.501509327254624e-07 9.520140081083061e-07 602
2 4.482803021092025e-07 1.358397776745842e-06 762
2.25 6.5041077465598e-07 2.801180712934133e-06 1142
2.5 8.870148879992244e-07 4.863673827479381e-06 1250
2.75 1.425565102723086e-06 7.975232857389242e-06 1458
3 1.752614604116523e-06 1.268714087944669e-05 1814
3.25 1.667168637604318e-06 1.161462056936975e-05 2178
3.5 1.536827693645864e-06 1.210305892347198e-05 2498
3.75 1.41743612610132e-06 1.203700290310399e-05 2622
4 1.530318512977932e-06 1.259786782545489e-05 3191
4.25 1.090023377776033e-06 1.096140227591832e-05 3044
4.5 8.022757825416596e-07 9.398477435236139e-06 2736
4.75 5.912740471290733e-07 7.829431006102828e-06 2276
5 5.418436228212272e-07 7.032511361718192e-06 2016
5.25 4.369324121031131e-07 6.146219262464065e-06 1640
5.5 2.417871534706171e-07 4.065173288164712e-06 1056
5.75 1.623265159141978e-07 2.736518340322581e-06 683
6 7.789409348828743e-08 1.407429143011729e-06 350
6.25 3.948208238914196e-08 8.351429778110325e-07 192
6.5 1.36565202864689e-08 1.922002910246597e-07 44
6.75 5.935878706919588e-09 1.012755233028916e-07 24
7 1.45714418988454e-09 2.179167156718389e-09 1

0.25 2.516529984211111e-07 2.211120324570996e-07 18
0.5 3.503119987408185e-07 2.085302975522363e-06 62
0.75 1.87644976207273e-07 2.139069599162022e-06 98
1 2.315757247612348e-07 1.999956258874445e-06 210
1.25 2.204379607712581e-07 1.211572688674571e-06 350
1.5 2.235600863305135e-07 1.023495970846212e-06 450
1.75 2.794255824693641e-07 1.072863878525932e-06 602
2 3.053869907891752e-07 1.5782717590487e-06 762
2.25 4.940000000243261e-07 2.849892973135936e-06 1142
2.5 6.877652281751091e-07 4.790522504168764e-06 1250
2.75 9.793885132335186e-07 7.822503170180005e-06 1458
3 1.325407041252642e-06 1.144875643592435e-05 1814
3.25 1.339219654308905e-06 1.092522436475194e-05 2178
3.5 1.323918764332967e-06 1.154443387676415e-05 2498
3.75 1.226864212898151e-06 1.174297693373744e-05 2622
4 1.181437550035399e-06 1.373938620860047e-05 3191
4.25 9.587281836706922e-07 1.195671352225634e-05 3044
4.5 7.728633553280258e-07 1.040740439912748e-05 2736
4.75 5.759373386217766e-07 8.664071618655063e-06 2276
5 4.755499997694448e-07 7.816474112705451e-06 2016
5.25 3.989097945451176e-07 6.559284316990745e-06 1640
5.5 2.525030875004813e-07 4.423014195089476e-06 1056
5.75 1.61167776794442e-07 2.910652676270282e-06 683
6 7.624684598413344e-08 1.382297286026413e-06 350
6.25 3.63985726700453e-08 9.454055104613902e-07 192
6.5 8.930954546683406e-09 2.430919618724292e-07 44
6.75 6.994269025119071e-09 1.180333231001601e-07 24
7 2.308598356152357e-10 3.122595385372831e-08 1

0.25 4.038024539656175e-07 4.174421738441961e-08 18
0.5 1.268390891650985e-06 8.472675960841861e-07 62
0.75 8.697102425989944e-07 1.153801208471837e-06 98
1 7.442181377286487e-07 1.214472583505856e-06 210
1.25 4.944220233956963e-07 1.030518766061513e-06 350
1.5 3.838087740589796e-07 1.030043576164418e-06 450
1.75 4.212489509236274e-07 1.393691494093561e-06 602
2 3.957119550264247e-07 1.620253656340951e-06 762
2.25 5.982239127442594e-07 2.866480727880416e-06 1142
2.5 7.315055463902835e-07 4.482199942276031e-06 1250
2.75 8.989363723520431e-07 6.667696500658655e-06 1458
3 1.254719444972341e-06 8.813570015178076e-06 1814
3.25 1.116845761059479e-06 1.032367930019402e-05 2178
3.5 1.174627792370757e-06 1.103246560943892e-05 2498
3.75 1.21826771121984e-06 1.127990274875107e-05 2622
4 1.264989239873193e-06 1.329239457357736e-05 3191
4.25 1.050298382671046e-06 1.161914523453924e-05 3044
4.5 8.302806087711229e-07 1.075711714532231e-05 2736
4.75 6.369128515469566e-07 8.98121430502243e-06 2276
5 5.76443462473315e-07 7.911227944735791e-06 2016
5.25 4.686531535558092e-07 6.715694780824244e-06 1640
5.5 2.842984293624796e-07 4.512202154035181e-06 1056
5.75 1.787136175964817e-07 3.204309147998996e-06 683
6 1.009152451731651e-07 1.528123757935761e-06 350
6.25 4.838183879734769e-08 8.839765060185048e-07 192
6.5 1.171401205632195e-08 2.530036705834031e-07 44
6.75 7.875287459465068e-09 2.145380405711018e-07 24
7 4.949926120258667e-11 1.118467138092908e-08 1

0.25 2.85767044554409e-07 2.294672225296569e-07 18
0.5 1.432109778321798e-06 4.672196102961198e-07 62
0.75 1.211498386065028e-06 4.161274900441011e-07 98
1 9.954905928532243e-07 6.686153232332028e-07 210
1.25 5.938771846112614e-07 6.975537895106842e-07 350
1.5 4.904027537682743e-07 8.325497136432424e-07 450
1.75 4.993564419778302e-07 1.259907634974349e-06 602
2 4.469370725930382e-07 1.632286230152433e-06 762
2.25 6.857046212236135e-07 2.847478727105691e-06 1142
2.5 7.578739959496726e-07 3.898052517001225e-06 1250
2.75 8.260745730734837e-07 5.628922167275993e-06 1458
3 1.048847325668945e-06 8.670188215151005e-06 1814
3.25 1.112539021284508e-06 9.529721381558749e-06 2178
3.5 1.229655452013346e-06 1.081844000610878e-05 2498
3.75 1.155122797772292e-06 1.096442687043325e-05 2622
4 1.322251882010638e-06 1.31357567059701e-05 3191
4.25 1.117582142521164e-06 1.236783952408751e-05 3044
4.5 9.181576531269095e-07 1.112950635564535e-05 2736
4.75 7.1604188616942e-07 9.766427655799172e-06 2276
5 5.761652901561797e-07 8.670781215961217e-06 2016
5.25 5.017894263938103e-07 7.37799312962801e-06 1640
5.5 3.046469921298459e-07 4.993253065467966e-06 1056
5.75 2.045864586064781e-07 3.456402166380501e-06 683
6 9.70315833810901e-08 1.76237310908979e-06 350
6.25 5.283074879121521e-08 9.988784416793964e-07 192
6.5 1.378942279627048e-08 1.827049516903113e-07 44
6.75 9.980372818491898e-09 1.776887392203839e-07 24
7 1.232646623925199e-09 1.988167479850627e-08 1

0.25 1.140614432059287e-07 4.228653065162309e-07 18
0.5 8.991267715043582e-07 8.838448247197715e-07 62
0.75 7.829852883971631e-07 6.984832674299234e-07 98
1 7.130869479177577e-07 5.882531139174291e-07 210
1.25 5.659497724068141e-07 9.502552766238933e-07 350
1.5 4.771249430522072e-07 9.99750890949318e-07 450
1.75 4.468236141932126e-07 1.389606119412727e-06 602
2 4.797604484570594e-07 1.674123888911637e-06 762
2.25 6.69743403393859e-07 2.821527328584781e-06 1142
2.5 6.897928454768326e-07 3.75117834247347e-06 1250
2.75 7.691970382437937e-07 4.879767689438748e-06 1458
3 9.775148824966522e-07 7.153903317266869e-06 1814
3.25 1.050534001566271e-06 8.194182979993928e-06 2178
3.5 1.173318854581522e-06 1.007490600461188e-05 2498
3.75 1.114079025247534e-06 1.095273076991176e-05 2622
4 1.27872736199481e-06 1.286095768677738e-05 3191
4.25 1.086779319379655e-06 1.276131822886524e-05 3044
4.5 9.080561375820623e-07 1.218782464322564e-05 2736
4.75 7.767023697672377e-07 9.893489458351206e-06 2276
5 6.040360861239218e-07 8.93746182964741e-06 2016
5.25 4.954499783827917e-07 7.644132232813768e-06 1640
5.5 3.223096153598712e-07 5.265384758679096e-06 1056
5.75 2.038535647843582e-07 3.672995744309099e-06 683
6 1.057804763552151e-07 1.814621785442048e-06 350
6.25 5.88696610977809e-08 1.11743873985508e-06 192
6.5 1.101262960686777e-08 3.45006533039636e-07 44
6.75 9.55492370620367e-09 1.297314133019008e-07 24
7 2.218493874177213e-09 7.570845577351345e-10 1

0.25 4.733750102617702e-08 4.21167968174418e-07 18
0.5 4.884124207516089e-07 9.73080099672891e-07 62
0.75 4.370780723710643e-07 1.036962960269825e-06 98
1 3.809285958738512e-07 1.022344482488217e-06 210
1.25 4.411766594437401e-07 9.414364662726975e-07 350
1.5 3.653916484187695e-07 1.104672223331711e-06 450
1.75 3.554734552188334e-07 1.491985137771444e-06 602
2 4.15944437309767e-07 1.902464170356778e-06 762
2.25 5.45829318684946e-07 2.881451299524883e-06 1142
2.5 6.141401514186656e-07 3.538597036067485e-06 1250
2.75 6.758948836199321e-07 4.925559604870273e-06 1458
3 8.319544100884933e-07 6.362671943521145e-06 1814
3.25 9.351698888634305e-07 7.885794807213319e-06 2178
3.5 1.003730575355506e-06 9.481778658836231e-06 2498
3.75 9.854555593578786e-07 1.062646031155703e-05 2622
4 1.190278316605255e-06 1.296932591438728e-05 3191
4.25 1.067600987150945e-06 1.2091411492897e-05 3044
4.5 8.920121584655139e-07 1.174524793000358e-05 2736
4.75 7.349102922219409e-07 1.023052922534475e-05 2276
5 6.135410844078449e-07 9.399374255124722e-06 2016
5.25 4.765773511729527e-07 7.732779222953196e-06 1640
5.5 3.240212339436816e-07 5.037529160905754e-06 1056
5.75 1.885571908305788e-07 3.660004736814116e-06 683
6 9.683936177397635e-08 1.787228188495556e-06 350
6.25 5.624569629423187e-08 9.833749916680074e-07 192
6.5 1.376595175781428e-08 3.094783506584243e-07 44
6.75 1.100695238321879e-08 1.465138349594505e-07 24
7 9.987281824007464e-10 4.381497803342246e-08 1

0.25 4.602860199556714e-08 3.686870775848316e-07 18
0.5 2.893899702945236e-07 9.659167429083008e-07 62
0.75 3.394940398306421e-07 1.074798927389762e-06 98
1 3.255219070733673e-07 1.137383949865138e-06 210
1.25 3.44754810910778e-07 1.096126110676584e-06 350
1.5 3.091979352588886e-07 1.1222919122793e-06 450
1.75 3.440046973922966e-07 1.478623588297311e-06 602
2 3.608118998581923e-07 1.882597689899876e-06 762
2.25 5.325984459018587e-07 3.085757798558751e-06 1142
2.5 5.410504674419263e-07 3.717685061901439e-06 1250
2.75 5.890672609928555e-07 4.840103660579059e-06 1458
3 7.402416963236065e-07 6.135048239869037e-06 1814
3.25 8.429019024330764e-07 7.614629541976061e-06 2178
3.5 9.152383335482871e-07 9.072602346332554e-06 2498
3.75 9.665256356937281e-07 9.932625454680578e-06 2622
4 1.137024250557458e-06 1.228305156321153e-05 3191
4.25 1.012756367047309e-06 1.189808039282768e-05 3044
4.5 8.621690777796625e-07 1.206329003987728e-05 2736
4.75 6.953841920223119e-07 9.948076155185126e-06 2276
5 6.080529973936798e-07 9.475434823993347e-06 2016
5.25 5.027260277384753e-07 8.003268045201093e-06 1640
5.5 2.97119662865008e-07 5.370426980374045e-06 1056
5.75 2.018579737528748e-07 3.595321306159171e-06 683
6 8.816356983485406e-08 1.717402758801011e-06 350
6.25 4.755951590812387e-08 1.079990608002978e-06 192
6.5 8.486566742502076e-09 2.725163164154703e-07 44
6.75 7.465528580439502e-09 1.86182845202009e-07 24
7 3.467269126211451e-11 3.970492311592662e-08 1

0.25 6.508128249317623e-08 2.813170974782103e-07 18
0.5 2.017000776314882e-07 9.062533705947657e-07 62
0.75 2.388505836611942e-07 9.422317831519943e-07 98
1 3.235617574116338e-07 1.015212042127372e-06 210
1.25 3.048944753068347e-07 1.113028247265667e-06 350
1.5 3.483888602322027e-07 1.163382575199457e-06 450
1.75 3.157511448590051e-07 1.389269712078187e-06 602
2 3.864863773615669e-07 1.859013982273261e-06 762
2.25 5.176806199479552e-07 3.048449582161435e-06 1142
2.5 5.125484394213858e-07 3.567634081238732e-06 1250
2.75 6.128323240967792e-07 4.269180996788953e-06 1458
