1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
8.48527 7.886611929226922e-12 1.247069848986677e-12 7130
8.83882 7.469112246828261e-12 9.360662397330552e-13 8034
9.19238 6.091439689242942e-12 6.29263898851355e-13 8606
9.54593 4.956182949376144e-12 3.929617112316221e-13 9066
9.89948 3.801752245810492e-12 2.155311133695144e-13 9962
10.253 2.425811965975465e-12 9.71235587789684e-14 10550
10.6066 1.226345783890558e-12 3.104481685362446e-14 11226
10.9601 3.546575806458392e-13 4.538723378592573e-15 12146
11.3137 1.143365713573173e-14 3.512015906990713e-17 12606
11.6672 4.390998316091677e-17 2.946689656180551e-19 13802
12.0208 5.43752456324212e-17 3.411815146470035e-19 14754
12.3744 8.128138295847805e-17 3.657579098684432e-19 15194
12.7279 7.660311992264415e-17 4.253221277730312e-19 16454
13.0815 7.109303169078785e-17 4.741313365918528e-19 17154
13.435 8.246382033214953e-17 5.381420133914029e-19 18266
13.7886 8.509406816746937e-17 5.714071925436436e-19 18750
14.1421 1.053460101005026e-16 6.539179792966746e-19 20234
14.4957 1.218831615003115e-16 7.277094440988389e-19 21450
14.8492 9.942508112870011e-17 7.771559438144292e-19 21962
15.2028 1.16841842356437e-16 8.685904556425206e-19 23462
15.5563 1.055000373194743e-16 9.337651167366965e-19 24042
15.9099 1.203260230253794e-16 1.043209492665109e-18 25946
16.2634 1.180673652516579e-16 1.083526777923581e-18 26118
16.617 1.232950246350468e-16 1.169719962961903e-18 27506
16.9705 2.063836018786624e-16 1.289017746596401e-18 29066
17.3241 1.626906701558932e-16 1.400413093501444e-18 30450
17.6776 1.514898558769576e-16 1.509670877246495e-18 31742
18.0312 1.669753053495222e-16 1.566919385981529e-18 32250
18.3848 1.983571322670349e-16 1.695575879515071e-18 34250
18.7383 1.840449733388306e-16 1.799400905599225e-18 35454
19.0919 1.948885320276601e-16 1.88500214512446e-18 36434
19.4454 2.211733613914277e-16 2.011824437080402e-18 37682
19.799 2.345959485947773e-16 2.159077780111844e-18 39294
20.1525 2.551486770651162e-16 2.325184696645341e-18 41426
20.5061 2.685837057494973e-16 2.430174308735789e-18 42066
20.8596 2.879869405989886e-16 2.546797449268025e-18 43490
21.2132 3.064238842319578e-16 2.764571878781913e-18 45702
21.5667 3.26307681213491e-16 2.857502623597871e-18 46634
21.9203 3.491572076211421e-16 3.081044100661158e-18 48554
22.2738 3.56862300762981e-16 3.148826662215243e-18 48870
22.6274 3.85233882771637e-16 3.355129987312055e-18 50963
22.9809 3.929170653922269e-16 3.480307300782744e-18 51576
23.3345 3.865173276179485e-16 3.40896552189212e-18 49316
23.6881 4.067499088833441e-16 3.535514994779334e-18 49344
24.0416 3.937517763898261e-16 3.426968237544615e-18 47192
24.3952 4.087500105402368e-16 3.549024503908812e-18 47576
24.7487 3.884590213771747e-16 3.487526403993034e-18 45348
25.1023 3.773648725929427e-16 3.452917443060325e-18 44060
25.4558 4.04795320560279e-16 3.535425535682064e-18 43872
25.8094 3.564719666100284e-16 3.448111120437989e-18 41756
26.1629 3.602550104729721e-16 3.457480378805595e-18 41528
26.5165 3.480819469283222e-16 3.36120411524519e-18 39300
26.87 3.331393092863388e-16 3.283628380835324e-18 38276
27.2236 3.270405684930169e-16 3.258014669241332e-18 36900
27.5771 3.023221324118325e-16 3.086303015033419e-18 34724
27.9307 2.943114361100944e-16 3.073920165199704e-18 33960
28.2842 2.819630349387709e-16 2.943576174234608e-18 32144
28.6378 2.730082155862133e-16 2.873877184236904e-18 30704
28.9913 2.59975164704801e-16 2.751095496357228e-18 28896
29.3449 2.497729116561409e-16 2.637176404295169e-18 26924
29.6985 2.465606683070962e-16 2.568601208375891e-18 25656
30.052 2.22993312810008e-16 2.345705239800041e-18 23228
30.4056 2.231293366087877e-16 2.215319346901045e-18 21816
30.7591 1.988683656978123e-16 2.02820282790197e-18 19472
31.1127 1.881449334225775e-16 1.88594838377408e-18 17696
31.4662 1.685079225877709e-16 1.677028866872121e-18 15588
31.8198 1.522160510494058e-16 1.518438266821366e-18 13760
32.1733 1.36809010564701e-16 1.293353823800368e-18 11565
32.5269 1.18199308111206e-16 1.151308014030945e-18 10016
32.8804 1.070800472468168e-16 9.965796618452334e-19 8652
33.234 9.937870601795778e-17 9.037479496060043e-19 7652
33.5875 8.836595955859782e-17 7.978081762242665e-19 6542
33.9411 7.130623003369166e-17 6.864721838408493e-19 5478
34.2946 6.827418290110893e-17 6.232753779627866e-19 4886
34.6482 5.841110861713469e-17 5.14093966381853e-19 4068
35.0017 4.6481708069854e-17 4.448543587107782e-19 3326
35.3553 3.784994890220905e-17 3.672063660199699e-19 2696
35.7089 3.488263270517682e-17 3.19537035332819e-19 2304
36.0624 2.90360404446558e-17 2.691033988597437e-19 1934
36.416 1.919980849608144e-17 1.918847473524424e-19 1344
36.7695 1.339893667208369e-17 1.176553245915869e-19 848
37.1231 1.475640123997992e-17 1.288043760018627e-19 888
37.4766 8.922062274905158e-18 8.678054946901387e-20 584
37.8302 6.462762844742326e-18 4.60019134841952e-20 344
38.1837 1.914883525137814e-18 1.621819940984474e-20 102
38.5373 1.464070405478439e-18 1.506018477373832e-20 104
38.8908 3.586819372573043e-19 3.379466971133895e-21 24
39.2444 2.74624461805127e-21 2.170461934953913e-23 1

