1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
8.25 1.689373916816064e-33 5.996066217524793e-32 2552
8.5 1.011034007693831e-33 3.421148257423315e-32 1755
8.75 6.121585593405551e-34 2.615830154053529e-32 1220
9 4.446216803516468e-34 1.932703741629073e-32 782
9.25 2.350446575326232e-34 9.65748748493966e-33 432
9.5 2.008813065336256e-34 8.865713500330515e-33 350
9.75 1.111550087785084e-34 4.412281039087732e-33 168
10 3.406782714801662e-35 1.296860109285671e-33 56
10.25 9.068151706287233e-36 1.753798749415458e-34 6
10.5 5.597808103259942e-37 3.818918869563887e-36 1

0.25 6.82399890723858e-14 3.395857428771251e-13 18
0.5 2.766001477839136e-13 1.894195333635893e-12 62
0.75 3.395508451449778e-13 3.325611078015553e-12 98
1 3.954433135949118e-13 5.880755439729326e-12 210
1.25 2.313714819470549e-13 7.234779229327641e-12 350
1.5 6.813600022981433e-14 7.222710151514228e-12 450
1.75 1.002323808584631e-14 7.729057846739761e-12 602
2 1.968570172761887e-13 6.848597621658675e-12 762
2.25 1.200496621078862e-12 3.669445150417956e-12 1142
2.5 1.474516198945364e-12 1.943208838600573e-12 1250
2.75 2.825231759392192e-13 7.96939053905389e-12 1458
3 1.365227714595698e-14 3.558455027372672e-12 1814
3.25 6.743289256001762e-15 2.449310846788429e-13 2178
3.5 2.538884133316269e-16 3.090944980960695e-15 2498
3.75 1.188251662908678e-17 1.488702544131075e-16 2622
4 7.026239860525455e-18 9.202910525926144e-17 3338
4.25 3.244746816798525e-19 5.209735345655452e-19 3722
4.5 1.704114991838268e-19 5.777452321046849e-19 4170
4.75 7.664616758453111e-20 4.044889993527239e-19 4358
5 3.284692776267514e-20 1.747197789267847e-19 5034
5.25 1.128605182418313e-20 4.623161691262517e-20 5714
5.5 2.844839409877296e-21 7.22620033213903e-21 5982
5.75 5.434928097367997e-22 1.255286444188183e-21 6602
6 7.037466839027598e-23 1.847032417881058e-22 6923
6.25 4.280861318991344e-24 2.102321334196691e-23 7032
6.5 1.069714643902322e-25 1.325223320286281e-24 6632
6.75 1.646141031972286e-26 1.898501956058186e-25 5988
7 7.201949665824778e-27 4.473274020600267e-26 5744
7.25 3.112073043265654e-27 9.95446046890543e-27 5048
7.5 1.189707608141832e-27 1.906742759884956e-27 4452
7.75 3.676358784579034e-28 3.053184977178516e-28 3920
8 8.42337866435342e-29 4.115025770781689e-29 3096
8.25 1.58841891163593e-29 5.885248754068602e-30 2552
8.5 1.867602583405304e-30 8.648893119150292e-31 1755
8.75 1.47328323493656e-31 1.291915090682534e-31 1220
9 9.304669933248085e-33 4.116928763767288e-32 782
9.25 8.415229831329721e-34 1.517052770488062e-32 432
9.5 3.16685995861284e-34 9.623896511969324e-33 350
9.75 1.210214247140409e-34 5.09924966808254e-33 168
10 3.035085803943067e-35 1.449602773968986e-33 56
10.25 9.695931798599469e-36 1.847711603993698e-34 6
10.5 1.303696703458843e-36 1.046933366863438e-36 1

0.25 7.506496204317096e-12 2.728261973300408e-11 18
0.5 3.925468685241284e-11 1.39890683211175e-10 62
0.75 6.457231007062028e-11 2.387928975249565e-10 98
1 1.032476656755315e-10 4.272482322835746e-10 210
1.25 1.091225107979319e-10 5.63518705357069e-10 350
1.5 9.472676553130576e-11 6.593699959957671e-10 450
1.75 9.196692408971632e-11 9.325256836098485e-10 602
2 9.648689087271435e-11 1.380454282827799e-09 762
2.25 1.920948154687049e-10 2.92965684894273e-09 1142
2.5 3.099246085318989e-10 2.840365566682476e-09 1250
2.75 2.669286917606908e-10 9.371454083415869e-10 1458
3 8.141290508457532e-11 9.380744666857861e-11 1814
3.25 4.996942778782806e-12 1.400796738886079e-12 2178
3.5 6.62337380989396e-14 3.779769632156495e-15 2498
3.75 7.849170873814039e-15 8.139911038802419e-16 2622
4 5.664960694368819e-15 2.773748061452908e-15 3338
4.25 3.246900915300364e-15 5.522086015942217e-15 3722
4.5 1.657757139807424e-15 7.586958069394762e-15 4170
4.75 7.615975854114382e-16 7.405199812389412e-15 4358
5 3.159356382008069e-16 5.231601696678383e-15 5034
5.25 9.945794005979608e-17 2.467502443455164e-15 5714
5.5 2.198476421293342e-17 6.268139366881559e-16 5982
5.75 3.725443940860895e-18 1.132607591979914e-16 6602
6 4.536897570461366e-19 1.20856566009549e-17 6923
6.25 3.507508593190154e-20 1.037848978132676e-18 7032
6.5 3.585300802884737e-21 2.598616123646556e-19 6632
6.75 5.858736601697114e-22 1.159843288166105e-19 5988
7 1.745343641854485e-22 4.708048765940468e-20 5744
7.25 1.070828064282652e-22 1.594271045500226e-20 5048
7.5 5.877914036243871e-23 4.258462985333103e-21 4452
7.75 2.118616307047094e-23 9.322056264760311e-22 3920
8 5.332948990099075e-24 1.367417769228329e-22 3096
8.25 1.045723162469618e-24 1.96633983879649e-23 2552
8.5 1.4382104830872e-25 1.505666252228381e-24 1755
8.75 1.599898352353233e-26 1.397195412520042e-25 1220
9 2.388122695190587e-27 1.993807270866179e-26 782
9.25 5.538986400922617e-28 1.501053557677915e-27 432
9.5 2.051564212711621e-28 1.793087345228289e-28 350
9.75 3.848214242894008e-29 9.17557452417629e-29 168
10 4.318628508200038e-30 2.897127195996202e-29 56
10.25 2.737986731157019e-31 2.739544319290279e-30 6
10.5 1.821614545669734e-31 2.165205790653633e-30 1

0.25 3.238542620987272e-11 3.821435518387326e-10 18
0.5 1.053118470842991e-10 1.949684890799903e-09 62
0.75 9.953768776990429e-11 3.250453568687944e-09 98
1 7.705084931179634e-11 5.428064700094853e-09 210
1.25 1.311558146389503e-11 5.921308440194589e-09 350
1.5 3.464986660826192e-11 5.050546972257982e-09 450
1.75 2.398910043957688e-10 3.682402103753909e-09 602
2 7.118039385491328e-10 1.308471992056835e-09 762
2.25 1.746919690246621e-09 2.655616541893831e-09 1142
2.5 7.544945289391583e-10 2.188396314419521e-08 1250
2.75 2.22215429530599e-10 2.311769185304416e-08 1458
3 3.578274811180235e-10 4.913966553009004e-09 1814
3.25 4.296353676156526e-11 1.759080807550585e-10 2178
3.5 4.417165034031985e-12 2.419427892193112e-11 2498
3.75 3.108901463977255e-12 1.100390575704143e-11 2622
4 2.393275145864755e-12 4.870259749637912e-12 3338
4.25 1.372146163416915e-12 1.747584171427146e-12 3722
4.5 6.779915204498321e-13 7.919464520534668e-13 4170
4.75 3.15110207902514e-13 5.405717041763386e-13 4358
5 1.534813148508081e-13 4.787561050456141e-13 5034
5.25 6.295077362181094e-14 3.489661468381233e-13 5714
5.5 1.996011436015476e-14 1.814068439248257e-13 5982
5.75 6.246915026911973e-15 1.049326042241105e-13 6602
6 2.333667370740678e-15 6.466295396142156e-14 6923
6.25 1.238441022803823e-15 4.036040681827851e-14 7032
6.5 6.686027152556248e-16 2.163828649435435e-14 6632
6.75 3.743516011812241e-16 1.062305212063823e-14 5988
7 1.981410846871475e-16 4.707896712173158e-15 5744
7.25 9.125611030793635e-17 1.83703952211236e-15 5048
7.5 3.484913491628897e-17 5.931337620920013e-16 4452
7.75 1.121788261018087e-17 1.872168492472513e-16 3920
8 2.996418399154794e-18 6.0145157073206e-17 3096
8.25 9.194691527267368e-19 2.615987561645914e-17 2552
8.5 2.679473046569231e-19 9.807708182060382e-18 1755
8.75 8.785419029281856e-20 3.535925931128024e-18 1220
9 2.920110192679318e-20 1.284751978893886e-18 782
9.25 8.792426675154893e-21 3.840849316484522e-19 432
9.5 3.872516030265824e-21 1.705548035530174e-19 350
9.75 8.770517521227323e-22 4.616828981314311e-20 168
10 1.170224655197883e-22 6.358150937694311e-21 56
10.25 6.435989907031614e-24 5.099381532912761e-22 6
10.5 3.327295844393502e-24 2.422129952868298e-22 1

0.25 5.006185018957293e-10 1.429999691748374e-09 18
0.5 1.881101734351698e-09 5.342108874344245e-09 62
0.75 2.270831211245579e-09 6.562148826429181e-09 98
1 8.813859790065746e-09 2.660491396596308e-08 210
1.25 1.026013244982272e-08 4.959489822011583e-08 350
1.5 1.203225203722956e-08 1.137025982164222e-07 450
1.75 1.552359131724309e-08 2.321555999876143e-07 602
2 1.652563275860625e-08 4.812496840373577e-07 762
2.25 5.500558879253392e-08 1.373628214351848e-06 1142
2.5 1.816010221691734e-07 1.24754852251282e-06 1250
2.75 1.872539939897887e-07 1.955768729578682e-07 1458
3 5.294900547282558e-08 7.007573732198294e-09 1814
3.25 3.755810144251604e-09 3.209818025968907e-09 2178
3.5 1.066996364377972e-09 1.126055556242101e-09 2498
3.75 1.090204869372598e-09 5.300988897469885e-10 2622
4 1.104559764297725e-09 6.522273939055845e-10 3338
4.25 8.711003418090012e-10 1.040363899210675e-09 3722
4.5 5.674749664718211e-10 1.740883327166872e-09 4170
4.75 3.309306766655927e-10 2.164518016014024e-09 4358
5 1.856637342289714e-10 1.857425077194117e-09 5034
5.25 9.743388133062815e-11 1.170957362497714e-09 5714
5.5 4.544648659984674e-11 5.053984711783532e-10 5982
5.75 2.430996180392647e-11 2.825346837280435e-10 6602
6 1.315433523271413e-11 1.900353709907763e-10 6923
6.25 5.88469437348522e-12 1.253575203549607e-10 7032
6.5 1.654453890693761e-12 6.594824762638504e-11 6632
6.75 4.844504645358636e-13 2.698245530610014e-11 5988
7 2.421219033179828e-13 1.041131942679776e-11 5744
7.25 1.373843305207071e-13 4.327040837133452e-12 5048
7.5 6.568547184104582e-14 2.312969362278588e-12 4452
7.75 3.130098702061815e-14 1.607660554700931e-12 3920
8 1.48739352057936e-14 1.096574242934291e-12 3096
8.25 9.606980373271651e-15 7.303179441695234e-13 2552
8.5 4.916202553310471e-15 3.654210470541166e-13 1755
8.75 2.962545880855113e-15 1.848178673804426e-13 1220
9 1.471989186092458e-15 7.819322719653336e-14 782
9.25 7.433384228942044e-16 2.790126333111838e-14 432
9.5 5.250688021131631e-16 1.439163612704022e-14 350
9.75 2.192483587206934e-16 3.895564591052448e-15 168
10 5.28929632620076e-17 5.154524779492317e-16 56
10.25 4.699795526561604e-18 2.454027885588697e-17 6
10.5 2.767966007910622e-18 1.436597915303016e-19 1

0.25 7.77401345859077e-11 3.933660894929477e-10 18
0.5 5.428941745321695e-10 2.468122637236889e-09 62
0.75 2.086095787850037e-09 4.14088468419921e-09 98
1 4.46189963705167e-09 6.739502669291228e-09 210
1.25 5.567151856609948e-09 1.133104227087392e-08 350
1.5 4.598703551234612e-09 3.506080826715149e-08 450
1.75 7.511361628419962e-09 9.823043217527697e-08 602
2 2.181589517071792e-08 2.156459453719415e-07 762
2.25 2.044146125108053e-07 3.20165447645014e-07 1142
2.5 1.979211771081642e-07 1.916840146613148e-06 1250
2.75 8.694017905497266e-08 2.362805132246732e-06 1458
3 9.651698380129599e-08 2.318879499387743e-07 1814
3.25 1.735047042459821e-08 1.389675038868229e-08 2178
3.5 7.483653921222278e-09 6.949737427877616e-09 2498
3.75 4.179617641398836e-09 9.522416805399056e-09 2622
4 2.214297822241247e-09 9.683376513753404e-09 3338
4.25 1.037381814613324e-09 8.412737490159829e-09 3722
4.5 5.135030713756386e-10 7.20120427591976e-09 4170
4.75 3.230341169599722e-10 5.01111442597409e-09 4358
5 2.613732831727341e-10 3.391382858590854e-09 5034
5.25 1.98279968375436e-10 2.803742306558595e-09 5714
5.5 1.671567623258328e-10 2.186371882992407e-09 5982
5.75 1.609995336707701e-10 1.727834212341249e-09 6602
6 1.499115092021423e-10 1.485016447362149e-09 6923
6.25 1.298900694169168e-10 1.216971660883877e-09 7032
6.5 1.014594530568161e-10 8.757724107340332e-10 6632
6.75 6.643522279201732e-11 5.982909255035905e-10 5988
7 4.378636521402998e-11 4.606140020576021e-10 5744
7.25 2.322083340505634e-11 3.172387295054967e-10 5048
7.5 1.193702710085549e-11 2.260832813037181e-10 4452
7.75 7.144889661638499e-12 1.66839840539561e-10 3920
8 3.868919338468636e-12 1.031799061047433e-10 3096
8.25 2.356135818788652e-12 8.155619502412264e-11 2552
8.5 1.011607616823432e-12 4.169761543134725e-11 1755
8.75 4.783693515773626e-13 2.479161775233619e-11 1220
9 2.5312794682406e-13 1.295323641192984e-11 782
9.25 1.126211617014118e-13 6.106250695522799e-12 432
9.5 7.714641931478023e-14 3.967788301797979e-12 350
9.75 3.140251838506109e-14 1.314810116115097e-12 168
10 8.255932459365612e-15 3.928911778241206e-13 56
10.25 1.014084800267152e-15 4.011236506893057e-14 6
10.5 2.938592226767699e-16 1.342188536563543e-15 1

0.25 1.772291128160331e-09 1.611559436412834e-09 18
0.5 1.06877825953977e-08 1.062378769054084e-08 62
0.75 2.355979653483956e-08 9.481901659477731e-09 98
1 3.888504440779168e-08 3.228611426027494e-08 210
1.25 5.148581007942222e-08 7.737069495909572e-08 350
1.5 5.541590575611559e-08 8.495900644051097e-08 450
1.75 6.173715015266274e-08 1.84220834226306e-07 602
2 9.263760266867384e-08 3.385508306069335e-07 762
2.25 2.312200430740734e-07 8.833575808808378e-07 1142
2.5 4.096604090244916e-07 3.021285869688802e-06 1250
2.75 6.822554964172954e-07 1.667628374683109e-06 1458
3 1.307984494205739e-07 1.887532638876324e-06 1814
3.25 3.688765087769956e-08 6.228885282118778e-07 2178
3.5 1.595975232458235e-08 2.638648921936344e-07 2498
3.75 8.526342820592542e-09 1.2783334347715e-07 2622
4 5.583600365265318e-09 7.824480435932097e-08 3338
4.25 3.504532541518549e-09 4.4748917927033e-08 3722
4.5 2.57460921800475e-09 3.084314478992953e-08 4170
4.75 1.948865307041198e-09 2.520321160483433e-08 4358
5 1.756676039394934e-09 2.575463075642439e-08 5034
5.25 1.66810092242336e-09 2.826197670687047e-08 5714
5.5 1.578804845306689e-09 2.893332120495546e-08 5982
5.75 1.604977666522053e-09 3.218271920222085e-08 6602
6 1.601047400077427e-09 2.938102633157075e-08 6923
6.25 1.587381943871503e-09 2.781853957591731e-08 7032
6.5 1.540072086493131e-09 2.293882267138827e-08 6632
6.75 1.439993308109766e-09 1.782948401757693e-08 5988
7 1.460460438972966e-09 1.353169869884455e-08 5744
7.25 1.235654722335897e-09 1.062061878371157e-08 5048
7.5 9.850051929943493e-10 9.126460472376252e-09 4452
7.75 8.135930534060881e-10 8.090982132970468e-09 3920
8 6.10936384289273e-10 6.646807584772477e-09 3096
8.25 4.561782582547444e-10 5.533047902157043e-09 2552
8.5 2.79553044757341e-10 4.177653077484394e-09 1755
8.75 1.85812063921512e-10 3.281793599990504e-09 1220
9 1.031971904467097e-10 2.576102762602448e-09 782
9.25 5.03472447213992e-11 1.468437415153434e-09 432
9.5 3.965170409262527e-11 1.502198858036262e-09 350
9.75 1.538480901417775e-11 7.307050543120907e-10 168
10 5.521929773393658e-12 2.496949310783695e-10 56
10.25 7.359394423674066e-13 5.375132030850093e-11 6
10.5 1.707236649037354e-13 3.452234303288701e-12 1

0.25 4.845998106663645e-10 3.458798602253314e-09 18
0.5 2.249741974356221e-09 1.837527515990237e-08 62
0.75 3.931477408581037e-09 2.284343857626371e-08 98
1 6.175931885478303e-09 6.660895023529975e-08 210
1.25 6.783789441199255e-09 5.82568906613825e-08 350
1.5 8.938277632382689e-09 6.931944690219751e-08 450
1.75 1.817716802845588e-08 9.113090037270931e-08 602
2 6.238163272440163e-08 2.304283503912015e-07 762
2.25 1.977734608413261e-07 1.236924381295387e-06 1142
2.5 3.931094162952263e-07 3.371021457484649e-06 1250
2.75 8.470442798396749e-07 3.262079765153105e-06 1458
3 4.254775173132677e-07 1.025360619080282e-06 1814
3.25 1.090166882119644e-07 6.6374455528706e-07 2178
3.5 3.659088845732683e-08 3.6034666560609e-07 2498
3.75 1.582869906349769e-08 1.92426045740308e-07 2622
4 1.081355633206415e-08 1.349724127068065e-07 3338
4.25 7.31101494456798e-09 9.423694146821836e-08 3722
4.5 6.709307704911672e-09 8.483148608842202e-08 4170
4.75 6.845032069844202e-09 8.302421460403097e-08 4358
5 8.567239320736454e-09 8.695234220941082e-08 5034
5.25 1.076946439106111e-08 9.784257613925483e-08 5714
5.5 1.061209393456692e-08 1.065546284777598e-07 5982
5.75 1.025784674108636e-08 1.38710465960179e-07 6602
6 9.040599944946387e-09 1.56821943246993e-07 6923
6.25 7.660484366126447e-09 1.696496050823646e-07 7032
6.5 5.793254103502625e-09 1.644723162000792e-07 6632
6.75 3.973460809656104e-09 1.402525144211898e-07 5988
7 3.358984442718104e-09 1.330440513495148e-07 5744
7.25 2.847848746898348e-09 1.026405709398408e-07 5048
7.5 2.453149783512795e-09 9.007602868283913e-08 4452
7.75 2.083567234841791e-09 8.511343464427679e-08 3920
8 1.458809515291301e-09 6.915581591079794e-08 3096
8.25 1.063648197134695e-09 6.401312921521626e-08 2552
8.5 6.41483339465536e-10 5.173427501853052e-08 1755
8.75 4.514534595112025e-10 3.964856157984329e-08 1220
9 3.404294808113816e-10 2.366711046589858e-08 782
9.25 2.024540356604687e-10 1.295264109649408e-08 432
9.5 2.259330078738164e-10 1.017680673238058e-08 350
9.75 1.354959988345955e-10 4.114132260172764e-09 168
10 2.917586617017501e-11 1.754403665564617e-09 56
10.25 6.9433733618856e-12 2.099213611951757e-10 6
10.5 2.778443074957816e-14 1.919949669684507e-11 1

0.25 1.274180340457082e-08 4.607864162586448e-09 18
0.5 9.103827869656185e-08 2.917038529120425e-08 62
0.75 1.946213404605936e-07 8.217761000836749e-08 98
1 3.118967463911899e-07 1.58568399286533e-07 210
1.25 3.489623661890728e-07 2.270370498035503e-07 350
1.5 3.205079903994528e-07 2.820396557733642e-07 450
1.75 2.726548331556998e-07 3.397378604462321e-07 602
2 3.332541013581318e-07 5.552597973858136e-07 762
2.25 5.802338086974227e-07 1.97141283837128e-06 1142
2.5 8.056694168334375e-07 3.170085580643658e-06 1250
2.75 6.493163578172796e-07 8.883052749585812e-06 1458
3 2.164616022054646e-07 3.666896185994396e-06 1814
3.25 9.145018714485554e-08 1.265406820382476e-06 2178
3.5 4.486210814304235e-08 6.282284624003612e-07 2498
3.75 2.558479104983514e-08 3.442660111012915e-07 2622
4 2.158053500970328e-08 2.673590163353826e-07 3338
4.25 1.79490053498022e-08 2.154104893604849e-07 3722
4.5 1.642587036299759e-08 2.185452024095921e-07 4170
4.75 1.535511719742755e-08 2.368215982768774e-07 4358
5 1.644245630100284e-08 2.809957735613961e-07 5034
5.25 1.81593755732902e-08 3.456060721797986e-07 5714
5.5 1.799211852886139e-08 3.530873155057225e-07 5982
5.75 1.868985722813414e-08 3.731587125297602e-07 6602
6 1.81120650970476e-08 3.568396416441383e-07 6923
6.25 1.60960240538826e-08 3.572438783962185e-07 7032
6.5 1.342918962664874e-08 3.186381086402739e-07 6632
6.75 1.101762570255628e-08 2.984278340620063e-07 5988
7 1.056251295064276e-08 3.024280150343614e-07 5744
7.25 8.854345328599171e-09 2.940101743260709e-07 5048
7.5 8.289628472658424e-09 2.683134854255734e-07 4452
7.75 7.923341476982398e-09 2.43841188174229e-07 3920
8 6.665860014773382e-09 2.118097956280904e-07 3096
8.25 5.387864043982023e-09 1.929615872311543e-07 2552
8.5 3.927792406164565e-09 1.363947710897981e-07 1755
8.75 2.67174699044134e-09 1.054754689730932e-07 1220
9 1.498429250168458e-09 7.527009102575737e-08 782
9.25 8.094724611213102e-10 4.260608889026532e-08 432
9.5 6.117484069196292e-10 4.053940831030233e-08 350
9.75 2.839502543392672e-10 2.051033850348439e-08 168
10 1.131060707149634e-10 6.881969490852522e-09 56
10.25 8.065431533616152e-12 9.937527173496609e-10 6
10.5 1.155381341884145e-12 1.407859561110768e-10 1

0.25 3.599461129815864e-09 9.419267892613731e-09 18
0.5 1.350485085015916e-08 7.400696367029847e-08 62
0.75 1.232127767918269e-08 1.166865209774478e-07 98
1 2.261145931459023e-08 2.212773522383341e-07 210
1.25 2.839012312258021e-08 1.442668893635398e-07 350
1.5 4.11296924645712e-08 1.63636433930641e-07 450
1.75 6.994180868165593e-08 2.392316657556472e-07 602
2 1.309714114202389e-07 6.120926019120887e-07 762
2.25 4.167444850341836e-07 2.52555485269493e-06 1142
2.5 7.473245625461048e-07 4.522085841990503e-06 1250
2.75 1.563866132130374e-06 4.105661239141317e-06 1458
3 4.48561539485291e-07 3.512636660914603e-06 1814
3.25 1.691777498222392e-07 1.7486161245822e-06 2178
3.5 8.448395060732456e-08 1.0433940575483e-06 2498
3.75 4.528180407913356e-08 6.336903930432693e-07 2622
4 3.995163591660339e-08 4.934692705255787e-07 3338
4.25 2.985206896046851e-08 4.110084716697157e-07 3722
4.5 2.820746258618821e-08 3.703389495646819e-07 4170
4.75 2.578873935832442e-08 4.149332858953312e-07 4358
5 3.043233746871652e-08 4.950727223993512e-07 5034
5.25 3.197248111357209e-08 5.497281776925445e-07 5714
5.5 3.20261479933751e-08 5.699033372940717e-07 5982
5.75 3.104354910425445e-08 6.215622118274707e-07 6602
6 2.909990782535136e-08 6.247688286183885e-07 6923
6.25 2.58343541929708e-08 6.294714867394049e-07 7032
6.5 2.175035621674063e-08 5.945211343554459e-07 6632
6.75 1.869927022252538e-08 5.312059578133839e-07 5988
7 1.660943599565227e-08 5.174764323695514e-07 5744
7.25 1.44828944328412e-08 4.888006334015259e-07 5048
7.5 1.282786187853444e-08 4.535589046779997e-07 4452
7.75 1.195008658987473e-08 4.146614921794795e-07 3920
8 9.734148589821596e-09 3.56270542020748e-07 3096
8.25 8.540580110790274e-09 3.245051479347376e-07 2552
8.5 5.772930894814894e-09 2.21034245762811e-07 1755
8.75 4.185512976727448e-09 1.572151959188605e-07 1220
9 2.462587854925695e-09 1.000829639934835e-07 782
9.25 1.687083465917017e-09 5.573267573344225e-08 432
9.5 1.268674131623201e-09 4.735294819962303e-08 350
9.75 5.917847413334345e-10 2.890984695989109e-08 168
10 1.87695439472353e-10 9.971546927965958e-09 56
10.25 3.604151224761668e-11 2.000818349371198e-09 6
10.5 4.170230682320787e-12 1.672117767694921e-10 1

0.25 4.085572364088135e-08 1.630845947363065e-08 18
0.5 3.856794540891856e-07 7.608254501095469e-08 62
0.75 8.005184654149582e-07 1.944748917839484e-07 98
1 1.09688236759473e-06 2.170466427627406e-07 210
1.25 1.061453146682161e-06 2.947539196482841e-07 350
1.5 8.671352206807647e-07 3.013032181516352e-07 450
1.75 6.624574950225634e-07 4.231067535798406e-07 602
2 6.797493852594997e-07 9.687073147279014e-07 762
2.25 1.052133782142695e-06 3.382634661386409e-06 1142
2.5 1.062551767494426e-06 6.499188850842511e-06 1250
2.75 5.634497146260619e-07 1.418503556785784e-05 1458
3 3.886642623444423e-07 4.190804441708344e-06 1814
3.25 2.014031857228536e-07 2.280588698786513e-06 2178
3.5 1.221472011168369e-07 1.382849653253509e-06 2498
3.75 8.241086246589495e-08 9.026614905819673e-07 2622
4 7.737545603859865e-08 7.849670213617108e-07 3338
4.25 6.117191845327922e-08 7.331598162376922e-07 3722
4.5 6.186932758166198e-08 7.961976099950814e-07 4170
4.75 5.399674760651805e-08 8.353501738543722e-07 4358
5 5.734124866600547e-08 1.022584622203476e-06 5034
5.25 6.254040568979951e-08 1.138826720774393e-06 5714
5.5 6.070472453527268e-08 1.209642911587203e-06 5982
5.75 6.427265929027514e-08 1.241650135636199e-06 6602
6 6.409097829770314e-08 1.240669526671304e-06 6923
6.25 5.558761908439332e-08 1.251499083680181e-06 7032
6.5 4.857451567407367e-08 1.163043559648151e-06 6632
6.75 3.995418868412212e-08 1.04560816660827e-06 5988
7 3.630758177400808e-08 1.025544098956318e-06 5744
7.25 3.174001255297587e-08 9.223062579902518e-07 5048
7.5 2.94770473094297e-08 8.544354463526148e-07 4452
7.75 2.535260003857095e-08 7.586235677232752e-07 3920
8 2.101212792634275e-08 6.63309667129423e-07 3096
8.25 1.638599078143941e-08 5.930083002495716e-07 2552
8.5 1.155328478228501e-08 4.279992350366508e-07 1755
8.75 7.696786538484648e-09 2.913832342869536e-07 1220
9 5.206103961880827e-09 2.174466658043393e-07 782
9.25 2.827239438924308e-09 1.30172518859786e-07 432
9.5 2.648292216542252e-09 1.081142718788158e-07 350
9.75 1.392023037323174e-09 4.36154056531544e-08 168
10 4.845199747054847e-10 1.521382037712664e-08 56
10.25 1.03557477184336e-10 1.774707865483542e-09 6
10.5 2.830959950108933e-11 4.305122160630351e-10 1

0.25 1.082440057301528e-08 1.904503421379655e-08 18
0.5 3.153040680172907e-08 1.782953483993829e-07 62
0.75 4.28544865861467e-08 4.150507740503736e-07 98
1 5.119219316055724e-08 5.201489888942572e-07 210
1.25 5.544828475711554e-08 4.310296240233999e-07 350
1.5 8.636952665859625e-08 3.857258766515127e-07 450
1.75 1.049217979905481e-07 4.460696320749853e-07 602
2 2.362390720575014e-07 9.857194045420725e-07 762
2.25 7.336629689203089e-07 3.877101147579111e-06 1142
2.5 1.182425160454772e-06 6.112185509956635e-06 1250
2.75 1.940100225693542e-06 6.65139285145578e-06 1458
3 4.85884036353414e-07 5.478106863376196e-06 1814
3.25 2.501927087865095e-07 2.972005207285321e-06 2178
3.5 1.497646551238924e-07 2.016241112001968e-06 2498
3.75 1.020902864758198e-07 1.397729244904834e-06 2622
4 9.081264882664348e-08 1.228844941642413e-06 3338
4.25 7.19208152960785e-08 1.120041848365179e-06 3722
4.5 6.973865456684477e-08 1.122317262679401e-06 4170
4.75 6.350972012333225e-08 1.202178333129727e-06 4358
5 7.128152121592034e-08 1.377281897074008e-06 5034
5.25 7.566153171895128e-08 1.500956281610079e-06 5714
5.5 7.630012294319301e-08 1.628632186246078e-06 5982
5.75 7.892587629367391e-08 1.832555618320367e-06 6602
6 7.825717709539308e-08 1.794362360843458e-06 6923
6.25 7.282315281225811e-08 1.780023143508924e-06 7032
6.5 6.386140452206378e-08 1.64334054913462e-06 6632
6.75 5.609345873706434e-08 1.54625730683908e-06 5988
7 4.93612918121061e-08 1.487661605950517e-06 5744
7.25 4.257217906337955e-08 1.41355057563885e-06 5048
7.5 3.859774669149521e-08 1.288928636478707e-06 4452
7.75 3.238140067528751e-08 1.197094965750908e-06 3920
8 2.774212048366475e-08 1.006740913204108e-06 3096
8.25 2.297338212817493e-08 8.795310419542894e-07 2552
8.5 1.622913807992482e-08 6.414412590470389e-07 1755
8.75 1.147247351685953e-08 4.204145110009076e-07 1220
9 7.723754830105023e-09 2.751342762202087e-07 782
9.25 4.770690605600556e-09 1.718944941535145e-07 432
9.5 3.356314753779034e-09 1.686119970227251e-07 350
9.75 1.920001404190893e-09 9.371071208336813e-08 168
10 6.204256674515287e-10 2.378633478182896e-08 56
10.25 9.245869045622604e-11 3.872885402361317e-09 6
10.5 8.198909564381859e-12 1.215952194707608e-09 1

0.25 3.795316605735524e-08 2.061094087324504e-08 18
0.5 5.491228372880261e-07 1.33452883222039e-07 62
0.75 1.377169943317586e-06 1.933686571416536e-07 98
1 1.684250962033994e-06 2.559150619739522e-07 210
1.25 1.471003820983205e-06 2.77209151262901e-07 350
1.5 9.42031875015866e-07 3.03665139411102e-07 450
1.75 6.791480316304596e-07 5.066951560987209e-07 602
2 6.744579925305462e-07 1.204859219150546e-06 762
2.25 1.102076863966627e-06 4.553817346392414e-06 1142
2.5 1.140768929147528e-06 8.788048414321666e-06 1250
2.75 7.67013537955227e-07 1.539097721609779e-05 1458
3 5.209824305983998e-07 4.293306979969661e-06 1814
3.25 2.690435464782115e-07 2.731857944478516e-06 2178
3.5 1.909089329774841e-07 1.983572098987636e-06 2498
3.75 1.434457836860219e-07 1.557965791364942e-06 2622
4 1.255375539744394e-07 1.524413631493336e-06 3338
4.25 1.119954099190855e-07 1.468779292746474e-06 3722
4.5 1.118223750286498e-07 1.633539533488468e-06 4170
4.75 9.961478401214416e-08 1.742298565643833e-06 4358
5 1.08163612620963e-07 1.991159557697571e-06 5034
5.25 1.159063336289426e-07 2.122350887595488e-06 5714
5.5 1.138460277937485e-07 2.3266832368311e-06 5982
5.75 1.251801467619593e-07 2.518334293215104e-06 6602
