1:binCentralValue 2:valuesAverage 3:multiplicity
2.25 4.800414931827848e-06 1142
2.5 3.594830516758399e-06 1250
2.75 3.514363625268329e-06 1458
3 3.999660272555022e-06 1814
3.25 4.527344635921496e-06 2178
3.5 5.703894458485368e-06 2498
3.75 6.114047490107195e-06 2622
4 8.241395130220999e-06 3338
4.25 9.283991771942445e-06 3722
4.5 1.00446861014363e-05 4170
4.75 1.043357287954802e-05 4358
5 1.26589099870521e-05 5034
5.25 1.526667704599313e-05 5714
5.5 1.801788568257158e-05 5982
5.75 2.1679484964973e-05 6602
6 2.519652509133624e-05 6923
6.25 2.605974786613732e-05 7032
6.5 2.521950833306298e-05 6632
6.75 2.302584263332602e-05 5988
7 2.326670476186639e-05 5744
7.25 2.132903127490945e-05 5048
7.5 2.045747694473197e-05 4452
7.75 1.950183929877742e-05 3920
8 1.608512603598111e-05 3096
8.25 1.441130579485554e-05 2552
8.5 1.050506077065776e-05 1755
8.75 6.768142905301687e-06 1220
9 4.512108067964053e-06 782
9.25 2.308834111124784e-06 432
9.5 2.335733623730533e-06 350
9.75 8.830250789144836e-07 168
10 3.427420893853203e-07 56
10.25 2.922167242581515e-08 6
10.5 9.07604253213625e-10 1

0.25 1.026906277593345e-07 18
0.5 3.23663044664151e-07 62
0.75 4.964358357089269e-07 98
1 8.865922753456502e-07 210
1.25 1.433563599128705e-06 350
1.5 2.484499199291548e-06 450
1.75 4.559257400943478e-06 602
2 6.915928217181678e-06 762
2.25 4.686888174373668e-06 1142
2.5 3.565716054709326e-06 1250
2.75 3.581671629851548e-06 1458
3 4.214160910437448e-06 1814
3.25 4.724177839186246e-06 2178
3.5 5.940075268477481e-06 2498
3.75 6.171447572531424e-06 2622
4 8.39944693530303e-06 3338
4.25 9.574832858265911e-06 3722
4.5 1.054625468840004e-05 4170
4.75 1.101066290285749e-05 4358
5 1.357791009487819e-05 5034
5.25 1.590137971698101e-05 5714
5.5 1.90341526371658e-05 5982
5.75 2.284894360436734e-05 6602
6 2.609129351652871e-05 6923
6.25 2.753342078374474e-05 7032
6.5 2.602996794755221e-05 6632
6.75 2.396836943724332e-05 5988
7 2.458614280163518e-05 5744
7.25 2.270716229166139e-05 5048
7.5 2.107091805554266e-05 4452
7.75 2.040359863972617e-05 3920
8 1.71956298448037e-05 3096
8.25 1.487703610250419e-05 2552
8.5 1.076131179472663e-05 1755
8.75 7.280532167303149e-06 1220
9 4.872960220277566e-06 782
9.25 2.774135790686573e-06 432
9.5 2.165092873414178e-06 350
9.75 9.972587510355624e-07 168
10 3.314294523639998e-07 56
10.25 4.154709867025479e-08 6
10.5 1.086034881157114e-09 1

0.25 1.259822351658496e-07 18
0.5 2.956463348668052e-07 62
0.75 4.912772843475458e-07 98
1 9.87818289178202e-07 210
1.25 1.48008730537812e-06 350
1.5 2.460144889665037e-06 450
1.75 4.524537672426473e-06 602
2 7.154195647577917e-06 762
2.25 4.823363051337284e-06 1142
2.5 3.750533744555005e-06 1250
2.75 3.596125826924145e-06 1458
3 4.020308590850765e-06 1814
3.25 4.873640208558089e-06 2178
3.5 5.802438712202714e-06 2498
3.75 6.528211873202247e-06 2622
4 8.538261556463764e-06 3338
4.25 9.533899293771739e-06 3722
4.5 1.053191525322176e-05 4170
4.75 1.116517921073268e-05 4358
5 1.382926191712779e-05 5034
5.25 1.60389103183739e-05 5714
5.5 1.884795966375672e-05 5982
5.75 2.299006472318986e-05 6602
6 2.624371601862963e-05 6923
6.25 2.791989149018613e-05 7032
6.5 2.633509885451088e-05 6632
6.75 2.449700884627898e-05 5988
7 2.431304940381784e-05 5744
7.25 2.244134960353963e-05 5048
7.5 2.164845686767688e-05 4452
7.75 1.984682539271869e-05 3920
8 1.779725997236297e-05 3096
8.25 1.493742007861555e-05 2552
8.5 1.088421588457231e-05 1755
8.75 7.325955751188532e-06 1220
9 4.676923816623334e-06 782
9.25 3.061174589028233e-06 432
9.5 2.366727101653885e-06 350
9.75 9.817430446560687e-07 168
10 3.987174401046149e-07 56
10.25 3.757580530268892e-08 6
10.5 1.251726416284932e-09 1

0.25 1.441249609789382e-07 18
0.5 2.942621762670571e-07 62
0.75 5.009446579200546e-07 98
1 9.196936154674947e-07 210
1.25 1.515859037197845e-06 350
1.5 2.453102427030848e-06 450
1.75 4.312930942966468e-06 602
2 7.099449754451655e-06 762
2.25 4.88949927341726e-06 1142
2.5 3.895747883214233e-06 1250
2.75 3.667501386733208e-06 1458
3 4.320160391109929e-06 1814
3.25 4.901577318073517e-06 2178
3.5 5.934795811602382e-06 2498
3.75 6.567365108689826e-06 2622
4 8.754451681044017e-06 3338
4.25 9.727013320213173e-06 3722
4.5 1.086397380757294e-05 4170
4.75 1.151716885918679e-05 4358
5 1.431391061846571e-05 5034
5.25 1.702131521761234e-05 5714
5.5 1.992073532531588e-05 5982
5.75 2.380411178616923e-05 6602
6 2.711674475731142e-05 6923
6.25 2.918940796782728e-05 7032
6.5 2.695428292324768e-05 6632
6.75 2.544358634272197e-05 5988
7 2.490838985434501e-05 5744
7.25 2.343587662930154e-05 5048
7.5 2.266578948976959e-05 4452
7.75 2.052637149003727e-05 3920
8 1.782993293232548e-05 3096
8.25 1.574731068319639e-05 2552
8.5 1.129122031422296e-05 1755
8.75 7.407319729980039e-06 1220
9 4.627073604798094e-06 782
9.25 2.695387579127963e-06 432
9.5 2.341696667279941e-06 350
9.75 1.0462544048977e-06 168
10 4.026683501267496e-07 56
10.25 4.200847030480193e-08 6
10.5 1.007160486678075e-09 1

0.25 9.215538016997808e-08 18
0.5 3.169427564430542e-07 62
0.75 4.732153399264108e-07 98
1 9.567797927718364e-07 210
1.25 1.491507119096264e-06 350
1.5 2.429520654485734e-06 450
1.75 4.552908987900491e-06 602
2 7.073543835266885e-06 762
2.25 4.862682902035648e-06 1142
2.5 3.758788934287206e-06 1250
2.75 3.692687119397409e-06 1458
3 4.229809506484779e-06 1814
3.25 4.922360871230909e-06 2178
3.5 6.079314049207243e-06 2498
3.75 6.773379631406847e-06 2622
4 8.837636833929254e-06 3338
4.25 9.797375915171065e-06 3722
4.5 1.089102830358224e-05 4170
4.75 1.156868826544873e-05 4358
5 1.427727005075051e-05 5034
5.25 1.708794052605306e-05 5714
5.5 1.991898049725267e-05 5982
5.75 2.434282994638973e-05 6602
6 2.755207470463265e-05 6923
6.25 2.938034588117568e-05 7032
6.5 2.776647490089355e-05 6632
6.75 2.509937874463989e-05 5988
7 2.56182567039152e-05 5744
7.25 2.363984599580925e-05 5048
7.5 2.256858598222656e-05 4452
7.75 2.14170707711956e-05 3920
8 1.792659024877131e-05 3096
8.25 1.579856226110878e-05 2552
8.5 1.1408044872065e-05 1755
8.75 7.55913711320465e-06 1220
9 4.926427742268689e-06 782
9.25 2.73414942527687e-06 432
9.5 2.314278286375613e-06 350
9.75 1.061073327283743e-06 168
10 4.037037559479404e-07 56
10.25 4.547851081918171e-08 6
10.5 1.327221373783436e-09 1

0.25 1.776584110222635e-07 18
0.5 2.79123665594564e-07 62
0.75 5.089001927988111e-07 98
1 9.135143030549009e-07 210
1.25 1.499246630974889e-06 350
1.5 2.564391917953494e-06 450
1.75 4.803982920578461e-06 602
2 7.134944199711625e-06 762
2.25 4.906343975346518e-06 1142
2.5 3.66378172053942e-06 1250
2.75 3.764399918223527e-06 1458
3 4.480759544816812e-06 1814
3.25 5.129556438674692e-06 2178
3.5 6.215561480633944e-06 2498
3.75 6.807405149961132e-06 2622
4 9.125021774331219e-06 3338
4.25 1.002217143289648e-05 3722
4.5 1.109997648104722e-05 4170
4.75 1.188134443817895e-05 4358
5 1.46454002181672e-05 5034
5.25 1.761626467323208e-05 5714
5.5 2.08151552044945e-05 5982
5.75 2.51807717285446e-05 6602
6 2.907526595367141e-05 6923
6.25 3.005711710358335e-05 7032
6.5 2.884486633738232e-05 6632
6.75 2.624734735294768e-05 5988
7 2.65466871953925e-05 5744
7.25 2.446544784212593e-05 5048
7.5 2.349410644504868e-05 4452
7.75 2.177730629807692e-05 3920
8 1.834759821188586e-05 3096
8.25 1.650776594129406e-05 2552
8.5 1.15151774950053e-05 1755
8.75 7.893321165227846e-06 1220
9 5.184539406411351e-06 782
9.25 3.10637424729107e-06 432
9.5 2.58740535936719e-06 350
9.75 1.119472493324038e-06 168
10 4.059203631572306e-07 56
10.25 4.649394382151871e-08 6
10.5 7.927021409522282e-10 1

0.25 1.155589427123624e-07 18
0.5 2.577956947356814e-07 62
0.75 5.240516699278724e-07 98
1 9.976133899503743e-07 210
1.25 1.542732085309005e-06 350
1.5 2.549985486948384e-06 450
1.75 4.62402653128584e-06 602
2 7.09424978740996e-06 762
2.25 5.052742170989549e-06 1142
2.5 3.877914999271723e-06 1250
2.75 3.893932256090524e-06 1458
3 4.338922473857992e-06 1814
3.25 5.202532341291998e-06 2178
3.5 6.206935551718987e-06 2498
3.75 6.779469390003646e-06 2622
4 9.142290846382373e-06 3338
4.25 9.962538943356049e-06 3722
4.5 1.130404203172995e-05 4170
4.75 1.230106994987519e-05 4358
5 1.479092696462056e-05 5034
5.25 1.79600487450785e-05 5714
5.5 2.090996493302243e-05 5982
5.75 2.500906533650662e-05 6602
6 2.88185790690067e-05 6923
6.25 3.023936422184218e-05 7032
6.5 2.868135543977068e-05 6632
6.75 2.635622637202429e-05 5988
7 2.670060872267928e-05 5744
7.25 2.460356342676055e-05 5048
7.5 2.308225694425047e-05 4452
7.75 2.158461487291403e-05 3920
8 1.944839701266873e-05 3096
8.25 1.64138849173996e-05 2552
8.5 1.137729417915181e-05 1755
8.75 8.371949209020578e-06 1220
9 5.142724894590867e-06 782
9.25 3.105940154815593e-06 432
9.5 2.359511363979131e-06 350
9.75 1.105994828284612e-06 168
10 3.892372975643838e-07 56
10.25 4.199619686234611e-08 6
10.5 1.46288030922234e-09 1

0.25 1.448616794015396e-07 18
0.5 2.834780430243642e-07 62
0.75 4.956764937178986e-07 98
1 9.343743623181482e-07 210
1.25 1.588878030562487e-06 350
1.5 2.461321528746322e-06 450
1.75 4.772418713782989e-06 602
2 7.193161770680773e-06 762
2.25 4.929594665912816e-06 1142
2.5 4.163328944899715e-06 1250
2.75 3.932182217847825e-06 1458
3 4.446036992415198e-06 1814
3.25 5.180668899944447e-06 2178
3.5 6.573027952910919e-06 2498
3.75 6.932135807723297e-06 2622
4 9.395975129416405e-06 3338
4.25 1.039019615133369e-05 3722
4.5 1.158220037189214e-05 4170
4.75 1.244760809037504e-05 4358
5 1.549228628654484e-05 5034
5.25 1.807502586854147e-05 5714
5.5 2.104161009299526e-05 5982
5.75 2.583625680126881e-05 6602
6 2.883146427361346e-05 6923
6.25 3.128769678528034e-05 7032
6.5 2.916741272655846e-05 6632
6.75 2.7437343895378e-05 5988
7 2.766202227322231e-05 5744
7.25 2.518179646552509e-05 5048
7.5 2.391358484769984e-05 4452
7.75 2.2653929801668e-05 3920
8 1.972219566914774e-05 3096
8.25 1.677727532152232e-05 2552
8.5 1.17863636912127e-05 1755
8.75 8.818038074381756e-06 1220
9 5.204878823959493e-06 782
9.25 3.102760275540243e-06 432
9.5 2.6282996136065e-06 350
9.75 1.199288929378952e-06 168
10 3.985273939397044e-07 56
10.25 4.297217784770956e-08 6
10.5 3.4792202533327e-10 1

0.25 1.450501325798914e-07 18
0.5 2.856365221579246e-07 62
0.75 5.108498846843009e-07 98
1 1.01128086673847e-06 210
1.25 1.527706605271972e-06 350
1.5 2.592839060647576e-06 450
1.75 4.890167756247546e-06 602
2 7.23792627630083e-06 762
2.25 5.157937033470812e-06 1142
2.5 4.118772752411559e-06 1250
2.75 3.800114457650543e-06 1458
3 4.537306447256843e-06 1814
3.25 5.171940810133129e-06 2178
3.5 6.622010780166771e-06 2498
3.75 7.150202526139319e-06 2622
4 9.353920390359796e-06 3338
4.25 1.049115412212713e-05 3722
4.5 1.156089005562567e-05 4170
4.75 1.27705095618544e-05 4358
5 1.550895172379234e-05 5034
5.25 1.846754033718636e-05 5714
5.5 2.160355556065343e-05 5982
5.75 2.600575083454936e-05 6602
6 3.024131015521382e-05 6923
6.25 3.158949692533359e-05 7032
6.5 2.955161453008688e-05 6632
6.75 2.749363188113519e-05 5988
7 2.737520448774475e-05 5744
7.25 2.590958324759362e-05 5048
7.5 2.418171554999812e-05 4452
7.75 2.220125116996319e-05 3920
8 1.989384536365437e-05 3096
8.25 1.736250433940755e-05 2552
8.5 1.215853897182395e-05 1755
8.75 8.68747318133032e-06 1220
9 5.209882538754405e-06 782
9.25 2.955794008890011e-06 432
9.5 2.464285670100637e-06 350
9.75 1.173791042126278e-06 168
10 3.976286184469988e-07 56
10.25 4.578533290111483e-08 6
10.5 2.174413041923166e-09 1

0.25 1.126550115085345e-07 18
0.5 2.912001797683157e-07 62
0.75 5.434986215096302e-07 98
1 9.772274615503697e-07 210
1.25 1.499074703878965e-06 350
1.5 2.595828549443629e-06 450
1.75 4.825970349931123e-06 602
2 7.265927493371011e-06 762
2.25 5.047630533726705e-06 1142
2.5 4.028235453489269e-06 1250
2.75 3.870453300153267e-06 1458
3 4.554042908972014e-06 1814
3.25 5.291990689951047e-06 2178
3.5 6.588582103278293e-06 2498
3.75 7.204280447019869e-06 2622
4 9.733490125367221e-06 3338
4.25 1.072242600671705e-05 3722
4.5 1.196354294888984e-05 4170
4.75 1.279337391146246e-05 4358
5 1.591840952102645e-05 5034
5.25 1.904731435052932e-05 5714
5.5 2.227217172481451e-05 5982
5.75 2.6871645288308e-05 6602
6 3.082452375230682e-05 6923
6.25 3.248732571185173e-05 7032
6.5 3.017728942907232e-05 6632
6.75 2.806341060110531e-05 5988
7 2.824221252332359e-05 5744
7.25 2.573107687830696e-05 5048
7.5 2.47363232696298e-05 4452
7.75 2.316863083454666e-05 3920
8 1.969677049181436e-05 3096
8.25 1.800440713766939e-05 2552
8.5 1.212832267863315e-05 1755
8.75 8.755352743662162e-06 1220
9 5.398479917050595e-06 782
9.25 3.04603457261127e-06 432
9.5 2.740307667522877e-06 350
9.75 1.19579790676515e-06 168
10 4.305304776004633e-07 56
10.25 3.493557158008365e-08 6
10.5 6.19747662875337e-10 1

0.25 1.755473932773036e-07 18
0.5 3.209991932245293e-07 62
0.75 5.650661934511914e-07 98
1 9.656691312120819e-07 210
1.25 1.514291805969523e-06 350
1.5 2.54261617396623e-06 450
1.75 4.817023061559426e-06 602
2 7.131113849523514e-06 762
2.25 5.124515024732854e-06 1142
2.5 4.11947970036845e-06 1250
2.75 4.034632781396716e-06 1458
3 4.523537202337676e-06 1814
3.25 5.356716543280157e-06 2178
3.5 6.817760963084435e-06 2498
3.75 7.144267191449646e-06 2622
4 9.900057889993653e-06 3338
4.25 1.089870928683142e-05 3722
4.5 1.189341397271032e-05 4170
4.75 1.29353860521137e-05 4358
5 1.594940090199692e-05 5034
5.25 1.930110545585977e-05 5714
5.5 2.223067841133128e-05 5982
5.75 2.714893447165352e-05 6602
6 3.068697564800043e-05 6923
6.25 3.201080750988007e-05 7032
6.5 3.09367114779802e-05 6632
6.75 2.828397382408742e-05 5988
7 2.903391810136766e-05 5744
7.25 2.665318664950267e-05 5048
7.5 2.478718079754948e-05 4452
7.75 2.338365183617136e-05 3920
8 2.047030170862575e-05 3096
8.25 1.768198451254883e-05 2552
8.5 1.233461107890911e-05 1755
8.75 8.67834138909668e-06 1220
9 5.321616759134944e-06 782
9.25 3.565026691218991e-06 432
9.5 2.859452835592289e-06 350
9.75 1.224579636189176e-06 168
10 4.039119579322255e-07 56
10.25 4.482463440530494e-08 6
10.5 2.530688911455109e-09 1

0.25 9.149908636702451e-08 18
0.5 3.096690824312164e-07 62
0.75 5.4982245731908e-07 98
1 1.049565817123366e-06 210
1.25 1.568897416951198e-06 350
1.5 2.605012534702806e-06 450
1.75 4.729042264376806e-06 602
2 7.080382514483469e-06 762
2.25 5.120435241365525e-06 1142
2.5 4.089821661704052e-06 1250
2.75 3.979072442773479e-06 1458
3 4.693232270971018e-06 1814
3.25 5.419263719358647e-06 2178
3.5 6.76029659075738e-06 2498
3.75 7.352758846786366e-06 2622
4 9.723732677009087e-06 3338
4.25 1.085485164889787e-05 3722
4.5 1.230320392230522e-05 4170
4.75 1.321202235759222e-05 4358
5 1.600891779405436e-05 5034
5.25 1.906843791667139e-05 5714
5.5 2.259688474508399e-05 5982
5.75 2.787127466479806e-05 6602
6 3.097345191747176e-05 6923
6.25 3.318694010513059e-05 7032
6.5 3.128283362575233e-05 6632
6.75 2.896234765366987e-05 5988
7 2.913669690586004e-05 5744
7.25 2.754695228681701e-05 5048
7.5 2.531224770756462e-05 4452
7.75 2.379299776833284e-05 3920
8 2.115506819101637e-05 3096
8.25 1.766074303460734e-05 2552
8.5 1.267435549099096e-05 1755
8.75 8.698547153931596e-06 1220
9 5.349519078428372e-06 782
9.25 3.260752557297426e-06 432
9.5 2.477046104325676e-06 350
9.75 1.217091643127915e-06 168
10 4.303248108113592e-07 56
10.25 3.384230367482071e-08 6
10.5 6.316771642750214e-10 1

0.25 1.755090467745969e-07 18
0.5 2.613502442212794e-07 62
0.75 5.362034261797585e-07 98
1 1.028098127743858e-06 210
1.25 1.690449648954099e-06 350
1.5 2.509687937203093e-06 450
1.75 4.763260170269876e-06 602
2 7.211863549880723e-06 762
2.25 5.155701855568125e-06 1142
2.5 4.084750273300779e-06 1250
2.75 3.947952985734457e-06 1458
3 4.519659827089161e-06 1814
3.25 5.524413063432069e-06 2178
3.5 6.792791394172912e-06 2498
3.75 7.375586773273058e-06 2622
4 9.991494659204094e-06 3338
4.25 1.10744543265057e-05 3722
4.5 1.254192149943379e-05 4170
4.75 1.310821609424558e-05 4358
5 1.631139017507105e-05 5034
5.25 1.963318876172873e-05 5714
5.5 2.284199329077965e-05 5982
5.75 2.767949680044916e-05 6602
6 3.124477611591219e-05 6923
6.25 3.386259952667737e-05 7032
6.5 3.136888368309557e-05 6632
6.75 2.877856916949468e-05 5988
7 2.956063467409093e-05 5744
7.25 2.667360716264124e-05 5048
7.5 2.561910606044326e-05 4452
7.75 2.461510201301974e-05 3920
8 2.079219674600177e-05 3096
8.25 1.756307504215683e-05 2552
8.5 1.247938841495505e-05 1755
8.75 8.890276148044615e-06 1220
9 5.510527004998364e-06 782
9.25 3.1718163823741e-06 432
9.5 3.053172689736032e-06 350
9.75 1.280419960551765e-06 168
10 4.07625360861255e-07 56
10.25 4.698547541337123e-08 6
10.5 2.521649283282856e-09 1

0.25 9.322787694292223e-08 18
0.5 2.929303017811948e-07 62
0.75 4.926802456529513e-07 98
1 9.79156015503453e-07 210
1.25 1.732898296412794e-06 350
1.5 2.666299471171573e-06 450
1.75 4.793426141212857e-06 602
2 7.28298273325121e-06 762
2.25 5.018932630278531e-06 1142
2.5 4.04224131064011e-06 1250
2.75 4.095057051955275e-06 1458
3 4.816094289675755e-06 1814
3.25 5.528426284932148e-06 2178
3.5 6.893578923292881e-06 2498
3.75 7.429968889028431e-06 2622
4 1.010391225059798e-05 3338
4.25 1.124374607773892e-05 3722
4.5 1.255798259463174e-05 4170
4.75 1.352248855561897e-05 4358
5 1.622343971209093e-05 5034
5.25 1.939272812665987e-05 5714
5.5 2.274995975529834e-05 5982
5.75 2.761072685455206e-05 6602
6 3.222723715072369e-05 6923
6.25 3.378697481203566e-05 7032
6.5 3.158815394738408e-05 6632
6.75 2.930873829173155e-05 5988
7 3.008955521800244e-05 5744
7.25 2.727289309041995e-05 5048
7.5 2.580018865970611e-05 4452
7.75 2.426695305695244e-05 3920
8 2.12853204542295e-05 3096
8.25 1.868570223968708e-05 2552
8.5 1.329391773217147e-05 1755
8.75 8.724331295589659e-06 1220
9 5.371962245906887e-06 782
9.25 3.841891722722948e-06 432
9.5 2.801033338498282e-06 350
9.75 1.21080547876e-06 168
10 4.847451170493899e-07 56
10.25 2.786958669159803e-08 6
10.5 1.052960822168027e-09 1

0.25 1.517868894859383e-07 18
0.5 3.101708115478237e-07 62
0.75 4.659664093813487e-07 98
1 1.037775233469558e-06 210
1.25 1.662983029742094e-06 350
1.5 2.590451268744504e-06 450
1.75 4.543056723845291e-06 602
2 7.235368163529311e-06 762
2.25 5.293536000882685e-06 1142
2.5 4.077566204601219e-06 1250
2.75 4.02402590419169e-06 1458
3 4.699957136094528e-06 1814
3.25 5.621004128788166e-06 2178
3.5 7.191526694204659e-06 2498
3.75 7.531372516984831e-06 2622
4 1.024384165388613e-05 3338
4.25 1.121371970739017e-05 3722
4.5 1.281085195566044e-05 4170
4.75 1.364125258756998e-05 4358
5 1.679711168554862e-05 5034
5.25 2.007430306690985e-05 5714
5.5 2.297963870972543e-05 5982
5.75 2.886106380736234e-05 6602
6 3.24117780038199e-05 6923
6.25 3.437864630825761e-05 7032
6.5 3.193371293995471e-05 6632
6.75 3.076983869521925e-05 5988
7 3.012171492827788e-05 5744
7.25 2.836162678655482e-05 5048
7.5 2.634357851734009e-05 4452
7.75 2.485040451004535e-05 3920
8 2.149441365119197e-05 3096
8.25 1.892729300398818e-05 2552
8.5 1.283526546086067e-05 1755
8.75 8.743838272758085e-06 1220
9 5.538979827537318e-06 782
9.25 3.460038098744883e-06 432
9.5 2.702557248533265e-06 350
9.75 1.331805384834277e-06 168
10 3.943312739660855e-07 56
10.25 6.378067859396121e-08 6
10.5 1.596848113606603e-09 1

0.25 1.296534389623746e-07 18
0.5 2.789203999185382e-07 62
0.75 5.487566330873878e-07 98
1 1.094169381845169e-06 210
1.25 1.55453137267434e-06 350
1.5 2.6130262448512e-06 450
1.75 4.698136540397859e-06 602
2 7.215251021466163e-06 762
2.25 5.057406338853197e-06 1142
2.5 4.3025481629369e-06 1250
2.75 4.07485261496953e-06 1458
3 4.608200694662764e-06 1814
3.25 5.786154109904222e-06 2178
3.5 7.17334366771697e-06 2498
3.75 7.494076252542084e-06 2622
4 1.027151313390317e-05 3338
4.25 1.11876969243832e-05 3722
4.5 1.290509111532484e-05 4170
4.75 1.373837005721757e-05 4358
5 1.713125984286735e-05 5034
5.25 1.995175116507305e-05 5714
5.5 2.306452397164628e-05 5982
5.75 2.880842582843614e-05 6602
6 3.235257236683166e-05 6923
6.25 3.462886648713763e-05 7032
6.5 3.216941765464905e-05 6632
6.75 3.017783876440172e-05 5988
7 3.040181506354758e-05 5744
7.25 2.853346599399189e-05 5048
7.5 2.621843188976537e-05 4452
7.75 2.494007120156361e-05 3920
8 2.136185582052809e-05 3096
8.25 1.849289896690189e-05 2552
8.5 1.317952099006032e-05 1755
8.75 9.041673260136933e-06 1220
9 5.822705682609806e-06 782
9.25 3.069536340353525e-06 432
9.5 2.922607906534855e-06 350
9.75 1.177732832340065e-06 168
10 5.036297643484481e-07 56
10.25 2.281859230664038e-08 6
10.5 1.233497325692396e-09 1

0.25 1.341804955556983e-07 18
0.5 2.818958258394761e-07 62
0.75 6.215351217288657e-07 98
1 9.219695993253527e-07 210
1.25 1.51398651868124e-06 350
1.5 2.548601486950931e-06 450
1.75 4.755855126160064e-06 602
2 7.209946055506671e-06 762
2.25 5.373458287414176e-06 1142
2.5 4.229524092893711e-06 1250
2.75 4.284316615319069e-06 1458
3 4.973408179178107e-06 1814
3.25 5.911552264377258e-06 2178
3.5 7.076594534977878e-06 2498
3.75 7.528772219880617e-06 2622
4 1.034027521822607e-05 3338
4.25 1.144373542893976e-05 3722
4.5 1.294310329302608e-05 4170
4.75 1.393270419777279e-05 4358
5 1.722530102061307e-05 5034
5.25 2.00654911925061e-05 5714
5.5 2.368475097980472e-05 5982
5.75 2.922204141691771e-05 6602
6 3.290177981096887e-05 6923
6.25 3.460246261928194e-05 7032
6.5 3.268432184226404e-05 6632
6.75 3.071259992839487e-05 5988
7 3.150895041056198e-05 5744
7.25 2.831052343479594e-05 5048
7.5 2.665614429016263e-05 4452
7.75 2.587072679293913e-05 3920
8 2.174986068052117e-05 3096
8.25 1.922811967919458e-05 2552
8.5 1.350665190982109e-05 1755
8.75 9.001001593092258e-06 1220
9 6.032257183647217e-06 782
9.25 3.594680282476922e-06 432
9.5 3.079244932674738e-06 350
9.75 1.432790155078913e-06 168
10 4.389833084936548e-07 56
10.25 5.744232600317584e-08 6
10.5 1.354584736252655e-09 1

0.25 1.501651035804289e-07 18
0.5 2.949662756303657e-07 62
0.75 5.373715402281325e-07 98
1 1.08630566279105e-06 210
1.25 1.544191178455315e-06 350
1.5 2.740475179399654e-06 450
1.75 4.707603269639806e-06 602
2 7.074775120275231e-06 762
2.25 5.146332048361705e-06 1142
2.5 4.259859147295635e-06 1250
2.75 4.121162365757448e-06 1458
3 4.772040742377146e-06 1814
3.25 5.826985442993145e-06 2178
3.5 7.135352339904825e-06 2498
3.75 7.802019603118664e-06 2622
4 1.023266373324991e-05 3338
4.25 1.151089180617273e-05 3722
4.5 1.302287595051171e-05 4170
4.75 1.408099058758275e-05 4358
5 1.760754001491275e-05 5034
5.25 2.021877682953772e-05 5714
5.5 2.370521702736606e-05 5982
5.75 2.974142949484532e-05 6602
6 3.282566786302441e-05 6923
6.25 3.54697894801736e-05 7032
6.5 3.319976754725917e-05 6632
6.75 3.18816714047342e-05 5988
7 3.143901370570019e-05 5744
7.25 2.830387643896791e-05 5048
7.5 2.734447597837642e-05 4452
7.75 2.569360643301093e-05 3920
8 2.186685460211023e-05 3096
8.25 1.984260978792246e-05 2552
8.5 1.359591546705276e-05 1755
8.75 9.399792297198631e-06 1220
9 5.810628297289954e-06 782
9.25 3.774121522959626e-06 432
9.5 2.83239672980893e-06 350
9.75 1.186412920314305e-06 168
10 5.42690669633722e-07 56
10.25 2.586333911908256e-08 6
10.5 1.493775237573292e-09 1

0.25 1.086161662977426e-07 18
0.5 2.738093975420385e-07 62
0.75 4.966862665549066e-07 98
1 1.061653808276892e-06 210
1.25 1.603035145800437e-06 350
1.5 2.58382210453592e-06 450
1.75 5.025498270854822e-06 602
2 6.839332934681503e-06 762
2.25 5.238837559012733e-06 1142
2.5 4.411160107517621e-06 1250
2.75 4.126366819655003e-06 1458
3 4.815051935721594e-06 1814
3.25 5.843420161759887e-06 2178
3.5 7.238774115973905e-06 2498
3.75 7.627987574654837e-06 2622
4 1.046523318588081e-05 3338
4.25 1.144016474619148e-05 3722
4.5 1.317170400411482e-05 4170
4.75 1.424973231906185e-05 4358
5 1.743608668287308e-05 5034
5.25 2.041471920738155e-05 5714
5.5 2.431232760519113e-05 5982
5.75 2.947165031872652e-05 6602
6 3.341432639290501e-05 6923
6.25 3.546491735960237e-05 7032
6.5 3.27587271380339e-05 6632
6.75 3.149182637782971e-05 5988
7 3.140475233222779e-05 5744
7.25 2.903723145720207e-05 5048
7.5 2.698331560177551e-05 4452
7.75 2.571909184526227e-05 3920
8 2.201678291867767e-05 3096
8.25 1.965035585278143e-05 2552
8.5 1.368301022659187e-05 1755
8.75 9.344828229370699e-06 1220
9 6.172236982564143e-06 782
9.25 3.642929843040228e-06 432
9.5 2.97842920408929e-06 350
9.75 1.39279419992666e-06 168
10 4.043629754020961e-07 56
10.25 6.264655964671506e-08 6
10.5 7.137387367003855e-10 1

0.25 1.770633640319938e-07 18
0.5 2.959553215293152e-07 62
0.75 5.518294981200522e-07 98
1 9.772333725646587e-07 210
1.25 1.61622147386567e-06 350
1.5 2.657177235915786e-06 450
1.75 4.892767599606421e-06 602
2 6.716447503725704e-06 762
2.25 5.285619463392087e-06 1142
2.5 4.33206456692443e-06 1250
2.75 4.27723414207759e-06 1458
3 4.856140143835465e-06 1814
3.25 5.899617019445125e-06 2178
3.5 7.17736548050505e-06 2498
3.75 7.866887929374726e-06 2622
4 1.043817116166585e-05 3338
4.25 1.144591417964749e-05 3722
4.5 1.321813850399e-05 4170
4.75 1.422687064739252e-05 4358
5 1.730510881184861e-05 5034
5.25 2.050465044485414e-05 5714
5.5 2.445941853208814e-05 5982
