1:binCentralValue 2:valuesAverage 3:multiplicity
2.75 3.090770464001897e-10 1458
3 3.663823213331563e-10 1814
3.25 3.984773126481057e-10 2178
3.5 2.899499982367378e-10 2498
3.75 1.613084821915124e-10 2622
4 8.624267166024954e-11 3338
4.25 4.955157932592057e-11 3722
4.5 3.352508598672348e-11 4170
4.75 2.013678589137275e-11 4358
5 1.597400860722656e-11 5034
5.25 1.577885142815528e-11 5714
5.5 1.460370405523598e-11 5982
5.75 1.587385673343814e-11 6602
6 1.631516375485068e-11 7130
6.25 1.695455023366078e-11 8034
6.5 1.558812752886532e-11 8606
6.75 1.384452722601239e-11 9066
7 1.217110547738511e-11 9962
7.25 1.134341752685993e-11 10550
7.5 1.014391579142648e-11 11226
7.75 9.045456097308249e-12 12146
8 7.491634420083716e-12 12303
8.25 4.426863623353892e-12 12584
8.5 1.721709391026698e-12 12120
8.75 5.124445723987181e-13 11180
9 1.608268279390313e-13 11096
9.25 1.190606143939027e-13 10056
9.5 1.251236733368967e-13 9716
9.75 1.15459239837648e-13 8604
10 1.010022825138202e-13 8060
10.25 7.673923191612448e-14 7320
10.5 5.171122018504272e-14 6356
10.75 3.261751934618698e-14 5348
11 1.733187841658237e-14 4308
11.25 9.105080171343352e-15 3563
11.5 2.552045067514996e-15 2448
11.75 7.241558867406907e-16 1868
12 1.571657434512044e-16 1358
12.25 4.483050730183669e-17 1062
12.5 2.665563109947184e-17 776
12.75 1.200225986838328e-17 432
13 5.644439358695296e-18 200
13.25 5.25966203320575e-18 168
13.5 1.534532845843731e-18 56
13.75 1.458726470204424e-19 7

0.25 5.944282254828838e-10 18
0.5 4.375326049263302e-10 62
0.75 4.878972425156545e-10 98
1 7.451352230816726e-10 210
1.25 5.729790710257354e-10 350
1.5 1.449371932682715e-09 450
1.75 6.935379455705454e-09 602
2 1.949953068238651e-09 762
2.25 3.364588258187031e-09 1142
2.5 1.364409557677458e-09 1250
2.75 6.688541617348077e-10 1458
3 6.005037738323776e-10 1814
3.25 1.258152565493183e-09 2178
3.5 1.946402112528248e-09 2498
3.75 1.339707582620401e-09 2622
4 8.622122096339386e-10 3338
4.25 1.312141599573421e-09 3722
4.5 9.546330522873909e-10 4170
4.75 3.794661135254567e-10 4358
5 1.530401116712019e-10 5034
5.25 6.084767910965599e-11 5714
5.5 3.653204746928093e-11 5982
5.75 4.443799496189372e-11 6602
6 6.220567860476301e-11 7130
6.25 6.994614090246831e-11 8034
6.5 5.462090849557387e-11 8606
6.75 4.630838086160093e-11 9066
7 4.378050378951643e-11 9962
7.25 4.728069691362919e-11 10550
7.5 4.456866406161389e-11 11226
7.75 4.14307119922368e-11 12146
8 3.599856294083814e-11 12303
8.25 2.32631928931711e-11 12584
8.5 1.250105948984983e-11 12120
8.75 8.772379183278257e-12 11180
9 4.4155010431412e-12 11096
9.25 1.985404162203681e-12 10056
9.5 1.183917392312551e-12 9716
9.75 8.806671727417064e-13 8604
10 7.247889710520157e-13 8060
10.25 4.911453890873841e-13 7320
10.5 3.008971784375355e-13 6356
10.75 2.09660980346882e-13 5348
11 1.351144650480417e-13 4308
11.25 8.511504541593317e-14 3563
11.5 3.566888225308942e-14 2448
11.75 1.776399818333277e-14 1868
12 8.880422696415538e-15 1358
12.25 3.191684730190699e-15 1062
12.5 1.087519078555756e-15 776
12.75 4.205309546644283e-16 432
13 1.690141536756637e-16 200
13.25 1.356504487343527e-16 168
13.5 3.518187896999529e-17 56
13.75 5.177731180478187e-18 7

0.25 7.144538638589622e-10 18
0.5 9.979990824816716e-10 62
0.75 6.428890864098212e-10 98
1 1.201558640644589e-09 210
1.25 1.903647194368374e-09 350
1.5 3.840158820393002e-09 450
1.75 8.745489048196096e-09 602
2 7.872143451348899e-09 762
2.25 1.040117656085769e-08 1142
2.5 5.204471924109915e-09 1250
2.75 4.20320566225407e-09 1458
3 3.644959269263488e-09 1814
3.25 4.461556028368289e-09 2178
3.5 6.041112389573163e-09 2498
3.75 7.886320893756492e-09 2622
4 8.816238084208818e-09 3338
4.25 7.018023500970467e-09 3722
4.5 3.270618847544444e-09 4170
4.75 1.885150156535886e-09 4358
5 1.488835125029839e-09 5034
5.25 1.294342786941177e-09 5714
5.5 1.074737321319579e-09 5982
5.75 1.06365642424759e-09 6602
6 1.04704215907729e-09 7130
6.25 1.186018069152979e-09 8034
6.5 1.358000323567188e-09 8606
6.75 1.653020426794976e-09 9066
7 2.146977843771414e-09 9962
7.25 2.959387965341178e-09 10550
7.5 3.753384379239551e-09 11226
7.75 4.635258641221024e-09 12146
8 5.530955010927118e-09 12303
8.25 6.298407456022497e-09 12584
8.5 6.624444898445414e-09 12120
8.75 6.314367430335928e-09 11180
9 5.691042743890715e-09 11096
9.25 4.23495379961397e-09 10056
9.5 3.263722169213237e-09 9716
9.75 2.263019291488642e-09 8604
10 1.693999087726566e-09 8060
10.25 1.277722479729026e-09 7320
10.5 9.905974406997349e-10 6356
10.75 8.821900421328034e-10 5348
11 7.109941772784053e-10 4308
11.25 6.592311911020908e-10 3563
11.5 4.97750730477153e-10 2448
11.75 4.188117238702836e-10 1868
12 3.366118968109542e-10 1358
12.25 2.624955668554912e-10 1062
12.5 1.73378248010119e-10 776
12.75 7.685748448740508e-11 432
13 3.753022334755409e-11 200
13.25 2.317594345274625e-11 168
13.5 5.439968148519354e-12 56
13.75 8.848812595329275e-13 7

0.25 2.304697465881557e-09 18
0.5 2.508535151699915e-09 62
0.75 3.806257984285003e-09 98
1 9.178079427861714e-09 210
1.25 1.203090884608952e-08 350
1.5 1.3381578441011e-08 450
1.75 2.477569374926255e-08 602
2 4.575424545419985e-08 762
2.25 5.962843250946642e-08 1142
2.5 3.271145912406083e-08 1250
2.75 2.294747271524948e-08 1458
3 2.41675579867006e-08 1814
3.25 2.565630399431394e-08 2178
3.5 2.609601192757059e-08 2498
3.75 2.722772519025536e-08 2622
4 3.677686306424712e-08 3338
4.25 2.638452758470702e-08 3722
4.5 1.919776463520194e-08 4170
4.75 1.761551548431937e-08 4358
5 2.069917259572898e-08 5034
5.25 2.113562464071474e-08 5714
5.5 2.040247415965924e-08 5982
5.75 2.247367542403745e-08 6602
6 2.444737688536872e-08 7130
6.25 2.720092777614572e-08 8034
6.5 3.101223682599881e-08 8606
6.75 3.45020128671892e-08 9066
7 3.958250998426775e-08 9962
7.25 4.580887794993192e-08 10550
7.5 5.537799634590523e-08 11226
7.75 6.840798802354489e-08 12146
8 7.525060710811115e-08 12303
8.25 7.853038672911046e-08 12584
8.5 7.683301174447368e-08 12120
8.75 6.905297682639316e-08 11180
9 6.685078687120127e-08 11096
9.25 6.202150222382608e-08 10056
9.5 5.758039689240268e-08 9716
9.75 5.170928678372191e-08 8604
10 4.737512761355806e-08 8060
10.25 4.467191054851623e-08 7320
10.5 4.181263139323109e-08 6356
10.75 3.627683826800503e-08 5348
11 3.063111624393853e-08 4308
11.25 2.657605669674195e-08 3563
11.5 1.625891583804713e-08 2448
11.75 1.270816126043899e-08 1868
12 8.760232517673076e-09 1358
12.25 6.171783684484966e-09 1062
12.5 5.143918094116077e-09 776
12.75 2.350689945846724e-09 432
13 1.232288772755908e-09 200
13.25 1.317329448953594e-09 168
13.5 3.353944741253053e-10 56
13.75 2.905118570581616e-11 7

0.25 4.792550092764226e-09 18
0.5 1.555132285248982e-08 62
0.75 2.422776501627993e-08 98
1 2.248432716744454e-08 210
1.25 4.360847611664793e-08 350
1.5 5.475401221512053e-08 450
1.75 9.841363310592092e-08 602
2 1.983000562670764e-07 762
2.25 1.61088695296231e-07 1142
2.5 8.170917632645564e-08 1250
2.75 6.864038113113044e-08 1458
3 5.782322941532742e-08 1814
3.25 7.448850876198563e-08 2178
3.5 8.609525682911209e-08 2498
3.75 9.146025303159003e-08 2622
4 1.115414429903159e-07 3338
4.25 9.592966033053981e-08 3722
4.5 7.815857720224195e-08 4170
4.75 6.192124199579556e-08 4358
5 6.030167893012623e-08 5034
5.25 6.877703095815558e-08 5714
5.5 6.744569940296719e-08 5982
5.75 7.510477167705842e-08 6602
6 8.208409020728761e-08 7130
6.25 9.451448426171274e-08 8034
6.5 1.031232054672517e-07 8606
6.75 1.189537424364588e-07 9066
7 1.449378989829988e-07 9962
7.25 1.787379794652712e-07 10550
7.5 2.233573297357809e-07 11226
7.75 2.664571970921507e-07 12146
8 2.853935746105265e-07 12303
8.25 3.005541507172306e-07 12584
8.5 2.902011229422183e-07 12120
8.75 2.641830129664942e-07 11180
9 2.666101430368611e-07 11096
9.25 2.539715925505235e-07 10056
9.5 2.486747050627794e-07 9716
9.75 2.391893921912067e-07 8604
10 2.435807774172913e-07 8060
10.25 2.446154964621785e-07 7320
10.5 2.330589211142342e-07 6356
10.75 2.10932441787571e-07 5348
11 1.842547387967631e-07 4308
11.25 1.545921213980501e-07 3563
11.5 1.019281395340348e-07 2448
11.75 7.536515908060578e-08 1868
12 5.374362339291266e-08 1358
12.25 3.666743803472167e-08 1062
12.5 2.713104301758816e-08 776
12.75 1.321497935983702e-08 432
13 5.832843362527706e-09 200
13.25 5.032823970473916e-09 168
13.5 1.641461180869975e-09 56
13.75 1.652801391813988e-10 7

0.25 1.631113621704096e-08 18
0.5 2.755961181455905e-08 62
0.75 3.971289755211271e-08 98
1 1.367150113339255e-07 210
1.25 1.04031539276677e-07 350
1.5 1.364794254639214e-07 450
1.75 2.796289129930741e-07 602
2 5.922974799482476e-07 762
2.25 3.938468218833208e-07 1142
2.5 2.338836621122883e-07 1250
2.75 2.192879402987939e-07 1458
3 2.189125843242642e-07 1814
3.25 2.140491601283904e-07 2178
3.5 2.365562505083512e-07 2498
3.75 2.568118074683407e-07 2622
4 2.780910984701809e-07 3338
4.25 2.619825748921849e-07 3722
4.5 2.218142855810992e-07 4170
4.75 1.944628531481853e-07 4358
5 2.051537292702345e-07 5034
5.25 2.158206211933177e-07 5714
5.5 2.293023685474473e-07 5982
5.75 2.600932101079156e-07 6602
6 2.834212672194728e-07 7130
6.25 3.527121116629333e-07 8034
6.5 4.023769406353227e-07 8606
6.75 4.558720877528563e-07 9066
7 5.467070534357984e-07 9962
7.25 6.34855221285273e-07 10550
7.5 7.351928081008623e-07 11226
7.75 9.280060784775043e-07 12146
8 1.033182426559569e-06 12303
8.25 1.075582271901323e-06 12584
8.5 1.030979664999843e-06 12120
8.75 9.994312708128105e-07 11180
9 1.01228818451347e-06 11096
9.25 9.343872257345118e-07 10056
9.5 9.472770561057731e-07 9716
9.75 8.838599679169587e-07 8604
10 8.760717464899124e-07 8060
10.25 8.555648884606463e-07 7320
10.5 8.051803465834e-07 6356
10.75 7.061108638792737e-07 5348
11 5.765888395178745e-07 4308
11.25 4.994322395264856e-07 3563
11.5 3.17888772769873e-07 2448
11.75 2.265956835817737e-07 1868
12 1.635451316105042e-07 1358
12.25 1.241012524713422e-07 1062
12.5 8.789496188252185e-08 776
12.75 5.258518648084429e-08 432
13 2.430229120331435e-08 200
13.25 2.37773975040676e-08 168
13.5 8.606510881806801e-09 56
13.75 6.778440897773074e-10 7

0.25 1.593877860530092e-08 18
0.5 5.991110614763463e-08 62
0.75 1.223992056570215e-07 98
1 1.53389003327885e-07 210
1.25 2.117873062081797e-07 350
1.5 2.619222360377361e-07 450
1.75 5.805964799860536e-07 602
2 1.15003147230528e-06 762
2.25 6.096971902189264e-07 1142
2.5 4.292997552434499e-07 1250
2.75 3.234115345933745e-07 1458
3 3.348535163791996e-07 1814
3.25 3.659862611084868e-07 2178
3.5 4.156083120247032e-07 2498
3.75 4.622953752673161e-07 2622
4 5.364654545111262e-07 3338
4.25 5.244960070042429e-07 3722
4.5 4.412933435487446e-07 4170
4.75 3.913864848978934e-07 4358
5 3.824188277602731e-07 5034
5.25 4.226684592101726e-07 5714
5.5 4.406405245945164e-07 5982
5.75 4.969980178684429e-07 6602
6 5.439045076860308e-07 7130
6.25 6.431906589276856e-07 8034
6.5 7.397525045435672e-07 8606
6.75 8.298421849998786e-07 9066
7 9.765057189387273e-07 9962
7.25 1.130151758743391e-06 10550
7.5 1.361045700320349e-06 11226
7.75 1.647531582109604e-06 12146
8 1.805895128211759e-06 12303
8.25 1.92420431843526e-06 12584
8.5 1.870235893568875e-06 12120
8.75 1.801474754789624e-06 11180
9 1.789246086356213e-06 11096
9.25 1.675607415145931e-06 10056
9.5 1.632984139167473e-06 9716
9.75 1.509821372021648e-06 8604
10 1.472250594471922e-06 8060
10.25 1.467859079207471e-06 7320
10.5 1.339146654681554e-06 6356
10.75 1.201657762635899e-06 5348
11 1.004240484615984e-06 4308
11.25 8.733829511416525e-07 3563
11.5 5.891742507218949e-07 2448
11.75 4.540164880023623e-07 1868
12 3.280746560828759e-07 1358
12.25 2.221011244082287e-07 1062
12.5 1.509807148550149e-07 776
12.75 7.842770703330303e-08 432
13 3.822631264851248e-08 200
13.25 3.123960274077554e-08 168
13.5 1.156075674219932e-08 56
13.75 4.785856998588377e-10 7

0.25 3.06469470069055e-08 18
0.5 1.196186263914555e-07 62
0.75 1.609187012912023e-07 98
1 3.606423388863577e-07 210
1.25 3.572097618891423e-07 350
1.5 5.211572364264438e-07 450
1.75 9.89789914960636e-07 602
2 1.770676343432994e-06 762
2.25 1.16733042723526e-06 1142
2.5 7.314323663370327e-07 1250
2.75 6.823077462879667e-07 1458
3 6.800541850510908e-07 1814
3.25 7.25549576203803e-07 2178
3.5 8.02771980898502e-07 2498
3.75 8.547250131439611e-07 2622
4 9.679960305797562e-07 3338
4.25 9.36061952089788e-07 3722
4.5 8.126260222773509e-07 4170
4.75 7.431215848089705e-07 4358
5 7.51289560627177e-07 5034
5.25 8.023617718736373e-07 5714
5.5 8.24023054226827e-07 5982
5.75 9.297637686020288e-07 6602
6 1.022409963240804e-06 7130
6.25 1.256653656391652e-06 8034
6.5 1.455922627277176e-06 8606
6.75 1.656166623321159e-06 9066
7 1.899908588778719e-06 9962
7.25 2.2399105925075e-06 10550
7.5 2.645262495966018e-06 11226
7.75 3.136948755318548e-06 12146
8 3.527566762904131e-06 12303
8.25 3.671093700315405e-06 12584
8.5 3.565621426621066e-06 12120
8.75 3.405446747143976e-06 11180
9 3.475898711553952e-06 11096
9.25 3.060317450223636e-06 10056
9.5 3.094886677863999e-06 9716
9.75 2.842151472408462e-06 8604
10 2.752914052804321e-06 8060
10.25 2.62995621717801e-06 7320
10.5 2.366485683429474e-06 6356
10.75 2.164934379915594e-06 5348
11 1.839036183272487e-06 4308
11.25 1.542943266159551e-06 3563
11.5 1.038018641947077e-06 2448
11.75 7.854643818295457e-07 1868
12 5.181870063150954e-07 1358
12.25 4.384644324800274e-07 1062
12.5 3.014542041959294e-07 776
12.75 1.624517207435658e-07 432
13 7.016316626067879e-08 200
13.25 5.675713772710851e-08 168
13.5 1.995112583896533e-08 56
13.75 2.162565428109345e-09 7

0.25 5.197751788067066e-08 18
0.5 1.591568197066649e-07 62
0.75 2.141231083278592e-07 98
1 3.749753689466311e-07 210
1.25 5.042820962887912e-07 350
1.5 7.386585240135746e-07 450
1.75 1.465917780959684e-06 602
2 2.396068410877744e-06 762
2.25 1.629802756225637e-06 1142
2.5 9.7433025784755e-07 1250
2.75 8.45701917889558e-07 1458
3 8.613029598349607e-07 1814
3.25 9.6199083332096e-07 2178
3.5 1.075088330315274e-06 2498
3.75 1.185632634685591e-06 2622
4 1.392213721850055e-06 3338
4.25 1.316583019175904e-06 3722
4.5 1.204396794155277e-06 4170
4.75 1.049872476438527e-06 4358
5 1.078598682534386e-06 5034
5.25 1.158232995461503e-06 5714
5.5 1.180076023778917e-06 5982
5.75 1.315359535085079e-06 6602
6 1.463089264970963e-06 7130
6.25 1.764458567529722e-06 8034
6.5 2.0033859608926e-06 8606
6.75 2.218617156886e-06 9066
7 2.605972468067712e-06 9962
7.25 2.985429773390376e-06 10550
7.5 3.607066101480552e-06 11226
7.75 4.30113863393449e-06 12146
8 4.683225063101385e-06 12303
8.25 4.953676320735224e-06 12584
8.5 4.753684083368895e-06 12120
8.75 4.388646894132504e-06 11180
9 4.468476411394756e-06 11096
9.25 3.993296884553985e-06 10056
9.5 3.863184960028599e-06 9716
9.75 3.619573420718006e-06 8604
10 3.41194271952917e-06 8060
10.25 3.251028589938847e-06 7320
10.5 2.965153280009892e-06 6356
10.75 2.667374612326534e-06 5348
11 2.205765659341718e-06 4308
11.25 1.878216929719489e-06 3563
11.5 1.264658910141577e-06 2448
11.75 9.53364253067565e-07 1868
12 6.463696759799891e-07 1358
12.25 4.528713504479349e-07 1062
12.5 3.273217690081758e-07 776
12.75 1.781844378649554e-07 432
13 7.667749563866618e-08 200
13.25 6.390516340465031e-08 168
13.5 2.244933737802731e-08 56
13.75 1.110861542981931e-09 7

0.25 6.960695627180829e-08 18
0.5 1.911959100600562e-07 62
0.75 3.183850008247962e-07 98
1 4.861461806453251e-07 210
1.25 6.484338846434534e-07 350
1.5 1.048436697109067e-06 450
1.75 1.929890797054044e-06 602
2 3.179086790493913e-06 762
2.25 2.025057814728501e-06 1142
2.5 1.399996028486176e-06 1250
2.75 1.226085366785336e-06 1458
3 1.236253707045017e-06 1814
3.25 1.354242953473825e-06 2178
3.5 1.53377642564913e-06 2498
3.75 1.6366031752473e-06 2622
4 1.915193478015792e-06 3338
4.25 1.768299255431426e-06 3722
4.5 1.616628522522432e-06 4170
4.75 1.430739669795014e-06 4358
5 1.513232771407413e-06 5034
5.25 1.691950896078649e-06 5714
5.5 1.733542720584698e-06 5982
5.75 1.949242139296403e-06 6602
6 2.137614100150619e-06 7130
6.25 2.562103081737014e-06 8034
6.5 2.884009140945306e-06 8606
6.75 3.211828418136113e-06 9066
7 3.749296730517355e-06 9962
7.25 4.342882287134229e-06 10550
7.5 5.061444318429532e-06 11226
7.75 5.944601249690208e-06 12146
8 6.457289333962322e-06 12303
8.25 6.661114762904063e-06 12584
8.5 6.487005151301833e-06 12120
8.75 5.932945100958575e-06 11180
9 5.957713995567222e-06 11096
9.25 5.410353048429695e-06 10056
9.5 5.21964949861431e-06 9716
9.75 4.887071280778616e-06 8604
10 4.494495685295428e-06 8060
10.25 4.440794232858438e-06 7320
10.5 3.821481546999065e-06 6356
10.75 3.606303734276332e-06 5348
11 2.917830443836958e-06 4308
11.25 2.468021874095204e-06 3563
11.5 1.592899772699427e-06 2448
11.75 1.205354941996081e-06 1868
12 8.624944463157721e-07 1358
12.25 6.745315667079805e-07 1062
12.5 4.173383495008339e-07 776
12.75 2.213449273086909e-07 432
13 1.00493534251449e-07 200
13.25 8.557629905181137e-08 168
13.5 2.711627856425443e-08 56
13.75 2.099932648378372e-09 7

0.25 9.218627901438869e-08 18
0.5 2.229174788042753e-07 62
0.75 3.706158178206411e-07 98
1 5.057137052722305e-07 210
1.25 7.42352359053596e-07 350
1.5 1.133869185647001e-06 450
1.75 2.459117945598312e-06 602
2 3.636215451259059e-06 762
2.25 2.507535209625426e-06 1142
2.5 1.60235155274704e-06 1250
2.75 1.335061422305319e-06 1458
3 1.386780590938485e-06 1814
3.25 1.580494575329685e-06 2178
3.5 1.851619052045386e-06 2498
3.75 1.864455260466333e-06 2622
4 2.2824992535993e-06 3338
4.25 2.039387218047795e-06 3722
4.5 1.912151397147552e-06 4170
4.75 1.72678005804157e-06 4358
5 1.830714693674066e-06 5034
5.25 2.020690390887647e-06 5714
5.5 2.037822988565756e-06 5982
5.75 2.313361056501156e-06 6602
6 2.484812231259954e-06 7130
6.25 2.987408977936866e-06 8034
6.5 3.289761142264282e-06 8606
6.75 3.662561758537946e-06 9066
7 4.342013838044614e-06 9962
7.25 4.866628739321576e-06 10550
7.5 5.736667094128938e-06 11226
7.75 6.626611327656309e-06 12146
8 7.376199238064166e-06 12303
8.25 7.539388563612e-06 12584
8.5 7.199023982735348e-06 12120
8.75 6.597130499200355e-06 11180
9 6.692739446610497e-06 11096
9.25 5.993951137147894e-06 10056
9.5 5.684015374104397e-06 9716
9.75 5.252977316680201e-06 8604
10 5.024500938873607e-06 8060
10.25 4.800568921124447e-06 7320
10.5 4.252947735535696e-06 6356
10.75 3.851840353699583e-06 5348
11 3.213788028417578e-06 4308
11.25 2.612018359713743e-06 3563
11.5 1.754157704488145e-06 2448
11.75 1.294483108968263e-06 1868
12 8.714730972400958e-07 1358
12.25 6.685743255651328e-07 1062
12.5 4.420629408690898e-07 776
12.75 2.458427295926617e-07 432
13 1.061466499727523e-07 200
13.25 9.020440771909084e-08 168
13.5 2.912349895903888e-08 56
13.75 2.258714369366171e-09 7

0.25 1.027107838373554e-07 18
0.5 2.77363627342806e-07 62
0.75 3.377981476543769e-07 98
1 7.059362910478316e-07 210
1.25 8.29874415115047e-07 350
1.5 1.457389349417596e-06 450
1.75 2.729502551991912e-06 602
2 4.202163980996371e-06 762
2.25 2.75513885075659e-06 1142
2.5 1.941508551329068e-06 1250
2.75 1.605580629205346e-06 1458
3 1.581082613607845e-06 1814
3.25 1.879613564662448e-06 2178
3.5 2.132406013806249e-06 2498
3.75 2.250257122562612e-06 2622
4 2.68844494488582e-06 3338
4.25 2.486850384508428e-06 3722
4.5 2.230528190261928e-06 4170
4.75 2.102608013209236e-06 4358
5 2.244957951825428e-06 5034
5.25 2.442989418783212e-06 5714
5.5 2.558115225885254e-06 5982
5.75 2.841997029065366e-06 6602
6 3.075305603480738e-06 7130
6.25 3.668673477583067e-06 8034
6.5 4.124779070062694e-06 8606
6.75 4.51299443066089e-06 9066
7 5.243871372695274e-06 9962
7.25 5.987676349733915e-06 10550
7.5 7.090444755267673e-06 11226
7.75 8.23402094980726e-06 12146
8 8.828528951266176e-06 12303
8.25 8.985646090180738e-06 12584
8.5 8.555791693663679e-06 12120
8.75 7.8477640990243e-06 11180
9 8.056974549663471e-06 11096
9.25 7.314302357429497e-06 10056
9.5 6.758282027690925e-06 9716
9.75 6.224908439166986e-06 8604
10 5.889000793712824e-06 8060
10.25 5.734937342896936e-06 7320
10.5 5.011926246735452e-06 6356
10.75 4.56756163132522e-06 5348
11 3.739103910522776e-06 4308
11.25 2.96969027911066e-06 3563
11.5 2.01121013677016e-06 2448
11.75 1.530779267161242e-06 1868
12 1.036710741429639e-06 1358
12.25 7.65401541570376e-07 1062
12.5 5.660402493751376e-07 776
12.75 2.888470469867972e-07 432
13 1.284684121096987e-07 200
13.25 9.553910733755576e-08 168
13.5 3.890372868263406e-08 56
13.75 2.226241804644495e-09 7

0.25 1.802070140818174e-07 18
0.5 2.609221349537045e-07 62
0.75 4.142303277297838e-07 98
1 6.479633608616354e-07 210
1.25 8.774993232778387e-07 350
1.5 1.49971612836654e-06 450
1.75 3.030912244283385e-06 602
2 4.336287926337443e-06 762
2.25 2.931766202644855e-06 1142
2.5 1.952749951356598e-06 1250
2.75 1.788706011998598e-06 1458
3 1.798238583778759e-06 1814
3.25 2.071053899488398e-06 2178
3.5 2.383588547906116e-06 2498
3.75 2.502927629359353e-06 2622
4 3.040445964439512e-06 3338
4.25 2.671705257041852e-06 3722
4.5 2.499511556889637e-06 4170
4.75 2.372884600131264e-06 4358
5 2.565273940154798e-06 5034
5.25 2.711332732787113e-06 5714
5.5 2.823209254701959e-06 5982
5.75 3.1640010686543e-06 6602
6 3.452136845454199e-06 7130
6.25 4.100408026275375e-06 8034
6.5 4.492740139876567e-06 8606
6.75 4.979817857900067e-06 9066
7 5.784512501984167e-06 9962
7.25 6.570859199933645e-06 10550
7.5 7.677687222304824e-06 11226
7.75 8.931445037403523e-06 12146
8 9.60305544255071e-06 12303
8.25 9.88195432197361e-06 12584
8.5 9.493496904597644e-06 12120
8.75 8.56700557356322e-06 11180
9 8.547827639917142e-06 11096
9.25 7.724916002228254e-06 10056
9.5 7.371450521990586e-06 9716
9.75 6.705652160045981e-06 8604
10 6.232751511956794e-06 8060
10.25 6.037648249815387e-06 7320
10.5 5.385614753631141e-06 6356
10.75 4.712521450252709e-06 5348
11 3.866533434554906e-06 4308
11.25 3.258570201966267e-06 3563
11.5 2.171096160660783e-06 2448
11.75 1.632105812521979e-06 1868
12 1.098604299244313e-06 1358
12.25 8.245045365594115e-07 1062
12.5 5.992127818883714e-07 776
12.75 3.021074900663934e-07 432
13 1.435570485099841e-07 200
13.25 1.048885665439974e-07 168
13.5 4.075274321895833e-08 56
13.75 3.973636195893155e-09 7

0.25 1.341679603997756e-07 18
0.5 2.874368030456794e-07 62
0.75 4.161024205256031e-07 98
1 7.635957757959375e-07 210
1.25 9.999397532595695e-07 350
1.5 1.748734080283134e-06 450
1.75 3.592697848275136e-06 602
2 4.372331739683502e-06 762
2.25 3.088477130362221e-06 1142
2.5 2.110037470476894e-06 1250
2.75 1.864366757627864e-06 1458
3 1.964763164060515e-06 1814
3.25 2.297559339421591e-06 2178
3.5 2.624359383697243e-06 2498
3.75 2.669897626717606e-06 2622
4 3.272012145790104e-06 3338
4.25 3.002890046348623e-06 3722
4.5 2.819663574785507e-06 4170
4.75 2.653403417919505e-06 4358
5 2.809494747297249e-06 5034
5.25 3.032932032208322e-06 5714
5.5 3.186086462948852e-06 5982
5.75 3.584556288235959e-06 6602
6 3.905366223596907e-06 7130
6.25 4.501843008672463e-06 8034
6.5 4.981232506944725e-06 8606
6.75 5.499882574701259e-06 9066
7 6.509878323979884e-06 9962
7.25 7.275054876887797e-06 10550
7.5 8.493244433125789e-06 11226
7.75 1.014724820909904e-05 12146
8 1.080061775901297e-05 12303
8.25 1.093552115084069e-05 12584
8.5 1.048273260785426e-05 12120
8.75 9.541532392293502e-06 11180
9 9.344942574377227e-06 11096
9.25 8.528415733950229e-06 10056
9.5 8.175780908303624e-06 9716
9.75 7.2880518446801e-06 8604
10 6.884197770543897e-06 8060
10.25 6.500270135997777e-06 7320
10.5 5.813396018322342e-06 6356
10.75 5.180912360302314e-06 5348
11 4.364110336429199e-06 4308
11.25 3.620364431588602e-06 3563
11.5 2.381640948138526e-06 2448
11.75 1.798740001822709e-06 1868
12 1.201076616053378e-06 1358
12.25 8.525062933414772e-07 1062
12.5 6.298931425148687e-07 776
12.75 3.326998422741113e-07 432
13 1.707756497930077e-07 200
13.25 1.258432730371214e-07 168
13.5 4.517874671898192e-08 56
13.75 4.187269569655372e-09 7

0.25 1.967542383372022e-07 18
0.5 2.930569685143784e-07 62
0.75 4.737651394897917e-07 98
1 7.830176288168939e-07 210
1.25 9.447137284927242e-07 350
1.5 1.802493603018448e-06 450
1.75 3.893545032001379e-06 602
2 4.580438414762879e-06 762
2.25 3.260770805299927e-06 1142
2.5 2.273117605173323e-06 1250
2.75 2.013584738931825e-06 1458
3 2.072866280388386e-06 1814
3.25 2.482271424574638e-06 2178
3.5 2.81696374299878e-06 2498
3.75 2.957979341750835e-06 2622
4 3.460190876492707e-06 3338
4.25 3.188116241842539e-06 3722
4.5 2.972606528928235e-06 4170
4.75 2.98463707050487e-06 4358
5 3.050415944565124e-06 5034
5.25 3.323225958032074e-06 5714
5.5 3.498402858988469e-06 5982
5.75 3.833028453506061e-06 6602
6 4.144665343421753e-06 7130
6.25 4.972610336195861e-06 8034
6.5 5.558894940900921e-06 8606
6.75 6.080097869803223e-06 9066
7 6.989156022440996e-06 9962
7.25 8.016962754625938e-06 10550
7.5 9.331815583158871e-06 11226
7.75 1.102591549359732e-05 12146
8 1.156994388236914e-05 12303
8.25 1.184066319369508e-05 12584
8.5 1.125562870318353e-05 12120
8.75 1.042783310993461e-05 11180
9 1.009480553868109e-05 11096
9.25 9.188942271249734e-06 10056
9.5 8.824441788380178e-06 9716
9.75 8.001802956325416e-06 8604
10 7.427599164989599e-06 8060
10.25 7.136785457884621e-06 7320
10.5 6.339504793436339e-06 6356
10.75 5.694274156090353e-06 5348
11 4.614403792998544e-06 4308
11.25 3.77589270466026e-06 3563
11.5 2.51771015130039e-06 2448
11.75 1.856775703551454e-06 1868
