1:binCentralValue 2:valuesAverage 3:multiplicity
13 9.906618092618917e-07 8606
13.5 8.738847152998652e-07 9066
14 8.018734273144628e-07 9962
14.5 7.239460590156825e-07 10550
15 6.479135004350998e-07 11226
15.5 6.358171057792176e-07 12146
16 5.618712979445052e-07 12303
16.5 4.640752899366856e-07 12584
17 3.29772098906757e-07 12120
17.5 2.387378243031959e-07 11180
18 1.744859507493427e-07 11096
18.5 1.226370571868082e-07 10056
19 9.53788491692575e-08 9716
19.5 6.897174293108713e-08 8604
20 5.55344849609081e-08 8060
20.5 4.420438450502195e-08 7320
21 3.396467777806506e-08 6356
21.5 2.662791668501691e-08 5348
22 1.880090610777267e-08 4308
22.5 1.375968961533722e-08 3563
23 6.754969948663096e-09 2448
23.5 4.011757640768396e-09 1868
24 2.635792321366397e-09 1358
24.5 1.710068039330351e-09 1062
25 1.135946253520222e-09 776
25.5 4.968463119235129e-10 432
26 2.374010053524455e-10 200
26.5 1.6526715742644e-10 168
27 6.812459151042682e-11 56
27.5 6.262669749355027e-12 7

0.5 9.649565346831475e-07 18
1 9.688229773899314e-07 62
1.5 1.686426651483007e-06 98
2 3.367102005448755e-06 210
2.5 2.885349806103845e-06 350
3 2.386840068508141e-06 450
3.5 2.946172617982545e-06 602
4 2.833984699552415e-06 762
4.5 2.768264794112803e-06 1142
5 2.273462731073693e-06 1250
5.5 2.070413520253322e-06 1458
6 2.242129804401092e-06 1814
6.5 2.293891085054554e-06 2178
7 2.253282125971477e-06 2498
7.5 2.10336714980369e-06 2622
8 2.397180624180416e-06 3338
8.5 2.259288986279499e-06 3722
9 2.23112430264167e-06 4170
9.5 2.003323303627249e-06 4358
10 1.987649147619484e-06 5034
10.5 1.909241852611885e-06 5714
11 1.623517114273731e-06 5982
11.5 1.512657043734e-06 6602
12 1.33975529630607e-06 7130
12.5 1.284645668853012e-06 8034
13 1.14267983317357e-06 8606
13.5 1.00707629664941e-06 9066
14 9.257652731933273e-07 9962
14.5 8.262920174091913e-07 10550
15 7.503794217075699e-07 11226
15.5 7.491247364227859e-07 12146
16 6.462983242013108e-07 12303
16.5 5.441248373528201e-07 12584
17 3.830195216242175e-07 12120
17.5 2.787622577958862e-07 11180
18 1.991946225202302e-07 11096
18.5 1.449661330136572e-07 10056
19 1.102273114908855e-07 9716
19.5 7.963289011705227e-08 8604
20 6.494450247005879e-08 8060
20.5 5.110571226380107e-08 7320
21 3.81528291970493e-08 6356
21.5 2.976486164761702e-08 5348
22 2.092897312696022e-08 4308
22.5 1.51600660250665e-08 3563
23 7.330573870241271e-09 2448
23.5 4.579584786867301e-09 1868
24 2.9377799636782e-09 1358
24.5 1.942942541829322e-09 1062
25 1.216192844786869e-09 776
25.5 5.480904200968368e-10 432
26 2.880140452387797e-10 200
26.5 1.756188210560144e-10 168
27 6.611523694231156e-11 56
27.5 7.237768978173367e-12 7

0.5 8.017070735044522e-07 18
1 1.138404250342666e-06 62
1.5 1.628618547507278e-06 98
2 3.365336819208417e-06 210
2.5 2.815773606913617e-06 350
3 2.547459312143885e-06 450
3.5 3.019116190940606e-06 602
4 2.818594911513318e-06 762
4.5 2.772689827017893e-06 1142
5 2.338010672970159e-06 1250
5.5 2.162714852047035e-06 1458
6 2.265743460827752e-06 1814
6.5 2.35587653441303e-06 2178
7 2.250886993043627e-06 2498
7.5 2.130259399616371e-06 2622
8 2.403736236359012e-06 3338
8.5 2.312042064551948e-06 3722
9 2.199735614791036e-06 4170
9.5 2.019508542386921e-06 4358
10 1.95690977148994e-06 5034
10.5 1.945777791610088e-06 5714
11 1.65477214115874e-06 5982
11.5 1.479739336871316e-06 6602
12 1.368319678258365e-06 7130
12.5 1.281447358244496e-06 8034
13 1.126741998945606e-06 8606
13.5 1.012048998398442e-06 9066
14 9.187785746077255e-07 9962
14.5 8.530958467587933e-07 10550
15 7.854773187312603e-07 11226
15.5 7.431286975922257e-07 12146
16 6.683469821561773e-07 12303
16.5 5.453982992212172e-07 12584
17 3.863474681995584e-07 12120
17.5 2.76167577005657e-07 11180
18 2.071675681449524e-07 11096
18.5 1.479702043712054e-07 10056
19 1.140110582516618e-07 9716
19.5 8.269490526544922e-08 8604
20 6.545044353456765e-08 8060
20.5 5.276418760297873e-08 7320
21 3.927124967114113e-08 6356
21.5 3.127233102297004e-08 5348
22 2.216738672619834e-08 4308
22.5 1.619337009217615e-08 3563
23 7.517694893022985e-09 2448
23.5 4.829401645698e-09 1868
24 3.130747530254287e-09 1358
24.5 2.057950252120068e-09 1062
25 1.243188524509072e-09 776
25.5 5.778269359917109e-10 432
26 3.072615906489637e-10 200
26.5 1.771258199800916e-10 168
27 6.788225443823835e-11 56
27.5 9.629888621466643e-12 7

0.5 5.488993625840354e-07 18
1 9.861485822256187e-07 62
1.5 1.632367687073767e-06 98
2 3.374665203631406e-06 210
2.5 2.806002215614925e-06 350
3 2.546428899386995e-06 450
3.5 2.925876058378094e-06 602
4 2.954938958442524e-06 762
4.5 2.893576903523103e-06 1142
5 2.375224000264481e-06 1250
5.5 2.24332993860172e-06 1458
6 2.433461753618397e-06 1814
6.5 2.441506450380244e-06 2178
7 2.412583204384775e-06 2498
7.5 2.283112752074882e-06 2622
8 2.615716351897497e-06 3338
8.5 2.537955661485165e-06 3722
9 2.422856570002795e-06 4170
9.5 2.20205979135524e-06 4358
10 2.157197993594632e-06 5034
10.5 2.1029664483973e-06 5714
11 1.765073932914808e-06 5982
11.5 1.659725262276639e-06 6602
12 1.481377841301655e-06 7130
12.5 1.420852574418981e-06 8034
13 1.254663614578778e-06 8606
13.5 1.111245111273287e-06 9066
14 9.985755204033141e-07 9962
14.5 9.322759299761023e-07 10550
15 8.508171341362368e-07 11226
15.5 8.293241593807964e-07 12146
16 7.34694249594781e-07 12303
16.5 6.13721917265971e-07 12584
17 4.31886147792181e-07 12120
17.5 3.09574369167747e-07 11180
18 2.29144932590926e-07 11096
18.5 1.712075752166486e-07 10056
19 1.242081758762349e-07 9716
19.5 9.306832059294979e-08 8604
20 7.425379505068624e-08 8060
20.5 5.74413054317487e-08 7320
21 4.4763378885418e-08 6356
21.5 3.587883449292786e-08 5348
22 2.460120700548835e-08 4308
22.5 1.75131716957339e-08 3563
23 8.997188320674201e-09 2448
23.5 5.321276896227036e-09 1868
24 3.247590763105212e-09 1358
24.5 2.034190721564976e-09 1062
25 1.33600251766891e-09 776
25.5 5.916964544245772e-10 432
26 2.770450724855033e-10 200
26.5 1.838724589160042e-10 168
27 7.637372040194051e-11 56
27.5 1.188667812243574e-11 7

0.5 5.815487476786935e-07 18
1 1.200648712474026e-06 62
1.5 1.513308946965354e-06 98
2 3.507938280013438e-06 210
2.5 3.032405897074612e-06 350
3 2.508237726814443e-06 450
3.5 3.025369748763536e-06 602
4 3.062014515817473e-06 762
4.5 3.017605344376989e-06 1142
5 2.442816515824294e-06 1250
5.5 2.378992797196311e-06 1458
6 2.518797613816049e-06 1814
6.5 2.553585325001777e-06 2178
7 2.585073676357717e-06 2498
7.5 2.369663728681917e-06 2622
8 2.696919855831716e-06 3338
8.5 2.577913822400773e-06 3722
9 2.46511523940634e-06 4170
9.5 2.331682950863472e-06 4358
10 2.261325027753013e-06 5034
10.5 2.23502458857995e-06 5714
11 1.89437936453195e-06 5982
11.5 1.695528721104791e-06 6602
12 1.537858440535054e-06 7130
12.5 1.461840933757398e-06 8034
13 1.320478375584429e-06 8606
13.5 1.197544774418568e-06 9066
14 1.063702608234441e-06 9962
14.5 9.793608549512641e-07 10550
15 8.911894907755533e-07 11226
15.5 8.584953922495697e-07 12146
16 7.803292297462944e-07 12303
16.5 6.455224321747724e-07 12584
17 4.515713788204757e-07 12120
17.5 3.287927613154913e-07 11180
18 2.427318248731601e-07 11096
18.5 1.739600694654283e-07 10056
19 1.307362256258731e-07 9716
19.5 9.773954266944753e-08 8604
20 7.742757950928324e-08 8060
20.5 6.131697898107248e-08 7320
21 4.597403700554431e-08 6356
21.5 3.70512886716561e-08 5348
22 2.544547744163006e-08 4308
22.5 1.812029144149633e-08 3563
23 8.943710003104431e-09 2448
23.5 5.651623577429098e-09 1868
24 3.507605306762098e-09 1358
24.5 2.32342930059532e-09 1062
25 1.351842364232483e-09 776
25.5 6.795794107720043e-10 432
26 3.329553301740319e-10 200
26.5 1.979515520253099e-10 168
27 6.638253062918318e-11 56
27.5 8.532480596237048e-12 7

0.5 9.128580294788005e-07 18
1 9.917043726213433e-07 62
1.5 1.7989548743595e-06 98
2 3.244301119248708e-06 210
2.5 3.147222786955043e-06 350
3 2.611877585351055e-06 450
3.5 3.142166072415292e-06 602
4 3.125337979961128e-06 762
4.5 3.10571459605558e-06 1142
5 2.44826495277971e-06 1250
5.5 2.411762089755578e-06 1458
6 2.580004792202258e-06 1814
6.5 2.677536960342097e-06 2178
7 2.5380612301691e-06 2498
7.5 2.437976108515606e-06 2622
8 2.835960288286049e-06 3338
8.5 2.655804184697735e-06 3722
9 2.596275126130996e-06 4170
9.5 2.344980284873809e-06 4358
10 2.323438239263765e-06 5034
10.5 2.262464906310939e-06 5714
11 1.973409876304366e-06 5982
11.5 1.819793759417555e-06 6602
12 1.631925325983723e-06 7130
12.5 1.527780370471375e-06 8034
13 1.364920932941674e-06 8606
13.5 1.218128842699754e-06 9066
14 1.122172175666478e-06 9962
14.5 1.017469449440977e-06 10550
15 9.398441603490568e-07 11226
15.5 9.274038099810973e-07 12146
16 8.061952680316078e-07 12303
16.5 6.849888292784048e-07 12584
17 4.890191491524533e-07 12120
17.5 3.500808248252201e-07 11180
18 2.611967466484919e-07 11096
18.5 1.887367013743558e-07 10056
19 1.412213935157114e-07 9716
19.5 1.030432305664534e-07 8604
20 8.18179225760743e-08 8060
20.5 6.581900694979412e-08 7320
21 4.929333837864179e-08 6356
21.5 3.87660227707285e-08 5348
22 2.763797370768186e-08 4308
22.5 1.992222210449561e-08 3563
23 9.493281000998445e-09 2448
23.5 5.99557237751424e-09 1868
24 3.580377359390954e-09 1358
24.5 2.222137787083021e-09 1062
25 1.42296209340193e-09 776
25.5 6.623951246872641e-10 432
26 3.663650550785514e-10 200
26.5 2.059475484114962e-10 168
27 7.58408986840252e-11 56
27.5 1.40010175818385e-11 7

0.5 1.010699241656794e-06 18
1 1.107487800478643e-06 62
1.5 1.642977818312988e-06 98
2 3.521921234564229e-06 210
2.5 3.183818561873288e-06 350
3 2.678004874640868e-06 450
3.5 3.212261586653283e-06 602
4 3.122295959142543e-06 762
4.5 3.168004572971192e-06 1142
5 2.667729139877945e-06 1250
5.5 2.549560697250399e-06 1458
6 2.805614322260179e-06 1814
6.5 2.835050042333669e-06 2178
7 2.796557417663578e-06 2498
7.5 2.578099501968404e-06 2622
8 2.981797562693852e-06 3338
8.5 2.820359837917903e-06 3722
9 2.794599809788677e-06 4170
9.5 2.559333578068235e-06 4358
10 2.504570382966411e-06 5034
10.5 2.449613513698475e-06 5714
11 2.098717848992571e-06 5982
11.5 1.945657323592014e-06 6602
12 1.749397746914191e-06 7130
12.5 1.657980887767373e-06 8034
13 1.476309902158946e-06 8606
13.5 1.326055777154256e-06 9066
14 1.217830931988074e-06 9962
14.5 1.118748914030868e-06 10550
15 1.024370145805842e-06 11226
15.5 1.003953705649763e-06 12146
16 9.092800172780736e-07 12303
16.5 7.422099261834001e-07 12584
17 5.310893094039282e-07 12120
17.5 3.807713259582238e-07 11180
18 2.876669332092867e-07 11096
18.5 2.068618609385214e-07 10056
19 1.528875243367799e-07 9716
19.5 1.163859553819871e-07 8604
20 8.981653291522946e-08 8060
20.5 7.064418002204085e-08 7320
21 5.469847705389505e-08 6356
21.5 4.149620657353837e-08 5348
22 2.972740473711226e-08 4308
22.5 2.067936016093897e-08 3563
23 1.007849936533402e-08 2448
23.5 6.16629732935761e-09 1868
24 3.97285746882221e-09 1358
24.5 2.621674368946746e-09 1062
25 1.442817426448471e-09 776
25.5 7.025103952984463e-10 432
26 3.567187176921145e-10 200
26.5 2.139790856826805e-10 168
27 8.192575398195755e-11 56
27.5 1.813942196315154e-11 7

0.5 8.478004222276525e-07 18
1 1.111618700264256e-06 62
1.5 1.756014842250877e-06 98
2 3.42131126121661e-06 210
2.5 3.094746625408681e-06 350
3 2.533979129857389e-06 450
3.5 3.282788170395573e-06 602
4 3.156808805291047e-06 762
4.5 3.202058044142879e-06 1142
5 2.692942751961839e-06 1250
5.5 2.556029325202274e-06 1458
6 2.704547175920456e-06 1814
6.5 2.837723361908377e-06 2178
7 2.834291415405201e-06 2498
7.5 2.635566655619003e-06 2622
8 2.964881235025619e-06 3338
8.5 2.850751436868787e-06 3722
9 2.799848419319071e-06 4170
9.5 2.560150722775825e-06 4358
10 2.56284206187703e-06 5034
10.5 2.503259991073274e-06 5714
11 2.11908375355301e-06 5982
11.5 1.967717205776218e-06 6602
12 1.747055851094563e-06 7130
12.5 1.687381823523285e-06 8034
13 1.507029803961949e-06 8606
13.5 1.323212445205224e-06 9066
14 1.228943217165984e-06 9962
14.5 1.142950597803487e-06 10550
15 1.035986015280521e-06 11226
15.5 1.032099120673759e-06 12146
16 9.209864672365449e-07 12303
16.5 7.638903741599515e-07 12584
17 5.451917521124194e-07 12120
17.5 3.887124568775813e-07 11180
18 2.942183724986367e-07 11096
18.5 2.103521980556571e-07 10056
19 1.581297808364225e-07 9716
19.5 1.207281920165997e-07 8604
20 9.260389550770213e-08 8060
20.5 7.478074263204676e-08 7320
21 5.541061410234722e-08 6356
21.5 4.322931801042185e-08 5348
22 3.142089556604335e-08 4308
22.5 2.203272156707172e-08 3563
23 1.043256835330975e-08 2448
23.5 6.686035993952498e-09 1868
24 4.057900463690637e-09 1358
24.5 2.664599664408654e-09 1062
25 1.712344374195957e-09 776
25.5 7.835321467310921e-10 432
26 3.384040451486707e-10 200
26.5 2.31370352161485e-10 168
27 7.089090905876132e-11 56
27.5 1.626513139720989e-11 7

0.5 5.373408073418099e-07 18
1 1.019952765047929e-06 62
1.5 1.486429163907366e-06 98
2 3.722951340951694e-06 210
2.5 3.235498784173368e-06 350
3 2.675007984227081e-06 450
3.5 3.146442398014341e-06 602
4 3.252914238438218e-06 762
4.5 3.374759749089606e-06 1142
5 2.757726544661945e-06 1250
5.5 2.65024203142011e-06 1458
6 2.900487525418882e-06 1814
6.5 2.94504731082495e-06 2178
7 2.899984001600536e-06 2498
7.5 2.744798548420804e-06 2622
8 3.15279065720625e-06 3338
8.5 3.041974991982331e-06 3722
9 2.917456388641944e-06 4170
9.5 2.660967406733404e-06 4358
10 2.73085011261918e-06 5034
10.5 2.704116799180446e-06 5714
11 2.277239057889515e-06 5982
11.5 2.080337444667586e-06 6602
12 1.836983619666496e-06 7130
12.5 1.798422993362336e-06 8034
13 1.591310961142331e-06 8606
13.5 1.452456631908446e-06 9066
14 1.307388073790407e-06 9962
14.5 1.220240727821866e-06 10550
15 1.13247722763271e-06 11226
15.5 1.132675894003142e-06 12146
16 1.011362779662369e-06 12303
16.5 8.247335804286346e-07 12584
17 6.012301477417353e-07 12120
17.5 4.215604596750503e-07 11180
18 3.26749010490576e-07 11096
18.5 2.336685700852245e-07 10056
19 1.725213126374914e-07 9716
19.5 1.293237419617001e-07 8604
20 1.006007235362104e-07 8060
20.5 8.329923445663414e-08 7320
21 6.096284742215417e-08 6356
21.5 4.637598239414107e-08 5348
22 3.386891007637866e-08 4308
22.5 2.306377253856721e-08 3563
23 1.123181060007477e-08 2448
23.5 7.104440555121949e-09 1868
24 4.411690365111406e-09 1358
24.5 2.780488889867449e-09 1062
25 1.814572945456134e-09 776
25.5 8.508465970351691e-10 432
26 3.866759095258309e-10 200
26.5 2.486776775629145e-10 168
27 7.805337275042722e-11 56
27.5 1.612107776147542e-11 7

0.5 5.308979944543783e-07 18
1 1.091232455186291e-06 62
1.5 1.897008412919137e-06 98
2 3.530141094456878e-06 210
2.5 3.371900835143218e-06 350
3 2.825159009405458e-06 450
3.5 3.376217340892487e-06 602
4 3.438763050558243e-06 762
4.5 3.291124663088136e-06 1142
5 2.885768548641725e-06 1250
5.5 2.858243387057297e-06 1458
6 2.931079180328776e-06 1814
6.5 3.058597706853156e-06 2178
7 3.005655278232646e-06 2498
7.5 2.82561975703644e-06 2622
8 3.215050911607034e-06 3338
8.5 3.077441891043164e-06 3722
9 2.991225711171867e-06 4170
9.5 2.716465879087585e-06 4358
10 2.744804339635119e-06 5034
10.5 2.717681172678828e-06 5714
11 2.336760027607238e-06 5982
11.5 2.19930089852224e-06 6602
12 1.926908098962137e-06 7130
12.5 1.85730439697886e-06 8034
13 1.658764189285211e-06 8606
13.5 1.468881825297913e-06 9066
14 1.361005684238034e-06 9962
14.5 1.271075416472261e-06 10550
15 1.149854165400705e-06 11226
15.5 1.161463030353641e-06 12146
16 1.054173221316321e-06 12303
16.5 8.573511336874853e-07 12584
17 6.113934107922764e-07 12120
17.5 4.341520659311734e-07 11180
18 3.35164790858399e-07 11096
18.5 2.396678677780188e-07 10056
19 1.771582218719736e-07 9716
19.5 1.381436310211895e-07 8604
20 1.059681945248837e-07 8060
20.5 8.551897143124995e-08 7320
21 6.382551662614454e-08 6356
21.5 4.950119630317129e-08 5348
22 3.563885302941514e-08 4308
22.5 2.575507161371952e-08 3563
23 1.200887948962277e-08 2448
23.5 7.340765077403249e-09 1868
24 4.721587298590604e-09 1358
24.5 2.971414903968701e-09 1062
25 1.760992610843538e-09 776
25.5 8.766692434437101e-10 432
26 4.213307521706001e-10 200
26.5 2.408984752422157e-10 168
27 8.568702175083194e-11 56
27.5 1.692577963232973e-11 7

0.5 8.009121340795823e-07 18
1 9.524014615882541e-07 62
1.5 1.619293457062579e-06 98
2 3.612830578854728e-06 210
2.5 3.227107007173253e-06 350
3 2.845619793063977e-06 450
3.5 3.370545143404042e-06 602
4 3.453621595562681e-06 762
4.5 3.43790347359248e-06 1142
5 2.984482237341322e-06 1250
5.5 2.782529222019184e-06 1458
6 3.073762533343321e-06 1814
6.5 3.150275492519596e-06 2178
7 3.050230243019683e-06 2498
7.5 2.911472735728517e-06 2622
8 3.300897259468e-06 3338
8.5 3.206655762795492e-06 3722
9 3.127960162069397e-06 4170
9.5 2.761130974310937e-06 4358
10 2.844580372021974e-06 5034
10.5 2.767219856993147e-06 5714
11 2.369684513432357e-06 5982
11.5 2.301355808849706e-06 6602
12 1.956319593272195e-06 7130
12.5 1.92194179261737e-06 8034
13 1.695871040067673e-06 8606
13.5 1.539667727781826e-06 9066
14 1.414806710449871e-06 9962
14.5 1.306626159070698e-06 10550
15 1.240086530806032e-06 11226
15.5 1.20492527717907e-06 12146
16 1.082522471822979e-06 12303
16.5 8.997762081253791e-07 12584
17 6.489593406159777e-07 12120
17.5 4.670908360915324e-07 11180
18 3.584387523100528e-07 11096
18.5 2.530036307288116e-07 10056
19 1.932736741614665e-07 9716
19.5 1.441383768282191e-07 8604
20 1.126175721221188e-07 8060
20.5 8.98838552752869e-08 7320
21 6.855825085733028e-08 6356
21.5 5.190272820037709e-08 5348
22 3.686399112330282e-08 4308
22.5 2.584281913054659e-08 3563
23 1.306009891250995e-08 2448
23.5 8.081780651590238e-09 1868
24 4.852313775695924e-09 1358
24.5 2.970049677611579e-09 1062
25 1.876566128665834e-09 776
25.5 7.903214165636918e-10 432
26 4.168635170824506e-10 200
26.5 2.887600106127891e-10 168
27 9.72035561505794e-11 56
27.5 1.521585351285253e-11 7

0.5 9.606350502793903e-07 18
1 1.148774073954947e-06 62
1.5 1.775888319204786e-06 98
2 3.592879807671699e-06 210
2.5 3.253054994175621e-06 350
3 2.845738916915833e-06 450
3.5 3.39184513752437e-06 602
4 3.471908472390054e-06 762
4.5 3.617776155378601e-06 1142
5 3.067392076812252e-06 1250
5.5 2.835616259519804e-06 1458
6 3.02909030274656e-06 1814
6.5 3.317152243066694e-06 2178
7 3.213753157928395e-06 2498
7.5 3.047147323752941e-06 2622
8 3.401244560550691e-06 3338
8.5 3.229574669021052e-06 3722
9 3.208070383921587e-06 4170
9.5 2.976825377669217e-06 4358
10 2.983262862259284e-06 5034
10.5 2.896692741854799e-06 5714
11 2.571612074538829e-06 5982
11.5 2.334134202022861e-06 6602
12 2.127864347056867e-06 7130
12.5 2.032020331395202e-06 8034
13 1.853820076185278e-06 8606
13.5 1.634661922276797e-06 9066
14 1.512760472869713e-06 9962
14.5 1.410379678601877e-06 10550
15 1.310394904106368e-06 11226
15.5 1.308897626159428e-06 12146
16 1.151579059494336e-06 12303
16.5 9.704260117805016e-07 12584
17 7.058825732598137e-07 12120
17.5 5.088287663579705e-07 11180
18 3.834089424755577e-07 11096
18.5 2.738686849939585e-07 10056
19 2.102769416619906e-07 9716
19.5 1.534833714847794e-07 8604
20 1.209811819969862e-07 8060
20.5 9.628158912656352e-08 7320
21 7.555508142128046e-08 6356
21.5 5.621053741684569e-08 5348
22 3.94157948407142e-08 4308
22.5 2.811408060401289e-08 3563
23 1.331519184142289e-08 2448
23.5 8.712444422204036e-09 1868
24 5.016634192718127e-09 1358
24.5 3.206277500670223e-09 1062
25 2.103257784687657e-09 776
25.5 8.331468712124337e-10 432
26 4.842134267100585e-10 200
26.5 2.963234499925694e-10 168
27 8.688949026287592e-11 56
27.5 1.221634644191167e-11 7

0.5 7.050117061862876e-07 18
1 1.062133925084826e-06 62
1.5 1.630478088764361e-06 98
2 3.713029805275282e-06 210
2.5 3.427078067482475e-06 350
3 2.813446767585701e-06 450
3.5 3.652622869877641e-06 602
4 3.439599581102291e-06 762
4.5 3.517568876389515e-06 1142
5 2.965369331083274e-06 1250
5.5 3.069768883620713e-06 1458
6 3.043042470177904e-06 1814
6.5 3.292210010230697e-06 2178
7 3.184057219441344e-06 2498
7.5 3.032668962812443e-06 2622
8 3.403109960873436e-06 3338
8.5 3.337301871172181e-06 3722
9 3.23033359085407e-06 4170
9.5 2.974433734374598e-06 4358
10 3.056360530857099e-06 5034
10.5 2.984616999436959e-06 5714
11 2.598475513965895e-06 5982
11.5 2.368841791427028e-06 6602
12 2.103261545447457e-06 7130
12.5 2.07126535811788e-06 8034
13 1.848895049279387e-06 8606
13.5 1.633717807418856e-06 9066
14 1.517423125113372e-06 9962
14.5 1.419808555568037e-06 10550
15 1.322436299763148e-06 11226
15.5 1.315096407528504e-06 12146
16 1.189779372847164e-06 12303
16.5 9.83115178150257e-07 12584
17 7.154388516188419e-07 12120
17.5 5.133805395505398e-07 11180
18 3.851756630920695e-07 11096
18.5 2.781084045757242e-07 10056
19 2.140743015455969e-07 9716
19.5 1.591038958917503e-07 8604
20 1.238026284013233e-07 8060
20.5 9.900887974146205e-08 7320
21 7.578641574649745e-08 6356
21.5 5.819468004510328e-08 5348
22 4.070933027231863e-08 4308
22.5 3.000683030258144e-08 3563
23 1.411142967028924e-08 2448
23.5 9.195889576143156e-09 1868
24 5.401243933432812e-09 1358
24.5 3.320793084446845e-09 1062
25 2.23557238307688e-09 776
25.5 9.212042206773086e-10 432
26 4.493086314467763e-10 200
26.5 3.360289392534372e-10 168
27 1.046710783006949e-10 56
27.5 9.687653095185169e-12 7

0.5 4.650552667095096e-07 18
1 1.052281389686198e-06 62
1.5 1.81712004896421e-06 98
2 3.631043954224509e-06 210
2.5 3.489673314807027e-06 350
3 2.895821576638982e-06 450
3.5 3.412344907680507e-06 602
4 3.569788387290442e-06 762
4.5 3.686447719511906e-06 1142
5 3.19479581131311e-06 1250
5.5 3.031387347399788e-06 1458
6 3.234391056287868e-06 1814
6.5 3.349400914769591e-06 2178
7 3.374806532816579e-06 2498
7.5 3.127402944064982e-06 2622
8 3.582958253434172e-06 3338
8.5 3.436808632767139e-06 3722
9 3.372069466967385e-06 4170
9.5 3.10602270168102e-06 4358
10 3.178065189517654e-06 5034
10.5 3.080616379250356e-06 5714
11 2.658302902590039e-06 5982
11.5 2.511770268143935e-06 6602
12 2.287460214872697e-06 7130
12.5 2.142424691110046e-06 8034
13 1.925544936101756e-06 8606
13.5 1.767106990504551e-06 9066
14 1.59989265080453e-06 9962
14.5 1.541690118938076e-06 10550
15 1.445420370081051e-06 11226
15.5 1.412628939471918e-06 12146
16 1.299373510568583e-06 12303
16.5 1.054213260904772e-06 12584
17 7.816277068965387e-07 12120
17.5 5.475791591754984e-07 11180
18 4.155630890527044e-07 11096
18.5 3.010151981818646e-07 10056
19 2.326144221192918e-07 9716
19.5 1.703930389416039e-07 8604
20 1.352243002817124e-07 8060
20.5 1.094521727103935e-07 7320
21 8.148354961140279e-08 6356
21.5 6.16119852273983e-08 5348
22 4.382958615900785e-08 4308
22.5 3.180498878077523e-08 3563
23 1.548743197806081e-08 2448
23.5 9.865347756848022e-09 1868
24 5.666367751565713e-09 1358
24.5 3.576449180442291e-09 1062
25 2.307967648182976e-09 776
25.5 1.009739865718081e-09 432
26 4.310610669329865e-10 200
26.5 3.751673237316823e-10 168
27 9.206953360520019e-11 56
27.5 7.806223456600637e-12 7

0.5 6.214793879159125e-07 18
1 1.146832955222729e-06 62
1.5 1.727127076740787e-06 98
2 3.736075471894661e-06 210
2.5 3.479761875545172e-06 350
3 3.025036655443139e-06 450
3.5 3.447822794683256e-06 602
4 3.586044327190855e-06 762
4.5 3.759455404793222e-06 1142
5 3.16438735253133e-06 1250
5.5 2.999487841988954e-06 1458
6 3.291103151108118e-06 1814
6.5 3.311905032220907e-06 2178
7 3.330775134494678e-06 2498
7.5 3.222553469820928e-06 2622
8 3.59337389412476e-06 3338
8.5 3.498525854463429e-06 3722
9 3.44392435074414e-06 4170
9.5 3.104536359352696e-06 4358
10 3.238098474594424e-06 5034
10.5 3.202870767224341e-06 5714
11 2.718838257468642e-06 5982
11.5 2.542436013434176e-06 6602
12 2.301707963502339e-06 7130
12.5 2.218637717688349e-06 8034
13 1.964781331726232e-06 8606
13.5 1.788595666427511e-06 9066
14 1.648472696361349e-06 9962
14.5 1.550522709378206e-06 10550
15 1.439374586429158e-06 11226
15.5 1.430103130169662e-06 12146
16 1.286205135910998e-06 12303
16.5 1.069327062140069e-06 12584
17 7.900303611287165e-07 12120
17.5 5.712828446176831e-07 11180
18 4.219356282201805e-07 11096
18.5 3.039910155579051e-07 10056
19 2.3648935246758e-07 9716
19.5 1.771603866066908e-07 8604
20 1.383891327501554e-07 8060
20.5 1.089647203059427e-07 7320
21 8.288439321543405e-08 6356
21.5 6.359085323463571e-08 5348
22 4.636499449377124e-08 4308
22.5 3.206717335313588e-08 3563
23 1.62642022645734e-08 2448
23.5 1.003923259520629e-08 1868
24 5.925640271285714e-09 1358
24.5 3.549977596714296e-09 1062
25 2.382554454290812e-09 776
25.5 1.055655934880641e-09 432
26 4.440607331341734e-10 200
26.5 3.885594583849976e-10 168
27 1.042045965691723e-10 56
27.5 8.199476500467483e-12 7

0.5 1.005126148560202e-06 18
1 9.545306919377012e-07 62
1.5 1.836522338601484e-06 98
2 4.049150098747961e-06 210
2.5 3.37354466822105e-06 350
3 3.002449953435438e-06 450
3.5 3.292117908717523e-06 602
4 3.730423188696459e-06 762
4.5 3.741049748334992e-06 1142
5 3.193842102655886e-06 1250
5.5 3.129397203080721e-06 1458
6 3.236462521386908e-06 1814
6.5 3.412500421087833e-06 2178
7 3.376512043136868e-06 2498
7.5 3.159263301734926e-06 2622
8 3.756535902382852e-06 3338
8.5 3.508392255853883e-06 3722
9 3.519548181620357e-06 4170
9.5 3.194491204131995e-06 4358
10 3.184996167306754e-06 5034
10.5 3.09992284225655e-06 5714
11 2.767627934535444e-06 5982
11.5 2.622958818672655e-06 6602
12 2.345335806170747e-06 7130
12.5 2.250680859647101e-06 8034
13 1.991398542396651e-06 8606
13.5 1.808851501678141e-06 9066
14 1.692605542281858e-06 9962
14.5 1.589021142755325e-06 10550
15 1.499530725220099e-06 11226
15.5 1.467819387241046e-06 12146
16 1.336473257516562e-06 12303
