#t    E^kin_cmplxscal0    E^grad_cmplxscal0    E^kin_U10    E^grad_U10    Vpot_term_0    E_tot
120.208189999966    4.30888512114291e-10    8.38982735678622e-10    5.94622673126534e-10    3.30588345113685e-11    1.4075483571538e-09    3.30510111258461e-09
120.561743499966    2.98596762696312e-10    7.85811427356267e-10    6.36807353817588e-10    4.64420456668442e-11    1.52107676411284e-09    3.28873435364985e-09
120.915296999966    1.62292185164428e-09    5.62510331340392e-10    5.0397568598125e-10    6.79456957921805e-11    5.03713106380596e-10    3.26106667113869e-09
121.268850499966    2.50982364376222e-09    2.88361970225051e-10    2.91987862778947e-10    9.50562069239351e-11    3.08732400540026e-11    3.21610292374415e-09
121.622403999965    2.69107231154684e-09    1.46894879801733e-10    1.76810004261616e-10    1.49926014014255e-10    2.85075863971731e-13    3.16498828548841e-09
121.975957499965    2.01390881221926e-09    4.28836891228158e-10    5.04933362910988e-10    8.24987408611238e-11    8.70638820873881e-11    3.11724168930692e-09
122.329510999965    9.64153554941656e-10    6.76090010305462e-10    7.02188733806154e-10    6.54282367987529e-11    6.71892068326729e-10    3.07975260417875e-09
122.683064499965    1.64765853365622e-10    9.13453053451238e-10    6.24828558104579e-10    6.35320889777691e-11    1.29205033776164e-09    3.05862989166084e-09
123.036617999964    8.03887522715548e-10    7.22265898688306e-10    6.28175103000876e-10    8.24121541069546e-11    8.02330306217407e-10    3.03907098472909e-09
123.390171499964    1.85290651067469e-09    4.76801700392259e-10    4.15092114184496e-10    1.19651609830108e-10    1.40936746877519e-10    3.00538868195907e-09
123.743724999964    2.31403399089998e-09    2.27922537250709e-10    2.51347545756058e-10    1.66748847249498e-10    1.84893451457998e-12    2.96190185567083e-09
124.097278499964    2.11915888054305e-09    3.73946590653013e-10    2.3870419288906e-10    1.76325725813555e-10    8.92761378725384e-12    2.91706300368594e-09
124.450831999963    1.40158930083667e-09    6.08723158526368e-10    5.25937481002894e-10    1.15911306380937e-10    2.25679642104718e-10    2.87784088885159e-09
124.804385499963    4.58129049030232e-10    8.88545252720881e-10    5.95160053858457e-10    9.29285131785369e-11    8.15901708170389e-10    2.8506645769585e-09
125.157938999963    3.1763176619078e-10    8.07170443127157e-10    6.86995721280962e-10    9.90167938616604e-11    9.21585623609219e-10    2.83240034806978e-09
125.511492499963    1.17338918291414e-09    6.50278017255783e-10    5.21488354371245e-10    1.22287993932788e-10    3.41036051344412e-10    2.80847959981837e-09
125.865045999962    1.85730158605988e-09    3.91720360608328e-10    3.29459257884843e-10    1.66361966193319e-10    2.84448551883901e-11    2.77328802593476e-09
126.218599499962    2.04103946119636e-09    2.48262853763811e-10    2.40681479971205e-10    2.02937530923247e-10    3.3025629119786e-13    2.73325158214582e-09
126.572152999962    1.58430272885819e-09    5.00563512913868e-10    4.11087130285395e-10    1.52467763011145e-10    4.6590362706888e-11    2.69501149777549e-09
126.925706499962    8.60038913731167e-10    7.64119265712756e-10    5.49196349487291e-10    1.18926150290229e-10    3.71356566668061e-10    2.6636372458895e-09
127.279259999961    2.59348043868701e-10    8.16315216057815e-10    6.84126143387797e-10    1.0562579911423e-10    7.76930365762925e-10    2.64234556819147e-09
127.632813499961    5.81086068330946e-10    7.66713006768415e-10    5.99738460790159e-10    1.16017714232343e-10    5.60566980242908e-10    2.62412223036477e-09
127.986366999961    1.33239419425239e-09    5.35678793286944e-10    4.54467614822893e-10    1.46430787617939e-10    1.28512530203663e-10    2.59748392018383e-09
128.339920499961    1.78320716257462e-09    3.11491949141381e-10    2.72399603504974e-10    1.92313483209404e-10    4.0077335928739e-12    2.56341993202326e-09
128.69347399996    1.72301304611413e-09    3.45887301921465e-10    2.54847769903526e-10    1.99415462275615e-10    4.17330885735647e-12    2.52733688907209e-09
129.04702749996    1.18532350946708e-09    5.22925688547493e-10    5.31423878332357e-10    1.40136256175986e-10    1.15122973222316e-10    2.49493230574523e-09
129.40058099996    5.11695196309474e-10    7.51857417438049e-10    6.13889844453789e-10    1.20372502061437e-10    4.72258959368869e-10    2.47007391963162e-09
129.75413449996    2.81718432655609e-10    8.12480959283496e-10    6.08717457286324e-10    1.18885223323438e-10    6.30682563600792e-10    2.45248463614966e-09
130.107687999959    8.22639232667142e-10    6.51769321185094e-10    5.28153815790997e-10    1.35219744872957e-10    2.94856983588144e-10    2.43263909810433e-09
130.461241499959    1.39956090537435e-09    4.41883928237222e-10    3.53619392770135e-10    1.72087724679594e-10    3.79858550290914e-11    2.40513780609039e-09
130.814794999959    1.64073282903056e-09    2.79541872616081e-10    2.4107028768653e-10    2.11372230271851e-10    3.99756893178534e-13    2.3731169764982e-09
131.168348499959    1.35763760188924e-09    4.57166692344251e-10    3.32884010931208e-10    1.73781148909131e-10    2.00465197321558e-11    2.34151597380598e-09
131.521901999958    8.36371658404294e-10    6.74174158569231e-10    4.65785116097145e-10    1.37358315616911e-10    2.00786573017644e-10    2.31447582170522e-09
131.875455499958    3.16957128275118e-10    7.71769674381997e-10    5.79372988528864e-10    1.22313105009863e-10    5.04121912581905e-10    2.29453480877775e-09
132.229008999958    4.24916522233061e-10    7.30228213868498e-10    5.50246735581582e-10    1.27496593350704e-10    4.45305734585485e-10    2.27819379961933e-09
132.582562499958    9.83980075594602e-10    5.5172364787411e-10    4.34901539230864e-10    1.51633546838937e-10    1.34748075598778e-10    2.25698688513729e-09
132.936115999957    1.39122761231872e-09    3.57491417033803e-10    2.85046974995566e-10    1.87973290761174e-10    8.23574963113857e-12    2.2299750447404e-09
133.289669499957    1.43732376526841e-09    3.13728767079346e-10    2.42898730643437e-10    2.05315247462e-10    1.32166846630813e-12    2.2005881789195e-09
133.643222999957    1.05604652782512e-09    4.91316223075615e-10    4.13905024175823e-10    1.58751028395371e-10    5.32651201972173e-11    2.17328392366914e-09
