#t    <|E|>    <|B|>    <|E|^2>    <|B|^2>    rms(|E|)    rms(|B|)
58.6898810000049    44409.5390984243    0.871630700111846    2318512870.41724    1.10460064679164    18609.2908914542    0.587248303032175
59.043434500005    28007.4532980727    1.10798085314538    923151334.533857    1.91768711466663    11778.5353202397    0.830701838044113
59.3969880000051    22732.7443463129    5.19746587070207    607182464.611591    32.0371960170658    9508.14383025255    2.24132651346317
59.7505415000052    59726.1486141969    0.949794209713077    4195030728.00246    1.1517498558374    25056.2946126781    0.499640685926311
60.1040950000053    16794.4222358919    3.51543285952989    330774546.99302    14.633837852231    6980.10950885447    1.50849914231614
60.4576485000054    32688.8250259203    3.25555089356674    1252618495.79195    12.5597530454647    13566.8424556604    1.40040759240355
60.8112020000055    53171.0743069264    3.17266053947846    3318451947.36061    12.1749876129715    22165.0356283928    1.45231288440464
61.1647555000056    12661.0302936415    4.82954099641395    187794352.481425    28.1624417092655    5243.34477074674    2.19953983215182
61.5183090000057    33875.1256903431    6.06797932565622    1348864506.60304    44.6939378824041    14189.4455870022    2.80598731034422
61.8718625000058    4148.6194443823    10.5537072907162    20150419.7972928    132.609583608078    1714.46099488614    4.60747718713419
62.2254160000059    28799.7595391587    6.83440835363529    978621737.469154    55.67487927823    12214.5645831437    2.99428484516589
62.578969500006    59422.1736714181    6.37001263734064    4144297143.50844    48.3184952041202    24764.9433609744    2.78234329374374
62.9325230000061    64864.9594268896    6.5621150538222    4938568621.91439    52.0831801344454    27038.9655952729    3.00363548967671
63.2860765000062    93264.4420539017    6.30784763546699    10238053274.9256    70.7938337875763    39240.2487670509    5.56820365964731
63.6396300000063    58839.0685826027    8.97715764293087    4077961426.14604    141.084255652146    24817.8450812679    7.77784650826397
63.9931835000064    48179.5681707836    21.2964648770588    2729771121.76625    552.142302143231    20211.3911605081    9.92989858374347
64.3467370000062    119729.173843328    6.12868366652967    16870765062.683    53.6736798432679    50355.6351710223    4.01408972979931
64.7002905000059    69723.5824088525    14.1174273429186    5708132250.40527    238.559096352589    29099.0430509532    6.26556793674795
65.0538440000057    107869.716378808    13.5077763246442    13673937739.525    227.762319566195    45144.9003529803    6.73069820520701
65.4073975000054    133118.281593894    16.0626112226697    20838970950.9903    371.317988725841    55843.4781910927    10.6447409285151
65.7609510000052    19718.6075823967    22.6276493139864    456923346.624227    662.905200507238    8252.26403089923    12.2839198560756
66.1145045000049    71512.1368697888    31.4070925882523    6016948094.47263    1308.49744700823    30049.3323518048    17.9469212446361
66.4680580000047    12745.0469704098    50.2209602972241    191420203.633404    3122.34786972242    5383.67730788655    24.4990411352579
66.8216115000044    23248.0843598489    34.5048329787782    632012679.229748    1468.87475325582    9567.61479299291    16.682063852007
67.1751650000042    174702.071273662    30.3404349201915    35903516776.5583    1191.71583772167    73366.9071806265    16.467357000299
67.5287185000039    182915.377133675    36.8735494818625    39373515936.0668    1939.61163275928    76912.162523962    24.0822129665841
67.8822720000037    188120.638736945    55.8791455274083    41673626590.3881    5727.37166388452    79273.2733750288    51.0381500351574
68.2358255000034    122092.481073229    79.3880388618852    17562981400.7059    11487.5827166767    51540.3479430354    72.0077912613663
68.5893790000032    101301.551659027    117.184936731414    12079707018.9155    17994.1590180663    42634.5241604612    65.2828432386392
68.9429325000029    232759.13587022    53.266770546409    63758377044.7073    4054.44095716683    97885.4520021009    34.8868472740522
69.2964860000027    210936.232236256    73.9524424510473    52366516769.0859    6860.97390709653    88726.6741124567    37.3096524055247
69.6500395000024    292239.213664306    92.7471028077996    100601457781.069    13143.7369549865    123278.95107413    67.3922241489771
70.0035930000022    309636.835181062    132.192393723427    112924757236.571    29906.2108879974    130574.835001342    111.496107239974
70.3571465000019    51439.3080445234    132.661399213094    3135622976.65539    24268.8614326159    22127.3713883059    81.6689328413198
70.7107000000017    150755.383516891    229.892918777946    26767553090.2502    76945.2607267789    63563.8846431323    155.224052976772
71.0642535000014    50060.4808209449    330.790558169882    2963811825.27367    146061.761528389    21395.3285847513    191.414127362762
71.4178070000012    66750.3989822066    231.008251676659    5273754011.68789    70068.9914710578    28603.1160436083    129.244648354782
71.7713605000009    440070.514848961    228.361628270766    228115012668.839    79096.6625092046    185615.071126805    164.157330761465
72.1249140000007    453435.423558549    320.598239972208    242435447143.905    173321.813599331    191916.033218135    265.591005356081
72.4784675000004    351683.329510268    464.450955901512    145063099828.587    394656.044234936    146225.632408136    423.01460234501
72.8320210000002    243315.3139088    683.773442094724    69536079407.5732    862695.540076792    101654.992130419    628.60911539901
73.1855744999999    209551.446363337    840.342168573934    51742319071.0746    969379.235008041    88490.1711949302    513.034379671089
73.5391279999996    424782.241993115    455.740651170797    211601773788.259    290511.907074484    176527.110313295    287.771377911184
