1:binCentralValue 2:valuesAverage 3:multiplicity
38.1838 5.079253133270064e-40 56
38.8909 3.104383551174082e-41 7

0.707107 2.459519443053301e-19 18
1.41421 1.397807680037751e-18 62
2.12132 5.839984483402315e-18 98
2.82843 6.730686595551835e-17 210
3.53554 2.954925056767748e-17 350
4.24264 4.242084547403327e-18 450
4.94975 2.425268663727189e-18 602
5.65686 7.300833584406011e-18 762
6.36396 2.948711363525044e-18 1142
7.07107 2.713987832895761e-20 1250
7.77818 3.694889457682994e-24 1458
8.48528 5.282509333530215e-25 1814
9.19239 2.838006783527248e-26 2178
9.8995 2.744674010698056e-28 2498
10.6066 2.064148831845261e-29 2622
11.3137 3.237302244128694e-30 3338
12.0208 4.679235112757531e-31 3722
12.7279 2.5601883346288e-31 4170
13.435 4.165310843194851e-32 4358
14.1421 1.348966585376548e-34 5034
14.8492 3.031051469714263e-37 5714
15.5564 2.847558759729463e-38 5982
16.2635 2.529549542565894e-38 6602
16.9706 3.105346400902338e-38 7130
17.6777 4.452568139235109e-38 8034
18.3848 6.008323446795978e-38 8606
19.0919 6.881006333835392e-38 9066
19.799 7.99122950201186e-38 9962
20.5061 9.267704616211492e-38 10550
21.2132 1.147522156842593e-37 11226
21.9203 1.31095744060006e-37 12146
22.6274 1.476883915039759e-37 12303
23.3345 1.521818531867122e-37 12584
24.0416 1.430619524164609e-37 12120
24.7487 1.262700173111781e-37 11180
25.4559 1.279458482491242e-37 11096
26.163 1.163674577970142e-37 10056
26.8701 1.070431591508467e-37 9716
27.5772 9.344794757782313e-38 8604
28.2843 8.594422971621307e-38 8060
28.9914 8.272982085880141e-38 7320
29.6985 7.195031229901383e-38 6356
30.4056 6.508487558329294e-38 5348
31.1127 5.528154880021208e-38 4308
31.8198 4.587516320524008e-38 3563
32.5269 3.256208664290896e-38 2448
33.234 2.419930803780039e-38 1868
33.9411 1.85303850142527e-38 1358
34.6482 1.384520696138808e-38 1062
35.3554 1.0859105699027e-38 776
36.0625 6.291939695848746e-39 432
36.7696 2.864057403306353e-39 200
37.4767 2.308305370931578e-39 168
38.1838 6.842935008924609e-40 56
38.8909 1.062696211840977e-40 7

0.707107 4.543663623517254e-17 18
1.41421 1.496397500390999e-16 62
2.12132 3.903223165402911e-16 98
2.82843 1.674009074448291e-15 210
3.53554 1.31007603717744e-15 350
4.24264 8.049177783818094e-16 450
4.94975 6.462955316723749e-16 602
5.65686 6.308958186666498e-17 762
6.36396 5.627491695380577e-19 1142
7.07107 1.217473630975563e-22 1250
7.77818 4.886178226154687e-24 1458
8.48528 6.849098201379451e-25 1814
9.19239 8.594063875007842e-26 2178
9.8995 2.00471364605043e-27 2498
10.6066 6.663205293826129e-28 2622
11.3137 2.309548063656614e-28 3338
12.0208 9.880682849306287e-29 3722
12.7279 1.05052074873864e-29 4170
13.435 2.478174398866902e-30 4358
14.1421 1.113784276920721e-32 5034
14.8492 6.434804481064415e-35 5714
15.5564 5.398721741453761e-37 5982
16.2635 1.039667264633351e-37 6602
16.9706 9.715045786695478e-38 7130
17.6777 1.021168968906661e-37 8034
18.3848 1.511999336721201e-37 8606
19.0919 2.243066165115557e-37 9066
19.799 2.314319406516672e-37 9962
20.5061 2.712188561373517e-37 10550
21.2132 3.164458456340544e-37 11226
21.9203 3.754303658375424e-37 12146
22.6274 3.84334614075808e-37 12303
23.3345 3.794935464053218e-37 12584
24.0416 3.09026406798587e-37 12120
24.7487 2.393596757043142e-37 11180
25.4559 2.037752248706683e-37 11096
26.163 1.620366326875925e-37 10056
26.8701 1.241984187282116e-37 9716
27.5772 8.446213048292101e-38 8604
28.2843 6.410332610791289e-38 8060
28.9914 4.883275916962715e-38 7320
29.6985 3.556719755768294e-38 6356
30.4056 2.805908893334563e-38 5348
31.1127 2.104037711139463e-38 4308
31.8198 1.73712949527576e-38 3563
32.5269 1.119111689352221e-38 2448
33.234 8.613950913118755e-39 1868
33.9411 6.763179555961251e-39 1358
34.6482 5.139592142002554e-39 1062
35.3554 3.820911274568268e-39 776
36.0625 2.168226542103954e-39 432
36.7696 8.990681709046182e-40 200
37.4767 8.136828455335443e-40 168
38.1838 2.814239742678083e-40 56
38.8909 3.084063422175512e-41 7

0.707107 1.277775376372045e-16 18
1.41421 3.606257204535658e-16 62
2.12132 3.19551416440317e-16 98
2.82843 2.542545860151784e-16 210
3.53554 1.797575417609951e-15 350
4.24264 2.508725904020713e-15 450
4.94975 2.221687922388547e-15 602
5.65686 2.31371006972289e-16 762
6.36396 5.825389533652031e-18 1142
7.07107 6.249941660935698e-19 1250
7.77818 4.092327702073202e-22 1458
8.48528 5.5421974124372e-24 1814
9.19239 5.049200601446863e-25 2178
9.8995 7.832722302175319e-26 2498
10.6066 7.923152415663689e-26 2622
11.3137 5.187834660850926e-26 3338
12.0208 9.161699531369981e-27 3722
12.7279 8.642790185493584e-28 4170
13.435 1.403220886840321e-28 4358
14.1421 3.693868723908976e-31 5034
14.8492 1.240606827554243e-33 5714
15.5564 1.560827889936279e-35 5982
16.2635 6.318674589682369e-36 6602
16.9706 5.68579032097672e-36 7130
17.6777 3.854406517124605e-36 8034
18.3848 1.611671978826445e-36 8606
19.0919 1.009779908887544e-36 9066
19.799 7.554954808951373e-37 9962
20.5061 8.131054234401965e-37 10550
21.2132 9.782042688365418e-37 11226
21.9203 1.057294890085747e-36 12146
22.6274 1.061017217495044e-36 12303
23.3345 1.006514155982054e-36 12584
24.0416 8.273150849294153e-37 12120
24.7487 6.219548276464417e-37 11180
25.4559 5.593709790968745e-37 11096
26.163 4.48413889844311e-37 10056
26.8701 3.629386786838543e-37 9716
27.5772 2.557585149095525e-37 8604
28.2843 2.072010956265111e-37 8060
28.9914 1.820731603999664e-37 7320
29.6985 1.526617263895948e-37 6356
30.4056 1.331250244503528e-37 5348
31.1127 1.130386891382064e-37 4308
31.8198 1.01856186029202e-37 3563
32.5269 7.329490360623102e-38 2448
33.234 5.948326375232414e-38 1868
33.9411 5.075107779386794e-38 1358
34.6482 3.650743244798065e-38 1062
35.3554 2.732192906767893e-38 776
36.0625 1.580562448428644e-38 432
36.7696 7.249516275162823e-39 200
37.4767 6.889596993866308e-39 168
38.1838 1.863871259216724e-39 56
38.8909 1.831875043034189e-40 7

0.707107 2.313441980518523e-16 18
1.41421 1.039803416417351e-15 62
2.12132 1.136186353271246e-15 98
2.82843 8.890836137016733e-15 210
3.53554 1.782028142165914e-15 350
4.24264 1.495653286100153e-15 450
4.94975 2.608816266007926e-15 602
5.65686 2.061413480451984e-14 762
6.36396 1.250443925681956e-15 1142
7.07107 3.675869569460998e-18 1250
7.77818 4.422631910986432e-22 1458
8.48528 1.104269971969362e-22 1814
9.19239 2.641412007741023e-23 2178
9.8995 1.800374551389038e-23 2498
10.6066 1.315931292759304e-23 2622
11.3137 1.112259177346569e-23 3338
12.0208 3.733483856754365e-24 3722
12.7279 1.098939986774945e-24 4170
13.435 8.313015588657275e-26 4358
14.1421 1.470100334779963e-28 5034
14.8492 2.142126540138051e-31 5714
15.5564 1.041396257754425e-31 5982
16.2635 6.16907155184032e-32 6602
16.9706 2.617922091417828e-32 7130
17.6777 1.325379607295364e-32 8034
18.3848 5.445183869679167e-33 8606
19.0919 6.939448178655802e-34 9066
19.799 3.039512684471437e-35 9962
20.5061 4.346419937911431e-36 10550
21.2132 3.920268970518295e-36 11226
21.9203 4.598047857963835e-36 12146
22.6274 4.859249462471457e-36 12303
23.3345 4.876843123692181e-36 12584
24.0416 4.434114630417214e-36 12120
24.7487 3.83240217578554e-36 11180
25.4559 3.563172316730937e-36 11096
26.163 3.117427918302606e-36 10056
26.8701 2.814735041944597e-36 9716
27.5772 2.372189422404512e-36 8604
28.2843 2.097796830826851e-36 8060
28.9914 1.871542156966619e-36 7320
29.6985 1.634198675553665e-36 6356
30.4056 1.390098390167649e-36 5348
31.1127 1.19836645339395e-36 4308
31.8198 1.031500643577814e-36 3563
32.5269 7.069604998186694e-37 2448
33.234 5.463459919696425e-37 1868
33.9411 4.045231589553501e-37 1358
34.6482 3.275942038245833e-37 1062
35.3554 2.493200084570488e-37 776
36.0625 1.291514919261033e-37 432
36.7696 6.586037095202654e-38 200
37.4767 5.402719501489545e-38 168
38.1838 1.938364347857037e-38 56
38.8909 1.393987082088687e-39 7

0.707107 5.469375871441402e-15 18
1.41421 1.301328343604273e-14 62
2.12132 8.82008323033942e-15 98
2.82843 4.35785478861206e-14 210
3.53554 8.762879095975484e-14 350
4.24264 6.775143116910692e-14 450
4.94975 2.051325726443047e-14 602
5.65686 7.00531112572531e-14 762
6.36396 2.185839004417623e-16 1142
7.07107 2.999571543893446e-18 1250
7.77818 9.464226466516047e-21 1458
8.48528 1.590024046018499e-21 1814
9.19239 7.309634072152898e-22 2178
9.8995 5.298816287026701e-22 2498
10.6066 3.262037275736588e-22 2622
11.3137 3.304695018198303e-22 3338
12.0208 7.913502040852623e-23 3722
12.7279 7.931452252068052e-24 4170
13.435 6.330420631841951e-25 4358
14.1421 3.391152311548249e-27 5034
14.8492 2.316445730688031e-29 5714
15.5564 1.075289494498772e-29 5982
16.2635 4.114365684765928e-30 6602
16.9706 2.326259162142585e-30 7130
17.6777 2.347501423117645e-30 8034
18.3848 9.894692829720585e-31 8606
19.0919 1.402165073870711e-31 9066
19.799 1.517789138007272e-32 9962
20.5061 2.142847930053901e-34 10550
21.2132 1.13715425500708e-35 11226
21.9203 1.012348097485796e-35 12146
22.6274 1.022480407825703e-35 12303
23.3345 9.883702761208456e-36 12584
24.0416 8.218480500997051e-36 12120
24.7487 6.094498839927613e-36 11180
25.4559 5.276060955978167e-36 11096
26.163 4.20400612364605e-36 10056
26.8701 3.184979083595214e-36 9716
27.5772 2.116771763242716e-36 8604
28.2843 1.489940677178075e-36 8060
28.9914 1.096366330881476e-36 7320
29.6985 8.103361884632294e-37 6356
30.4056 6.304411665838709e-37 5348
31.1127 4.985116976731574e-37 4308
31.8198 4.17302572709981e-37 3563
32.5269 2.82830907315967e-37 2448
33.234 2.205759728500076e-37 1868
33.9411 1.671618027232636e-37 1358
34.6482 1.346456959023287e-37 1062
35.3554 1.030399868257516e-37 776
36.0625 6.299308476318231e-38 432
36.7696 2.647586599549182e-38 200
37.4767 2.297642842376942e-38 168
38.1838 6.955596329746099e-39 56
38.8909 6.09872665532127e-40 7

0.707107 8.997855955097611e-14 18
1.41421 3.299473304310494e-13 62
2.12132 2.136548968394366e-13 98
2.82843 5.144089045987094e-13 210
3.53554 3.266571828194052e-12 350
4.24264 2.675812471297491e-12 450
4.94975 3.369063061916042e-12 602
5.65686 2.767622105443699e-12 762
6.36396 6.735409333653623e-14 1142
7.07107 2.070286400138571e-16 1250
7.77818 3.566173995011564e-19 1458
8.48528 5.389446646885273e-19 1814
9.19239 3.045638648084647e-19 2178
9.8995 1.535408457814627e-19 2498
10.6066 7.616268358492935e-20 2622
11.3137 2.823206801863531e-20 3338
12.0208 3.791713799725334e-21 3722
12.7279 2.460352953642456e-22 4170
13.435 3.496604161996903e-23 4358
14.1421 8.903444329574883e-25 5034
14.8492 2.092545907419154e-25 5714
15.5564 9.04536431464418e-26 5982
16.2635 4.049887559036396e-26 6602
16.9706 1.689136737695751e-26 7130
17.6777 6.707086413392851e-27 8034
18.3848 3.064656950935183e-27 8606
19.0919 2.823728880856297e-27 9066
19.799 4.644933899918681e-28 9962
20.5061 5.686400463392123e-30 10550
21.2132 7.846350725402527e-32 11226
21.9203 2.314194124300556e-32 12146
22.6274 1.324693489979173e-32 12303
23.3345 1.877503122962381e-32 12584
24.0416 1.796081235144725e-32 12120
24.7487 3.789909413302388e-33 11180
25.4559 4.3305323443928e-34 11096
26.163 9.377319109881974e-35 10056
26.8701 8.829522743820642e-36 9716
27.5772 5.838803830977857e-36 8604
28.2843 4.687383584633541e-36 8060
28.9914 3.708096728684833e-36 7320
29.6985 2.88936109531968e-36 6356
30.4056 2.356300200473308e-36 5348
31.1127 1.857512500153297e-36 4308
31.8198 1.554987390870033e-36 3563
32.5269 1.059788636405657e-36 2448
33.234 7.951017912271007e-37 1868
33.9411 5.62664966683052e-37 1358
34.6482 4.692126695028805e-37 1062
35.3554 3.362461931711489e-37 776
36.0625 1.985835384139594e-37 432
36.7696 8.763216937741057e-38 200
37.4767 7.681133361184908e-38 168
38.1838 2.442013990763644e-38 56
38.8909 1.121912424528988e-39 7

0.707107 7.723802794388754e-14 18
1.41421 9.237900282464267e-13 62
2.12132 6.815455254777285e-12 98
2.82843 1.448870438732437e-11 210
3.53554 9.491984503457556e-13 350
4.24264 2.717205394368319e-12 450
4.94975 1.20080026108309e-11 602
5.65686 8.814712195962823e-12 762
6.36396 3.991114632489987e-15 1142
7.07107 1.688811524848276e-16 1250
7.77818 9.790955351698059e-17 1458
8.48528 7.639268562990716e-17 1814
9.19239 1.376599658192707e-17 2178
9.8995 5.277742597675753e-18 2498
10.6066 3.421430573442736e-18 2622
11.3137 2.334604677198702e-18 3338
12.0208 5.964718150498027e-19 3722
12.7279 3.318542551799283e-20 4170
13.435 1.140088756809436e-21 4358
14.1421 8.348116556708372e-23 5034
14.8492 2.883966485045267e-23 5714
15.5564 7.754153555098383e-24 5982
16.2635 4.353855428531796e-24 6602
16.9706 1.379970957511942e-24 7130
17.6777 4.75886123846185e-25 8034
18.3848 2.779755862617307e-25 8606
19.0919 3.022944635735116e-26 9066
19.799 2.340177851379031e-27 9962
20.5061 8.176973568645448e-29 10550
21.2132 2.323282488677558e-29 11226
21.9203 9.201428174218796e-30 12146
22.6274 7.293919541187729e-30 12303
23.3345 1.491926049797471e-29 12584
24.0416 1.245136327049416e-29 12120
24.7487 1.928620284092955e-30 11180
25.4559 1.650891011737773e-31 11096
26.163 6.517283916094335e-33 10056
26.8701 1.72768866443563e-34 9716
27.5772 1.133005612207469e-34 8604
28.2843 8.442331522174768e-35 8060
28.9914 3.789259576119358e-35 7320
29.6985 8.591584152317028e-36 6356
30.4056 5.307714640967745e-36 5348
31.1127 3.684586997059888e-36 4308
31.8198 2.799170577323839e-36 3563
32.5269 1.730462215091415e-36 2448
33.234 1.313498872055656e-36 1868
33.9411 8.481250025361886e-37 1358
34.6482 6.700544753157573e-37 1062
35.3554 4.593009434736256e-37 776
36.0625 2.754063034051045e-37 432
36.7696 1.160906432279371e-37 200
37.4767 1.034504590305706e-37 168
38.1838 3.149276151153885e-38 56
38.8909 3.939386281164314e-39 7

0.707107 2.430217989360259e-13 18
1.41421 1.163375663086039e-12 62
2.12132 4.100257745940333e-12 98
2.82843 4.094208517495929e-11 210
3.53554 1.169818667566254e-10 350
4.24264 1.146387315529933e-10 450
4.94975 1.869097354065569e-10 602
5.65686 6.039397300991458e-11 762
6.36396 9.158868159637197e-14 1142
7.07107 1.782900458221048e-14 1250
7.77818 1.259456328504484e-14 1458
8.48528 5.888247077049101e-15 1814
9.19239 7.858161836549861e-16 2178
9.8995 1.007659283002361e-16 2498
10.6066 4.556826267682644e-17 2622
11.3137 1.181668770465027e-16 3338
12.0208 8.664773536721753e-17 3722
12.7279 2.718941636293952e-17 4170
13.435 6.478714154101196e-19 4358
14.1421 7.804320753176541e-20 5034
14.8492 2.348336336208323e-20 5714
15.5564 9.104336063576306e-21 5982
16.2635 4.119444326488855e-21 6602
16.9706 3.028444593123757e-21 7130
17.6777 3.072594294555448e-21 8034
18.3848 2.199180145823161e-21 8606
19.0919 3.621662038693065e-22 9066
19.799 1.545718901316404e-23 9962
20.5061 1.367806636874946e-24 10550
21.2132 8.028815375066951e-25 11226
21.9203 6.155731018942664e-25 12146
22.6274 3.933886778017091e-25 12303
23.3345 1.549483650447277e-25 12584
24.0416 2.511534436684829e-26 12120
24.7487 3.483250969937772e-27 11180
25.4559 7.233676992745846e-28 11096
26.163 1.090870141169336e-28 10056
26.8701 4.407395811336861e-29 9716
27.5772 1.13596215337011e-29 8604
28.2843 2.269264988923435e-30 8060
28.9914 8.295705363223914e-31 7320
29.6985 3.920564376642709e-31 6356
30.4056 2.510046519551056e-31 5348
31.1127 1.00171367880186e-31 4308
31.8198 3.788623969483063e-33 3563
32.5269 1.880212340516774e-34 2448
33.234 7.241943210335965e-35 1868
33.9411 4.657633404865702e-35 1358
34.6482 3.913735622660202e-35 1062
35.3554 2.566622530116655e-35 776
36.0625 1.400297589495673e-35 432
36.7696 6.378036033382614e-36 200
37.4767 5.519300043582761e-36 168
38.1838 1.871649387437595e-36 56
38.8909 1.682984413900003e-37 7

0.707107 2.019304956330791e-11 18
1.41421 1.455842650298897e-10 62
2.12132 7.243053556627715e-10 98
2.82843 1.099773513881868e-09 210
3.53554 3.52361912281664e-10 350
4.24264 6.48276433276341e-10 450
4.94975 1.372558547500186e-09 602
5.65686 3.003680858837783e-10 762
6.36396 1.541488988280653e-12 1142
7.07107 6.508052585096413e-13 1250
7.77818 4.806889167650451e-13 1458
8.48528 1.668363433596228e-13 1814
9.19239 1.991274043928501e-14 2178
9.8995 1.201348867386342e-14 2498
10.6066 1.0546267095391e-14 2622
11.3137 9.812701876915225e-15 3338
12.0208 1.667954610131953e-15 3722
12.7279 1.455022929244318e-16 4170
13.435 1.418415758651415e-17 4358
14.1421 7.259664447486968e-18 5034
14.8492 3.584497450176145e-18 5714
15.5564 1.5771373392637e-18 5982
16.2635 7.318915083277958e-19 6602
16.9706 5.576950434807581e-19 7130
17.6777 2.120455040918025e-19 8034
18.3848 2.543734509537796e-20 8606
19.0919 4.367849419770177e-21 9066
19.799 1.125059106866942e-21 9962
20.5061 4.037746885843672e-22 10550
21.2132 2.616189276830035e-22 11226
21.9203 1.796947305286339e-22 12146
22.6274 1.576383350492506e-22 12303
23.3345 1.173395954537148e-22 12584
24.0416 1.432232856179791e-22 12120
24.7487 4.13294604671375e-23 11180
25.4559 2.612282895920148e-24 11096
26.163 2.148432981869205e-25 10056
26.8701 8.612718379236528e-26 9716
27.5772 4.409776378065103e-26 8604
28.2843 2.968841712704461e-26 8060
28.9914 1.490971533364532e-26 7320
29.6985 2.169846046169754e-27 6356
30.4056 1.604706218366722e-28 5348
31.1127 1.833792109798237e-29 4308
31.8198 3.823226507499334e-30 3563
32.5269 8.576989979725582e-31 2448
33.234 1.2812848262395e-31 1868
33.9411 2.317373410810527e-32 1358
34.6482 1.031433094348935e-32 1062
35.3554 2.658450945540142e-33 776
36.0625 2.753359250110413e-34 432
36.7696 2.403879823959709e-35 200
37.4767 3.649563755565959e-36 168
38.1838 7.913728095386664e-37 56
38.8909 6.493176236288161e-38 7

0.707107 1.035516655107043e-10 18
1.41421 5.039528093526019e-10 62
2.12132 2.74056285010242e-09 98
2.82843 4.423257928374302e-09 210
3.53554 6.321630347782959e-10 350
4.24264 2.37330797492472e-10 450
4.94975 9.195037240458819e-10 602
5.65686 1.207236710905117e-09 762
6.36396 2.60935993404525e-10 1142
7.07107 8.477232948159279e-12 1250
7.77818 5.276705076364329e-12 1458
8.48528 1.992966397832852e-12 1814
9.19239 7.476348789797654e-13 2178
9.8995 5.678667850610911e-13 2498
10.6066 5.620197478248326e-13 2622
11.3137 4.155758409390167e-13 3338
12.0208 7.488428964440171e-14 3722
12.7279 7.439990167316347e-15 4170
13.435 1.385326339736194e-15 4358
14.1421 1.365658220336228e-15 5034
14.8492 9.809659642594708e-16 5714
15.5564 4.017696384059105e-16 5982
16.2635 1.744665318094081e-16 6602
16.9706 7.626516710349897e-17 7130
17.6777 2.925873802568217e-17 8034
18.3848 1.587381675115408e-17 8606
19.0919 9.907308019692189e-18 9066
19.799 1.775613287563239e-18 9962
20.5061 4.98415537599402e-19 10550
21.2132 3.003707153537716e-19 11226
21.9203 1.987161789728912e-19 12146
22.6274 1.906037184123216e-19 12303
23.3345 1.934732670407965e-19 12584
24.0416 1.569781186057479e-19 12120
24.7487 4.203106111674499e-20 11180
25.4559 6.079410481886399e-21 11096
26.163 4.238752667596733e-22 10056
26.8701 1.280003331267535e-22 9716
27.5772 1.078972066301426e-22 8604
28.2843 5.989113673541701e-23 8060
28.9914 3.772579906430597e-23 7320
29.6985 2.218052056975831e-23 6356
30.4056 3.435605236025973e-24 5348
31.1127 4.608860754040298e-25 4308
31.8198 1.441979184683446e-25 3563
32.5269 4.38219859984207e-26 2448
33.234 1.640145435821533e-26 1868
33.9411 5.148026189294028e-27 1358
34.6482 2.140901700021106e-27 1062
35.3554 9.477989873678158e-28 776
36.0625 1.81434901626325e-28 432
36.7696 3.16613078093076e-29 200
37.4767 1.129543287564849e-29 168
38.1838 9.775135547995436e-31 56
38.8909 4.045703417948226e-32 7

0.707107 6.55742386465204e-11 18
1.41421 3.586069551419235e-10 62
2.12132 2.940805635428458e-09 98
2.82843 9.52366715281816e-09 210
3.53554 1.524363518510781e-09 350
4.24264 2.883461188483534e-09 450
4.94975 1.314499477505305e-08 602
5.65686 2.713674757022906e-09 762
6.36396 1.790953916002861e-11 1142
7.07107 7.310104191802174e-12 1250
7.77818 1.694450542931076e-11 1458
8.48528 6.725434546150707e-12 1814
9.19239 1.24023979769062e-12 2178
9.8995 1.388797198351401e-12 2498
10.6066 2.913040227953951e-12 2622
11.3137 2.948327923071439e-12 3338
12.0208 3.48837011664729e-13 3722
12.7279 1.680293582090352e-14 4170
13.435 9.20510783178727e-15 4358
14.1421 1.02536198287782e-14 5034
14.8492 5.593415979319073e-15 5714
15.5564 1.802724426291274e-15 5982
16.2635 6.721149734627474e-16 6602
16.9706 3.583768757545989e-16 7130
17.6777 2.302386512580999e-16 8034
18.3848 1.134687138952255e-16 8606
19.0919 2.558441472364351e-17 9066
19.799 6.78736420924783e-18 9962
20.5061 3.342752414318342e-18 10550
21.2132 2.394757806640333e-18 11226
21.9203 1.719508064444002e-18 12146
22.6274 1.479690814094305e-18 12303
23.3345 1.672956671855606e-18 12584
24.0416 1.454172159361511e-18 12120
24.7487 7.549781708496729e-19 11180
25.4559 1.151012922396837e-19 11096
26.163 6.512576830033998e-21 10056
26.8701 2.049466224893546e-21 9716
27.5772 1.553049873063442e-21 8604
28.2843 7.264870803389276e-22 8060
28.9914 3.327610302328295e-22 7320
29.6985 1.587125382695763e-22 6356
30.4056 4.741146050285992e-23 5348
31.1127 1.108806152043191e-23 4308
31.8198 2.264332640998737e-24 3563
32.5269 3.858875695727573e-25 2448
33.234 1.098614736361405e-25 1868
33.9411 4.369102162901262e-26 1358
34.6482 3.12312763519576e-26 1062
35.3554 1.618390128963298e-26 776
36.0625 1.84276134343114e-27 432
36.7696 2.653998004503559e-28 200
37.4767 9.01808021876809e-29 168
38.1838 2.266546233481886e-29 56
38.8909 2.551107704095859e-30 7

0.707107 1.858263463453622e-11 18
1.41421 1.472200478679906e-10 62
2.12132 1.615841014521077e-09 98
2.82843 9.791144371918938e-09 210
3.53554 1.126252507874631e-10 350
4.24264 9.960445776399335e-11 450
4.94975 8.115957306581055e-09 602
5.65686 7.767334045251534e-09 762
6.36396 4.007434427559603e-10 1142
7.07107 2.065723618717896e-11 1250
7.77818 2.123649362103287e-11 1458
8.48528 1.904236508050897e-11 1814
9.19239 3.591597392783417e-12 2178
9.8995 2.2620004072473e-12 2498
10.6066 4.512912352900691e-12 2622
11.3137 6.958190346349111e-12 3338
12.0208 1.530780233259116e-12 3722
12.7279 2.25564161443125e-13 4170
13.435 3.941176508584707e-14 4358
14.1421 3.227882915910529e-14 5034
14.8492 2.494939130653703e-14 5714
15.5564 1.111255400385906e-14 5982
16.2635 4.910201359666831e-15 6602
16.9706 2.830395368585849e-15 7130
17.6777 1.663842850273384e-15 8034
18.3848 7.100010085606695e-16 8606
19.0919 2.026543285503452e-16 9066
19.799 5.299761152376866e-17 9962
20.5061 2.237232300068117e-17 10550
21.2132 1.478052619567363e-17 11226
21.9203 1.102707497187344e-17 12146
22.6274 8.795926808619847e-18 12303
23.3345 7.803095438331422e-18 12584
24.0416 6.683203985795295e-18 12120
24.7487 5.069581141177327e-18 11180
25.4559 1.308900309999521e-18 11096
26.163 1.064869631211504e-19 10056
26.8701 1.899170292969844e-20 9716
27.5772 1.090517714482301e-20 8604
28.2843 5.528403078205783e-21 8060
28.9914 2.706933151177364e-21 7320
29.6985 1.478686939076182e-21 6356
30.4056 8.91751705487866e-22 5348
31.1127 3.412898767597698e-22 4308
31.8198 6.608520001124882e-23 3563
32.5269 8.767334607198506e-24 2448
33.234 2.226510710367031e-24 1868
33.9411 9.227673534086958e-25 1358
34.6482 3.486099982720118e-25 1062
35.3554 1.699999645883866e-25 776
36.0625 3.725146866395562e-26 432
36.7696 9.649406973895482e-27 200
37.4767 4.414568116320623e-27 168
38.1838 6.677089923011897e-28 56
38.8909 3.842040153304435e-29 7

0.707107 5.320341452132336e-11 18
1.41421 2.009382238882684e-10 62
2.12132 1.952340061227262e-09 98
2.82843 1.307333650384467e-08 210
3.53554 2.779578402913744e-09 350
4.24264 3.20185223372466e-09 450
4.94975 1.189510809358846e-08 602
5.65686 1.465670644171507e-08 762
6.36396 5.219673979281059e-10 1142
7.07107 6.503623316985234e-11 1250
7.77818 5.245671612066995e-11 1458
8.48528 5.188972538525196e-11 1814
9.19239 1.241839831768014e-11 2178
9.8995 1.220231032914367e-11 2498
10.6066 2.589906988891082e-11 2622
11.3137 3.347749986298789e-11 3338
12.0208 4.605984816077525e-12 3722
12.7279 3.338986935021459e-13 4170
13.435 1.515498949916504e-13 4358
14.1421 1.77014604511878e-13 5034
14.8492 1.069824126996014e-13 5714
15.5564 4.233828046225371e-14 5982
16.2635 2.064176124893664e-14 6602
16.9706 1.211245054926438e-14 7130
17.6777 7.521662608792708e-15 8034
18.3848 3.236512446496698e-15 8606
19.0919 1.578433908310001e-15 9066
19.799 6.583835705298859e-16 9962
20.5061 1.860508846872806e-16 10550
21.2132 9.00108017239297e-17 11226
21.9203 5.7823039328966e-17 12146
22.6274 4.048867646289287e-17 12303
23.3345 3.311629062899708e-17 12584
24.0416 2.740618494366145e-17 12120
24.7487 1.542716707577637e-17 11180
25.4559 3.69623766282902e-18 11096
26.163 2.40194592280304e-19 10056
26.8701 5.19357176816755e-20 9716
27.5772 3.15183892360312e-20 8604
28.2843 1.542662471079292e-20 8060
28.9914 5.988263264458605e-21 7320
29.6985 3.263040674480956e-21 6356
30.4056 1.820850251863288e-21 5348
31.1127 8.692215727041392e-22 4308
31.8198 3.828487304688209e-22 3563
32.5269 6.474497091204589e-23 2448
33.234 1.141473948909416e-23 1868
33.9411 5.315614070821799e-24 1358
34.6482 2.230044068159692e-24 1062
35.3554 1.076964786103482e-24 776
36.0625 3.168138105580031e-25 432
36.7696 1.205119186157855e-25 200
37.4767 3.854552750972387e-26 168
38.1838 4.397326208195643e-27 56
38.8909 1.735761373978852e-28 7

0.707107 1.717759520947358e-10 18
1.41421 3.471687142212122e-10 62
2.12132 1.825958532488658e-09 98
2.82843 1.486077058174984e-08 210
3.53554 8.539560887453554e-09 350
4.24264 1.012804742146683e-08 450
4.94975 1.384775899892941e-08 602
5.65686 1.45215453513211e-08 762
6.36396 3.95671064875404e-10 1142
7.07107 1.580361891491336e-10 1250
7.77818 1.484860241852886e-10 1458
8.48528 1.152272309892767e-10 1814
9.19239 2.609082202945134e-11 2178
9.8995 2.425737881358173e-11 2498
10.6066 5.692807918203863e-11 2622
11.3137 7.274740303140951e-11 3338
12.0208 9.669692523172543e-12 3722
12.7279 6.305726300647915e-13 4170
13.435 4.258127860970377e-13 4358
14.1421 5.524494701806227e-13 5034
14.8492 3.424419914677386e-13 5714
15.5564 1.330396341828314e-13 5982
16.2635 5.457638468548158e-14 6602
16.9706 2.332569821987742e-14 7130
17.6777 1.226112137362551e-14 8034
18.3848 5.565767099333974e-15 8606
19.0919 2.654849042765418e-15 9066
19.799 1.123762461259631e-15 9962
20.5061 4.620444503025994e-16 10550
21.2132 2.739701336478827e-16 11226
